national_total,autonomous_communities_and_cities,index_type,indices_and_rates,year,total,quarter
Nacional,01 Andalucía,New dwelling,Quarterly variation rate,2018,2.0,2
Nacional,01 Andalucía,New dwelling,Quarterly variation rate,2018,0.9,1
Nacional,01 Andalucía,New dwelling,Annual variation,2018,7.0,4
Nacional,01 Andalucía,New dwelling,Annual variation,2018,6.6,3
Nacional,01 Andalucía,New dwelling,Annual variation,2018,4.4,2
Nacional,01 Andalucía,New dwelling,Annual variation,2018,4.3,1
Nacional,01 Andalucía,New dwelling,Year-to-date variation rate,2018,7.0,4
Nacional,01 Andalucía,New dwelling,Year-to-date variation rate,2018,6.4,3
Nacional,01 Andalucía,New dwelling,Year-to-date variation rate,2018,2.9,2
Nacional,01 Andalucía,New dwelling,Year-to-date variation rate,2018,0.9,1
Nacional,01 Andalucía,Second-hand dwelling,Index,2018,113.01,4
Nacional,01 Andalucía,Second-hand dwelling,Index,2018,111.808,3
Nacional,01 Andalucía,Second-hand dwelling,Index,2018,110.011,2
Nacional,01 Andalucía,Second-hand dwelling,Index,2018,107.59,1
Nacional,01 Andalucía,Second-hand dwelling,Quarterly variation rate,2018,1.1,4
Nacional,01 Andalucía,Second-hand dwelling,Quarterly variation rate,2018,1.6,3
Nacional,01 Andalucía,Second-hand dwelling,Quarterly variation rate,2018,2.2,2
Nacional,01 Andalucía,Second-hand dwelling,Quarterly variation rate,2018,0.4,1
Nacional,01 Andalucía,Second-hand dwelling,Annual variation,2018,5.5,4
Nacional,01 Andalucía,Second-hand dwelling,Annual variation,2018,5.3,3
Nacional,01 Andalucía,Second-hand dwelling,Annual variation,2018,4.8,2
Nacional,01 Andalucía,Second-hand dwelling,Annual variation,2018,4.0,1
Nacional,01 Andalucía,Second-hand dwelling,Year-to-date variation rate,2018,5.5,4
Nacional,01 Andalucía,Second-hand dwelling,Year-to-date variation rate,2018,4.4,3
Nacional,01 Andalucía,Second-hand dwelling,Year-to-date variation rate,2018,2.7,2
Nacional,01 Andalucía,Second-hand dwelling,Year-to-date variation rate,2018,0.4,1
Nacional,02 Aragón,General,Index,2018,111.958,4
Nacional,02 Aragón,General,Index,2018,110.941,3
Nacional,02 Aragón,General,Index,2018,108.946,2
Nacional,02 Aragón,General,Index,2018,107.505,1
Nacional,02 Aragón,General,Quarterly variation rate,2018,0.9,4
Nacional,02 Aragón,General,Quarterly variation rate,2018,1.8,3
Nacional,02 Aragón,General,Quarterly variation rate,2018,1.3,2
Nacional,02 Aragón,General,Quarterly variation rate,2018,2.0,1
Nacional,02 Aragón,General,Annual variation,2018,6.2,4
Nacional,02 Aragón,General,Annual variation,2018,5.5,3
Nacional,02 Aragón,General,Annual variation,2018,4.5,2
Nacional,02 Aragón,General,Annual variation,2018,3.1,1
Nacional,02 Aragón,General,Year-to-date variation rate,2018,6.2,4
Nacional,02 Aragón,General,Year-to-date variation rate,2018,5.2,3
Nacional,02 Aragón,General,Year-to-date variation rate,2018,3.3,2
Nacional,02 Aragón,General,Year-to-date variation rate,2018,2.0,1
Nacional,02 Aragón,New dwelling,Index,2018,112.875,4
Nacional,02 Aragón,New dwelling,Index,2018,112.076,3
Nacional,02 Aragón,New dwelling,Index,2018,108.304,2
Nacional,02 Aragón,New dwelling,Index,2018,108.278,1
Nacional,02 Aragón,New dwelling,Quarterly variation rate,2018,0.7,4
Nacional,02 Aragón,New dwelling,Quarterly variation rate,2018,3.5,3
Nacional,02 Aragón,New dwelling,Quarterly variation rate,2018,0.0,2
Nacional,02 Aragón,New dwelling,Quarterly variation rate,2018,3.1,1
Nacional,02 Aragón,New dwelling,Annual variation,2018,7.5,4
Nacional,02 Aragón,New dwelling,Annual variation,2018,3.3,3
Nacional,02 Aragón,New dwelling,Annual variation,2018,0.2,2
Nacional,02 Aragón,New dwelling,Annual variation,2018,0.1,1
Nacional,02 Aragón,New dwelling,Year-to-date variation rate,2018,7.5,4
Nacional,02 Aragón,New dwelling,Year-to-date variation rate,2018,6.7,3
Nacional,02 Aragón,New dwelling,Year-to-date variation rate,2018,3.1,2
Nacional,02 Aragón,New dwelling,Year-to-date variation rate,2018,3.1,1
Nacional,02 Aragón,Second-hand dwelling,Index,2018,111.735,4
Nacional,02 Aragón,Second-hand dwelling,Index,2018,110.663,3
Nacional,02 Aragón,Second-hand dwelling,Index,2018,109.117,2
Nacional,02 Aragón,Second-hand dwelling,Index,2018,107.318,1
Nacional,02 Aragón,Second-hand dwelling,Quarterly variation rate,2018,1.0,4
Nacional,02 Aragón,Second-hand dwelling,Quarterly variation rate,2018,1.4,3
Nacional,02 Aragón,Second-hand dwelling,Quarterly variation rate,2018,1.7,2
Nacional,02 Aragón,Second-hand dwelling,Quarterly variation rate,2018,1.7,1
Nacional,02 Aragón,Second-hand dwelling,Annual variation,2018,5.9,4
Nacional,02 Aragón,Second-hand dwelling,Annual variation,2018,5.8,3
Nacional,02 Aragón,Second-hand dwelling,Annual variation,2018,5.4,2
Nacional,02 Aragón,Second-hand dwelling,Annual variation,2018,3.6,1
Nacional,02 Aragón,Second-hand dwelling,Year-to-date variation rate,2018,5.9,4
Nacional,02 Aragón,Second-hand dwelling,Year-to-date variation rate,2018,4.9,3
Nacional,02 Aragón,Second-hand dwelling,Year-to-date variation rate,2018,3.4,2
Nacional,02 Aragón,Second-hand dwelling,Year-to-date variation rate,2018,1.7,1
Nacional,03 Asturias. Principado de,General,Index,2018,107.6,4
Nacional,03 Asturias. Principado de,General,Index,2018,107.658,3
Nacional,03 Asturias. Principado de,General,Index,2018,105.095,2
Nacional,03 Asturias. Principado de,General,Index,2018,104.14,1
Nacional,03 Asturias. Principado de,General,Quarterly variation rate,2018,-0.1,4
Nacional,03 Asturias. Principado de,General,Quarterly variation rate,2018,2.4,3
Nacional,03 Asturias. Principado de,General,Quarterly variation rate,2018,0.9,2
Nacional,03 Asturias. Principado de,General,Quarterly variation rate,2018,0.0,1
Nacional,03 Asturias. Principado de,General,Annual variation,2018,3.4,4
Nacional,03 Asturias. Principado de,General,Annual variation,2018,4.4,3
Nacional,03 Asturias. Principado de,General,Annual variation,2018,4.1,2
Nacional,03 Asturias. Principado de,General,Annual variation,2018,2.2,1
Nacional,03 Asturias. Principado de,General,Year-to-date variation rate,2018,3.4,4
Nacional,03 Asturias. Principado de,General,Year-to-date variation rate,2018,3.4,3
Nacional,03 Asturias. Principado de,General,Year-to-date variation rate,2018,0.9,2
Nacional,03 Asturias. Principado de,General,Year-to-date variation rate,2018,0.0,1
Nacional,03 Asturias. Principado de,New dwelling,Index,2018,116.173,4
Nacional,03 Asturias. Principado de,New dwelling,Index,2018,111.765,3
Nacional,03 Asturias. Principado de,New dwelling,Index,2018,109.144,2
Nacional,03 Asturias. Principado de,New dwelling,Index,2018,108.447,1
Nacional,03 Asturias. Principado de,New dwelling,Quarterly variation rate,2018,3.9,4
Nacional,03 Asturias. Principado de,New dwelling,Quarterly variation rate,2018,2.4,3
Nacional,03 Asturias. Principado de,New dwelling,Quarterly variation rate,2018,0.6,2
Nacional,03 Asturias. Principado de,New dwelling,Quarterly variation rate,2018,1.5,1
Nacional,03 Asturias. Principado de,New dwelling,Annual variation,2018,8.7,4
Nacional,03 Asturias. Principado de,New dwelling,Annual variation,2018,4.8,3
Nacional,03 Asturias. Principado de,New dwelling,Annual variation,2018,4.7,2
Nacional,03 Asturias. Principado de,New dwelling,Annual variation,2018,3.5,1
Nacional,03 Asturias. Principado de,New dwelling,Year-to-date variation rate,2018,8.7,4
Nacional,03 Asturias. Principado de,New dwelling,Year-to-date variation rate,2018,4.6,3
Nacional,03 Asturias. Principado de,New dwelling,Year-to-date variation rate,2018,2.1,2
Nacional,03 Asturias. Principado de,New dwelling,Year-to-date variation rate,2018,1.5,1
Nacional,03 Asturias. Principado de,Second-hand dwelling,Index,2018,106.324,4
Nacional,03 Asturias. Principado de,Second-hand dwelling,Index,2018,106.987,3
Nacional,03 Asturias. Principado de,Second-hand dwelling,Index,2018,104.435,2
Nacional,03 Asturias. Principado de,Second-hand dwelling,Index,2018,103.446,1
Nacional,03 Asturias. Principado de,Second-hand dwelling,Quarterly variation rate,2018,-0.6,4
Nacional,03 Asturias. Principado de,Second-hand dwelling,Quarterly variation rate,2018,2.4,3
Nacional,03 Asturias. Principado de,Second-hand dwelling,Quarterly variation rate,2018,1.0,2
Nacional,03 Asturias. Principado de,Second-hand dwelling,Quarterly variation rate,2018,-0.2,1
Nacional,03 Asturias. Principado de,Second-hand dwelling,Annual variation,2018,2.6,4
Nacional,03 Asturias. Principado de,Second-hand dwelling,Annual variation,2018,4.3,3
Nacional,03 Asturias. Principado de,Second-hand dwelling,Annual variation,2018,4.0,2
Nacional,03 Asturias. Principado de,Second-hand dwelling,Annual variation,2018,2.0,1
Nacional,03 Asturias. Principado de,Second-hand dwelling,Year-to-date variation rate,2018,2.6,4
Nacional,03 Asturias. Principado de,Second-hand dwelling,Year-to-date variation rate,2018,3.2,3
Nacional,03 Asturias. Principado de,Second-hand dwelling,Year-to-date variation rate,2018,0.8,2
Nacional,03 Asturias. Principado de,Second-hand dwelling,Year-to-date variation rate,2018,-0.2,1
Nacional,04 Balears. Illes,General,Index,2018,126.178,4
Nacional,04 Balears. Illes,General,Index,2018,126.301,3
Nacional,04 Balears. Illes,General,Index,2018,121.782,2
Nacional,04 Balears. Illes,General,Index,2018,118.479,1
Nacional,04 Balears. Illes,General,Quarterly variation rate,2018,-0.1,4
Nacional,04 Balears. Illes,General,Quarterly variation rate,2018,3.7,3
Nacional,04 Balears. Illes,General,Quarterly variation rate,2018,2.8,2
Nacional,04 Balears. Illes,General,Quarterly variation rate,2018,-0.1,1
Nacional,04 Balears. Illes,General,Annual variation,2018,6.4,4
Nacional,04 Balears. Illes,General,Annual variation,2018,7.0,3
Nacional,04 Balears. Illes,General,Annual variation,2018,8.4,2
Nacional,04 Balears. Illes,General,Annual variation,2018,8.2,1
Nacional,04 Balears. Illes,General,Year-to-date variation rate,2018,6.4,4
Nacional,04 Balears. Illes,General,Year-to-date variation rate,2018,6.5,3
Nacional,04 Balears. Illes,General,Year-to-date variation rate,2018,2.7,2
Nacional,04 Balears. Illes,General,Year-to-date variation rate,2018,-0.1,1
Nacional,04 Balears. Illes,New dwelling,Index,2018,123.082,4
Nacional,04 Balears. Illes,New dwelling,Index,2018,120.144,3
Nacional,04 Balears. Illes,New dwelling,Index,2018,119.979,2
Nacional,04 Balears. Illes,New dwelling,Index,2018,114.629,1
Nacional,04 Balears. Illes,New dwelling,Quarterly variation rate,2018,2.4,4
Nacional,04 Balears. Illes,New dwelling,Quarterly variation rate,2018,0.1,3
Nacional,04 Balears. Illes,New dwelling,Quarterly variation rate,2018,4.7,2
Nacional,04 Balears. Illes,New dwelling,Quarterly variation rate,2018,-0.9,1
Nacional,04 Balears. Illes,New dwelling,Annual variation,2018,6.4,4
Nacional,04 Balears. Illes,New dwelling,Annual variation,2018,4.0,3
Nacional,04 Balears. Illes,New dwelling,Annual variation,2018,9.1,2
Nacional,04 Balears. Illes,New dwelling,Annual variation,2018,7.2,1
Nacional,04 Balears. Illes,New dwelling,Year-to-date variation rate,2018,6.4,4
Nacional,04 Balears. Illes,New dwelling,Year-to-date variation rate,2018,3.9,3
Nacional,04 Balears. Illes,New dwelling,Year-to-date variation rate,2018,3.7,2
Nacional,04 Balears. Illes,New dwelling,Year-to-date variation rate,2018,-0.9,1
Nacional,04 Balears. Illes,Second-hand dwelling,Index,2018,126.579,4
Nacional,04 Balears. Illes,Second-hand dwelling,Index,2018,126.955,3
Nacional,04 Balears. Illes,Second-hand dwelling,Index,2018,122.071,2
Nacional,04 Balears. Illes,Second-hand dwelling,Index,2018,118.933,1
Nacional,04 Balears. Illes,Second-hand dwelling,Quarterly variation rate,2018,-0.3,4
Nacional,04 Balears. Illes,Second-hand dwelling,Quarterly variation rate,2018,4.0,3
Nacional,04 Balears. Illes,Second-hand dwelling,Quarterly variation rate,2018,2.6,2
Nacional,04 Balears. Illes,Second-hand dwelling,Quarterly variation rate,2018,-0.1,1
Nacional,04 Balears. Illes,Second-hand dwelling,Annual variation,2018,6.4,4
Nacional,04 Balears. Illes,Second-hand dwelling,Annual variation,2018,7.3,3
Nacional,04 Balears. Illes,Second-hand dwelling,Annual variation,2018,8.4,2
Nacional,04 Balears. Illes,Second-hand dwelling,Annual variation,2018,8.3,1
Nacional,04 Balears. Illes,Second-hand dwelling,Year-to-date variation rate,2018,6.4,4
Nacional,04 Balears. Illes,Second-hand dwelling,Year-to-date variation rate,2018,6.7,3
Nacional,04 Balears. Illes,Second-hand dwelling,Year-to-date variation rate,2018,2.6,2
Nacional,04 Balears. Illes,Second-hand dwelling,Year-to-date variation rate,2018,-0.1,1
Nacional,05 Canarias,General,Index,2018,114.839,4
Nacional,05 Canarias,General,Index,2018,113.772,3
Nacional,05 Canarias,General,Index,2018,113.327,2
Nacional,05 Canarias,General,Index,2018,111.167,1
Nacional,05 Canarias,General,Quarterly variation rate,2018,0.9,4
Nacional,05 Canarias,General,Quarterly variation rate,2018,0.4,3
Nacional,05 Canarias,General,Quarterly variation rate,2018,1.9,2
Nacional,05 Canarias,General,Quarterly variation rate,2018,0.8,1
Nacional,05 Canarias,General,Annual variation,2018,4.1,4
Nacional,05 Canarias,General,Annual variation,2018,5.4,3
Nacional,05 Canarias,General,Annual variation,2018,5.9,2
Nacional,05 Canarias,General,Annual variation,2018,4.5,1
Nacional,05 Canarias,General,Year-to-date variation rate,2018,4.1,4
Nacional,05 Canarias,General,Year-to-date variation rate,2018,3.2,3
Nacional,05 Canarias,General,Year-to-date variation rate,2018,2.8,2
Nacional,05 Canarias,General,Year-to-date variation rate,2018,0.8,1
Nacional,05 Canarias,New dwelling,Index,2018,120.384,4
Nacional,05 Canarias,New dwelling,Index,2018,116.468,3
Nacional,05 Canarias,New dwelling,Index,2018,115.259,2
Nacional,05 Canarias,New dwelling,Index,2018,114.054,1
Nacional,05 Canarias,New dwelling,Quarterly variation rate,2018,3.4,4
Nacional,05 Canarias,New dwelling,Quarterly variation rate,2018,1.0,3
Nacional,05 Canarias,New dwelling,Quarterly variation rate,2018,1.1,2
Nacional,05 Canarias,New dwelling,Quarterly variation rate,2018,0.3,1
Nacional,05 Canarias,New dwelling,Annual variation,2018,5.9,4
Nacional,05 Canarias,New dwelling,Annual variation,2018,4.6,3
Nacional,05 Canarias,New dwelling,Annual variation,2018,4.2,2
Nacional,05 Canarias,New dwelling,Annual variation,2018,3.5,1
Nacional,05 Canarias,New dwelling,Year-to-date variation rate,2018,5.9,4
Nacional,05 Canarias,New dwelling,Year-to-date variation rate,2018,2.4,3
Nacional,05 Canarias,New dwelling,Year-to-date variation rate,2018,1.4,2
Nacional,05 Canarias,New dwelling,Year-to-date variation rate,2018,0.3,1
Nacional,05 Canarias,Second-hand dwelling,Index,2018,114.256,4
Nacional,05 Canarias,Second-hand dwelling,Index,2018,113.418,3
Nacional,05 Canarias,Second-hand dwelling,Index,2018,113.035,2
Nacional,05 Canarias,Second-hand dwelling,Index,2018,110.802,1
Nacional,05 Canarias,Second-hand dwelling,Quarterly variation rate,2018,0.7,4
Nacional,05 Canarias,Second-hand dwelling,Quarterly variation rate,2018,0.3,3
Nacional,05 Canarias,Second-hand dwelling,Quarterly variation rate,2018,2.0,2
Nacional,05 Canarias,Second-hand dwelling,Quarterly variation rate,2018,0.9,1
Nacional,05 Canarias,Second-hand dwelling,Annual variation,2018,4.0,4
Nacional,05 Canarias,Second-hand dwelling,Annual variation,2018,5.4,3
Nacional,05 Canarias,Second-hand dwelling,Annual variation,2018,6.1,2
Nacional,05 Canarias,Second-hand dwelling,Annual variation,2018,4.6,1
Nacional,05 Canarias,Second-hand dwelling,Year-to-date variation rate,2018,4.0,4
Nacional,05 Canarias,Second-hand dwelling,Year-to-date variation rate,2018,3.2,3
Nacional,05 Canarias,Second-hand dwelling,Year-to-date variation rate,2018,2.9,2
Nacional,05 Canarias,Second-hand dwelling,Year-to-date variation rate,2018,0.9,1
Nacional,06 Cantabria,General,Index,2018,114.568,4
Nacional,06 Cantabria,General,Index,2018,113.896,3
Nacional,06 Cantabria,General,Index,2018,113.437,2
Nacional,06 Cantabria,General,Index,2018,109.851,1
Nacional,06 Cantabria,General,Quarterly variation rate,2018,0.6,4
Nacional,06 Cantabria,General,Quarterly variation rate,2018,0.4,3
Nacional,06 Cantabria,General,Quarterly variation rate,2018,3.3,2
Nacional,06 Cantabria,General,Quarterly variation rate,2018,1.9,1
Nacional,06 Cantabria,General,Annual variation,2018,6.2,4
Nacional,06 Cantabria,General,Annual variation,2018,5.7,3
Nacional,06 Cantabria,General,Annual variation,2018,5.8,2
Nacional,06 Cantabria,General,Annual variation,2018,5.7,1
Nacional,06 Cantabria,General,Year-to-date variation rate,2018,6.2,4
Nacional,06 Cantabria,General,Year-to-date variation rate,2018,5.6,3
Nacional,06 Cantabria,General,Year-to-date variation rate,2018,5.2,2
Nacional,06 Cantabria,General,Year-to-date variation rate,2018,1.9,1
Nacional,06 Cantabria,New dwelling,Index,2018,112.713,4
Nacional,06 Cantabria,New dwelling,Index,2018,112.999,3
Nacional,06 Cantabria,New dwelling,Index,2018,109.873,2
Nacional,06 Cantabria,New dwelling,Index,2018,107.029,1
Nacional,06 Cantabria,New dwelling,Quarterly variation rate,2018,-0.3,4
Nacional,06 Cantabria,New dwelling,Quarterly variation rate,2018,2.8,3
Nacional,06 Cantabria,New dwelling,Quarterly variation rate,2018,2.7,2
Nacional,06 Cantabria,New dwelling,Quarterly variation rate,2018,0.8,1
Nacional,06 Cantabria,New dwelling,Annual variation,2018,6.1,4
Nacional,06 Cantabria,New dwelling,Annual variation,2018,4.3,3
Nacional,06 Cantabria,New dwelling,Annual variation,2018,1.8,2
Nacional,06 Cantabria,New dwelling,Annual variation,2018,2.7,1
Nacional,06 Cantabria,New dwelling,Year-to-date variation rate,2018,6.1,4
Nacional,06 Cantabria,New dwelling,Year-to-date variation rate,2018,6.4,3
Nacional,06 Cantabria,New dwelling,Year-to-date variation rate,2018,3.5,2
Nacional,06 Cantabria,New dwelling,Year-to-date variation rate,2018,0.8,1
Nacional,06 Cantabria,Second-hand dwelling,Index,2018,114.927,4
Nacional,06 Cantabria,Second-hand dwelling,Index,2018,114.097,3
Nacional,06 Cantabria,Second-hand dwelling,Index,2018,114.077,2
Nacional,06 Cantabria,Second-hand dwelling,Index,2018,110.367,1
Nacional,06 Cantabria,Second-hand dwelling,Quarterly variation rate,2018,0.7,4
Nacional,06 Cantabria,Second-hand dwelling,Quarterly variation rate,2018,0.0,3
Nacional,06 Cantabria,Second-hand dwelling,Quarterly variation rate,2018,3.4,2
Nacional,06 Cantabria,Second-hand dwelling,Quarterly variation rate,2018,2.0,1
Nacional,06 Cantabria,Second-hand dwelling,Annual variation,2018,6.3,4
Nacional,06 Cantabria,Second-hand dwelling,Annual variation,2018,5.9,3
Nacional,06 Cantabria,Second-hand dwelling,Annual variation,2018,6.5,2
Nacional,06 Cantabria,Second-hand dwelling,Annual variation,2018,6.3,1
Nacional,06 Cantabria,Second-hand dwelling,Year-to-date variation rate,2018,6.3,4
Nacional,06 Cantabria,Second-hand dwelling,Year-to-date variation rate,2018,5.5,3
Nacional,06 Cantabria,Second-hand dwelling,Year-to-date variation rate,2018,5.5,2
Nacional,06 Cantabria,Second-hand dwelling,Year-to-date variation rate,2018,2.0,1
Nacional,07 Castilla y León,General,Index,2018,108.253,4
Nacional,07 Castilla y León,General,Index,2018,108.329,3
Nacional,07 Castilla y León,General,Index,2018,106.521,2
Nacional,07 Castilla y León,General,Index,2018,104.579,1
Nacional,07 Castilla y León,General,Quarterly variation rate,2018,-0.1,4
Nacional,07 Castilla y León,General,Quarterly variation rate,2018,1.7,3
Nacional,07 Castilla y León,General,Quarterly variation rate,2018,1.9,2
Nacional,07 Castilla y León,General,Quarterly variation rate,2018,1.2,1
Nacional,07 Castilla y León,General,Annual variation,2018,4.7,4
Nacional,07 Castilla y León,General,Annual variation,2018,5.7,3
Nacional,07 Castilla y León,General,Annual variation,2018,3.8,2
Nacional,07 Castilla y León,General,Annual variation,2018,2.2,1
Nacional,07 Castilla y León,General,Year-to-date variation rate,2018,4.7,4
Nacional,07 Castilla y León,General,Year-to-date variation rate,2018,4.8,3
Nacional,07 Castilla y León,General,Year-to-date variation rate,2018,3.1,2
Nacional,07 Castilla y León,General,Year-to-date variation rate,2018,1.2,1
Nacional,07 Castilla y León,New dwelling,Index,2018,113.93,4
Nacional,07 Castilla y León,New dwelling,Index,2018,114.366,3
Nacional,07 Castilla y León,New dwelling,Index,2018,111.563,2
Nacional,07 Castilla y León,New dwelling,Index,2018,109.817,1
Nacional,07 Castilla y León,New dwelling,Quarterly variation rate,2018,-0.4,4
Nacional,07 Castilla y León,New dwelling,Quarterly variation rate,2018,2.5,3
Nacional,07 Castilla y León,New dwelling,Quarterly variation rate,2018,1.6,2
Nacional,07 Castilla y León,New dwelling,Quarterly variation rate,2018,4.6,1
Nacional,07 Castilla y León,New dwelling,Annual variation,2018,8.5,4
Nacional,07 Castilla y León,New dwelling,Annual variation,2018,9.7,3
Nacional,07 Castilla y León,New dwelling,Annual variation,2018,6.2,2
Nacional,07 Castilla y León,New dwelling,Annual variation,2018,4.7,1
Nacional,07 Castilla y León,New dwelling,Year-to-date variation rate,2018,8.5,4
Nacional,07 Castilla y León,New dwelling,Year-to-date variation rate,2018,8.9,3
Nacional,07 Castilla y León,New dwelling,Year-to-date variation rate,2018,6.3,2
Nacional,07 Castilla y León,New dwelling,Year-to-date variation rate,2018,4.6,1
Nacional,07 Castilla y León,Second-hand dwelling,Index,2018,107.454,4
Nacional,07 Castilla y León,Second-hand dwelling,Index,2018,107.486,3
Nacional,07 Castilla y León,Second-hand dwelling,Index,2018,105.802,2
Nacional,07 Castilla y León,Second-hand dwelling,Index,2018,103.837,1
Nacional,07 Castilla y León,Second-hand dwelling,Quarterly variation rate,2018,0.0,4
Nacional,07 Castilla y León,Second-hand dwelling,Quarterly variation rate,2018,1.6,3
Nacional,07 Castilla y León,Second-hand dwelling,Quarterly variation rate,2018,1.9,2
Nacional,07 Castilla y León,Second-hand dwelling,Quarterly variation rate,2018,0.7,1
Nacional,07 Castilla y León,Second-hand dwelling,Annual variation,2018,4.3,4
Nacional,07 Castilla y León,Second-hand dwelling,Annual variation,2018,5.2,3
Nacional,07 Castilla y León,Second-hand dwelling,Annual variation,2018,3.5,2
Nacional,07 Castilla y León,Second-hand dwelling,Annual variation,2018,1.9,1
Nacional,07 Castilla y León,Second-hand dwelling,Year-to-date variation rate,2018,4.3,4
Nacional,07 Castilla y León,Second-hand dwelling,Year-to-date variation rate,2018,4.3,3
Nacional,07 Castilla y León,Second-hand dwelling,Year-to-date variation rate,2018,2.7,2
Nacional,07 Castilla y León,Second-hand dwelling,Year-to-date variation rate,2018,0.7,1
Nacional,08 Castilla - La Mancha,General,Index,2018,105.067,4
Nacional,08 Castilla - La Mancha,General,Index,2018,104.912,3
Nacional,08 Castilla - La Mancha,General,Index,2018,103.544,2
Nacional,08 Castilla - La Mancha,General,Index,2018,102.378,1
Nacional,08 Castilla - La Mancha,General,Quarterly variation rate,2018,0.1,4
Nacional,08 Castilla - La Mancha,General,Quarterly variation rate,2018,1.3,3
Nacional,08 Castilla - La Mancha,General,Quarterly variation rate,2018,1.1,2
Nacional,08 Castilla - La Mancha,General,Quarterly variation rate,2018,1.4,1
Nacional,08 Castilla - La Mancha,General,Annual variation,2018,4.1,4
Nacional,08 Castilla - La Mancha,General,Annual variation,2018,3.2,3
