national_total,autonomous_communities_and_cities,index_type,indices_and_rates,year,total,quarter
Nacional,02 Aragón,Second-hand dwelling,Index,2009,157.792,3
Nacional,02 Aragón,Second-hand dwelling,Index,2009,160.769,2
Nacional,02 Aragón,Second-hand dwelling,Index,2009,161.382,1
Nacional,02 Aragón,Second-hand dwelling,Quarterly variation rate,2009,0.1,4
Nacional,02 Aragón,Second-hand dwelling,Quarterly variation rate,2009,-1.9,3
Nacional,02 Aragón,Second-hand dwelling,Quarterly variation rate,2009,-0.4,2
Nacional,02 Aragón,Second-hand dwelling,Quarterly variation rate,2009,-3.2,1
Nacional,02 Aragón,Second-hand dwelling,Annual variation,2009,-5.3,4
Nacional,02 Aragón,Second-hand dwelling,Annual variation,2009,-11.6,3
Nacional,02 Aragón,Second-hand dwelling,Annual variation,2009,-15.0,2
Nacional,02 Aragón,Second-hand dwelling,Annual variation,2009,-16.2,1
Nacional,02 Aragón,Second-hand dwelling,Year-to-date variation rate,2009,-5.3,4
Nacional,02 Aragón,Second-hand dwelling,Year-to-date variation rate,2009,-5.4,3
Nacional,02 Aragón,Second-hand dwelling,Year-to-date variation rate,2009,-3.6,2
Nacional,02 Aragón,Second-hand dwelling,Year-to-date variation rate,2009,-3.2,1
Nacional,03 Asturias. Principado de,General,Index,2009,143.684,4
Nacional,03 Asturias. Principado de,General,Index,2009,144.679,3
Nacional,03 Asturias. Principado de,General,Index,2009,144.351,2
Nacional,03 Asturias. Principado de,General,Index,2009,144.477,1
Nacional,03 Asturias. Principado de,General,Quarterly variation rate,2009,-0.7,4
Nacional,03 Asturias. Principado de,General,Quarterly variation rate,2009,0.2,3
Nacional,03 Asturias. Principado de,General,Quarterly variation rate,2009,-0.1,2
Nacional,03 Asturias. Principado de,General,Quarterly variation rate,2009,0.1,1
Nacional,03 Asturias. Principado de,General,Annual variation,2009,-0.5,4
Nacional,03 Asturias. Principado de,General,Annual variation,2009,-0.5,3
Nacional,03 Asturias. Principado de,General,Annual variation,2009,-0.9,2
Nacional,03 Asturias. Principado de,General,Annual variation,2009,-1.8,1
Nacional,03 Asturias. Principado de,General,Year-to-date variation rate,2009,-0.5,4
Nacional,03 Asturias. Principado de,General,Year-to-date variation rate,2009,0.2,3
Nacional,03 Asturias. Principado de,General,Year-to-date variation rate,2009,0.0,2
Nacional,03 Asturias. Principado de,General,Year-to-date variation rate,2009,0.1,1
Nacional,03 Asturias. Principado de,New dwelling,Index,2009,135.489,4
Nacional,03 Asturias. Principado de,New dwelling,Index,2009,138.091,3
Nacional,03 Asturias. Principado de,New dwelling,Index,2009,137.999,2
Nacional,03 Asturias. Principado de,New dwelling,Index,2009,138.609,1
Nacional,03 Asturias. Principado de,New dwelling,Quarterly variation rate,2009,-1.9,4
Nacional,03 Asturias. Principado de,New dwelling,Quarterly variation rate,2009,0.1,3
Nacional,03 Asturias. Principado de,New dwelling,Quarterly variation rate,2009,-0.4,2
Nacional,03 Asturias. Principado de,New dwelling,Quarterly variation rate,2009,0.5,1
Nacional,03 Asturias. Principado de,New dwelling,Annual variation,2009,-1.8,4
Nacional,03 Asturias. Principado de,New dwelling,Annual variation,2009,0.8,3
Nacional,03 Asturias. Principado de,New dwelling,Annual variation,2009,1.9,2
Nacional,03 Asturias. Principado de,New dwelling,Annual variation,2009,2.4,1
Nacional,03 Asturias. Principado de,New dwelling,Year-to-date variation rate,2009,-1.8,4
Nacional,03 Asturias. Principado de,New dwelling,Year-to-date variation rate,2009,0.1,3
Nacional,03 Asturias. Principado de,New dwelling,Year-to-date variation rate,2009,0.1,2
Nacional,03 Asturias. Principado de,New dwelling,Year-to-date variation rate,2009,0.5,1
Nacional,03 Asturias. Principado de,Second-hand dwelling,Index,2009,152.018,4
Nacional,03 Asturias. Principado de,Second-hand dwelling,Index,2009,150.107,3
Nacional,03 Asturias. Principado de,Second-hand dwelling,Index,2009,149.371,2
Nacional,03 Asturias. Principado de,Second-hand dwelling,Index,2009,148.628,1
Nacional,03 Asturias. Principado de,Second-hand dwelling,Quarterly variation rate,2009,1.3,4
Nacional,03 Asturias. Principado de,Second-hand dwelling,Quarterly variation rate,2009,0.5,3
Nacional,03 Asturias. Principado de,Second-hand dwelling,Quarterly variation rate,2009,0.5,2
Nacional,03 Asturias. Principado de,Second-hand dwelling,Quarterly variation rate,2009,-0.7,1
Nacional,03 Asturias. Principado de,Second-hand dwelling,Annual variation,2009,1.6,4
Nacional,03 Asturias. Principado de,Second-hand dwelling,Annual variation,2009,-2.0,3
Nacional,03 Asturias. Principado de,Second-hand dwelling,Annual variation,2009,-4.4,2
Nacional,03 Asturias. Principado de,Second-hand dwelling,Annual variation,2009,-6.8,1
Nacional,03 Asturias. Principado de,Second-hand dwelling,Year-to-date variation rate,2009,1.6,4
Nacional,03 Asturias. Principado de,Second-hand dwelling,Year-to-date variation rate,2009,0.3,3
Nacional,03 Asturias. Principado de,Second-hand dwelling,Year-to-date variation rate,2009,-0.2,2
Nacional,03 Asturias. Principado de,Second-hand dwelling,Year-to-date variation rate,2009,-0.7,1
Nacional,04 Balears. Illes,General,Index,2009,124.886,4
Nacional,04 Balears. Illes,General,Index,2009,125.19,3
Nacional,04 Balears. Illes,General,Index,2009,127.041,2
Nacional,04 Balears. Illes,General,Index,2009,127.995,1
Nacional,04 Balears. Illes,General,Quarterly variation rate,2009,-0.2,4
Nacional,04 Balears. Illes,General,Quarterly variation rate,2009,-1.5,3
Nacional,04 Balears. Illes,General,Quarterly variation rate,2009,-0.7,2
Nacional,04 Balears. Illes,General,Quarterly variation rate,2009,-3.3,1
Nacional,04 Balears. Illes,General,Annual variation,2009,-5.6,4
Nacional,04 Balears. Illes,General,Annual variation,2009,-9.2,3
Nacional,04 Balears. Illes,General,Annual variation,2009,-9.7,2
Nacional,04 Balears. Illes,General,Annual variation,2009,-8.1,1
Nacional,04 Balears. Illes,General,Year-to-date variation rate,2009,-5.6,4
Nacional,04 Balears. Illes,General,Year-to-date variation rate,2009,-5.4,3
Nacional,04 Balears. Illes,General,Year-to-date variation rate,2009,-4.0,2
Nacional,04 Balears. Illes,General,Year-to-date variation rate,2009,-3.3,1
Nacional,04 Balears. Illes,New dwelling,Index,2009,116.897,4
Nacional,04 Balears. Illes,New dwelling,Index,2009,118.46,3
Nacional,04 Balears. Illes,New dwelling,Index,2009,120.311,2
Nacional,04 Balears. Illes,New dwelling,Index,2009,120.488,1
Nacional,04 Balears. Illes,New dwelling,Quarterly variation rate,2009,-1.3,4
Nacional,04 Balears. Illes,New dwelling,Quarterly variation rate,2009,-1.5,3
Nacional,04 Balears. Illes,New dwelling,Quarterly variation rate,2009,-0.1,2
Nacional,04 Balears. Illes,New dwelling,Quarterly variation rate,2009,-1.0,1
Nacional,04 Balears. Illes,New dwelling,Annual variation,2009,-4.0,4
Nacional,04 Balears. Illes,New dwelling,Annual variation,2009,-4.6,3
Nacional,04 Balears. Illes,New dwelling,Annual variation,2009,-2.8,2
Nacional,04 Balears. Illes,New dwelling,Annual variation,2009,-0.1,1
Nacional,04 Balears. Illes,New dwelling,Year-to-date variation rate,2009,-4.0,4
Nacional,04 Balears. Illes,New dwelling,Year-to-date variation rate,2009,-2.7,3
Nacional,04 Balears. Illes,New dwelling,Year-to-date variation rate,2009,-1.2,2
Nacional,04 Balears. Illes,New dwelling,Year-to-date variation rate,2009,-1.0,1
Nacional,04 Balears. Illes,Second-hand dwelling,Index,2009,128.507,4
Nacional,04 Balears. Illes,Second-hand dwelling,Index,2009,127.825,3
Nacional,04 Balears. Illes,Second-hand dwelling,Index,2009,129.638,2
Nacional,04 Balears. Illes,Second-hand dwelling,Index,2009,131.177,1
Nacional,04 Balears. Illes,Second-hand dwelling,Quarterly variation rate,2009,0.5,4
Nacional,04 Balears. Illes,Second-hand dwelling,Quarterly variation rate,2009,-1.4,3
Nacional,04 Balears. Illes,Second-hand dwelling,Quarterly variation rate,2009,-1.2,2
Nacional,04 Balears. Illes,Second-hand dwelling,Quarterly variation rate,2009,-4.8,1
Nacional,04 Balears. Illes,Second-hand dwelling,Annual variation,2009,-6.7,4
Nacional,04 Balears. Illes,Second-hand dwelling,Annual variation,2009,-12.1,3
Nacional,04 Balears. Illes,Second-hand dwelling,Annual variation,2009,-13.8,2
Nacional,04 Balears. Illes,Second-hand dwelling,Annual variation,2009,-12.8,1
Nacional,04 Balears. Illes,Second-hand dwelling,Year-to-date variation rate,2009,-6.7,4
Nacional,04 Balears. Illes,Second-hand dwelling,Year-to-date variation rate,2009,-7.2,3
Nacional,04 Balears. Illes,Second-hand dwelling,Year-to-date variation rate,2009,-5.9,2
Nacional,04 Balears. Illes,Second-hand dwelling,Year-to-date variation rate,2009,-4.8,1
Nacional,05 Canarias,General,Index,2009,133.802,4
Nacional,05 Canarias,General,Index,2009,134.275,3
Nacional,05 Canarias,General,Index,2009,134.569,2
Nacional,05 Canarias,General,Index,2009,135.116,1
Nacional,05 Canarias,General,Quarterly variation rate,2009,-0.4,4
Nacional,05 Canarias,General,Quarterly variation rate,2009,-0.2,3
Nacional,05 Canarias,General,Quarterly variation rate,2009,-0.4,2
Nacional,05 Canarias,General,Quarterly variation rate,2009,-1.5,1
Nacional,05 Canarias,General,Annual variation,2009,-2.5,4
Nacional,05 Canarias,General,Annual variation,2009,-4.1,3
Nacional,05 Canarias,General,Annual variation,2009,-4.3,2
Nacional,05 Canarias,General,Annual variation,2009,-4.3,1
Nacional,05 Canarias,General,Year-to-date variation rate,2009,-2.5,4
Nacional,05 Canarias,General,Year-to-date variation rate,2009,-2.1,3
Nacional,05 Canarias,General,Year-to-date variation rate,2009,-1.9,2
Nacional,05 Canarias,General,Year-to-date variation rate,2009,-1.5,1
Nacional,05 Canarias,New dwelling,Index,2009,129.586,4
Nacional,05 Canarias,New dwelling,Index,2009,130.669,3
Nacional,05 Canarias,New dwelling,Index,2009,130.913,2
Nacional,05 Canarias,New dwelling,Index,2009,131.633,1
Nacional,05 Canarias,New dwelling,Quarterly variation rate,2009,-0.8,4
Nacional,05 Canarias,New dwelling,Quarterly variation rate,2009,-0.2,3
Nacional,05 Canarias,New dwelling,Quarterly variation rate,2009,-0.5,2
Nacional,05 Canarias,New dwelling,Quarterly variation rate,2009,-0.9,1
Nacional,05 Canarias,New dwelling,Annual variation,2009,-2.4,4
Nacional,05 Canarias,New dwelling,Annual variation,2009,-1.7,3
Nacional,05 Canarias,New dwelling,Annual variation,2009,-0.2,2
Nacional,05 Canarias,New dwelling,Annual variation,2009,0.8,1
Nacional,05 Canarias,New dwelling,Year-to-date variation rate,2009,-2.4,4
Nacional,05 Canarias,New dwelling,Year-to-date variation rate,2009,-1.6,3
Nacional,05 Canarias,New dwelling,Year-to-date variation rate,2009,-1.4,2
Nacional,05 Canarias,New dwelling,Year-to-date variation rate,2009,-0.9,1
Nacional,05 Canarias,Second-hand dwelling,Index,2009,135.711,4
Nacional,05 Canarias,Second-hand dwelling,Index,2009,135.49,3
Nacional,05 Canarias,Second-hand dwelling,Index,2009,135.835,2
Nacional,05 Canarias,Second-hand dwelling,Index,2009,136.176,1
Nacional,05 Canarias,Second-hand dwelling,Quarterly variation rate,2009,0.2,4
Nacional,05 Canarias,Second-hand dwelling,Quarterly variation rate,2009,-0.3,3
Nacional,05 Canarias,Second-hand dwelling,Quarterly variation rate,2009,-0.3,2
Nacional,05 Canarias,Second-hand dwelling,Quarterly variation rate,2009,-2.2,1
Nacional,05 Canarias,Second-hand dwelling,Annual variation,2009,-2.6,4
Nacional,05 Canarias,Second-hand dwelling,Annual variation,2009,-6.7,3
Nacional,05 Canarias,Second-hand dwelling,Annual variation,2009,-8.5,2
Nacional,05 Canarias,Second-hand dwelling,Annual variation,2009,-9.4,1
Nacional,05 Canarias,Second-hand dwelling,Year-to-date variation rate,2009,-2.6,4
Nacional,05 Canarias,Second-hand dwelling,Year-to-date variation rate,2009,-2.7,3
Nacional,05 Canarias,Second-hand dwelling,Year-to-date variation rate,2009,-2.5,2
Nacional,05 Canarias,Second-hand dwelling,Year-to-date variation rate,2009,-2.2,1
Nacional,06 Cantabria,General,Index,2009,142.188,4
Nacional,06 Cantabria,General,Index,2009,143.291,3
Nacional,06 Cantabria,General,Index,2009,143.772,2
Nacional,06 Cantabria,General,Index,2009,144.775,1
Nacional,06 Cantabria,General,Quarterly variation rate,2009,-0.8,4
Nacional,06 Cantabria,General,Quarterly variation rate,2009,-0.3,3
Nacional,06 Cantabria,General,Quarterly variation rate,2009,-0.7,2
Nacional,06 Cantabria,General,Quarterly variation rate,2009,-4.3,1
Nacional,06 Cantabria,General,Annual variation,2009,-6.0,4
Nacional,06 Cantabria,General,Annual variation,2009,-6.6,3
Nacional,06 Cantabria,General,Annual variation,2009,-7.4,2
Nacional,06 Cantabria,General,Annual variation,2009,-7.2,1
Nacional,06 Cantabria,General,Year-to-date variation rate,2009,-6.0,4
Nacional,06 Cantabria,General,Year-to-date variation rate,2009,-5.3,3
Nacional,06 Cantabria,General,Year-to-date variation rate,2009,-5.0,2
Nacional,06 Cantabria,General,Year-to-date variation rate,2009,-4.3,1
Nacional,06 Cantabria,New dwelling,Index,2009,132.617,4
Nacional,06 Cantabria,New dwelling,Index,2009,134.547,3
Nacional,06 Cantabria,New dwelling,Index,2009,135.329,2
Nacional,06 Cantabria,New dwelling,Index,2009,136.427,1
Nacional,06 Cantabria,New dwelling,Quarterly variation rate,2009,-1.4,4
Nacional,06 Cantabria,New dwelling,Quarterly variation rate,2009,-0.6,3
Nacional,06 Cantabria,New dwelling,Quarterly variation rate,2009,-0.8,2
Nacional,06 Cantabria,New dwelling,Quarterly variation rate,2009,-4.3,1
Nacional,06 Cantabria,New dwelling,Annual variation,2009,-7.0,4
Nacional,06 Cantabria,New dwelling,Annual variation,2009,-5.5,3
Nacional,06 Cantabria,New dwelling,Annual variation,2009,-5.0,2
Nacional,06 Cantabria,New dwelling,Annual variation,2009,-3.2,1
Nacional,06 Cantabria,New dwelling,Year-to-date variation rate,2009,-7.0,4
Nacional,06 Cantabria,New dwelling,Year-to-date variation rate,2009,-5.6,3
Nacional,06 Cantabria,New dwelling,Year-to-date variation rate,2009,-5.1,2
Nacional,06 Cantabria,New dwelling,Year-to-date variation rate,2009,-4.3,1
Nacional,06 Cantabria,Second-hand dwelling,Index,2009,146.961,4
Nacional,06 Cantabria,Second-hand dwelling,Index,2009,146.169,3
Nacional,06 Cantabria,Second-hand dwelling,Index,2009,145.952,2
Nacional,06 Cantabria,Second-hand dwelling,Index,2009,146.641,1
Nacional,06 Cantabria,Second-hand dwelling,Quarterly variation rate,2009,0.5,4
Nacional,06 Cantabria,Second-hand dwelling,Quarterly variation rate,2009,0.1,3
Nacional,06 Cantabria,Second-hand dwelling,Quarterly variation rate,2009,-0.5,2
Nacional,06 Cantabria,Second-hand dwelling,Quarterly variation rate,2009,-4.3,1
Nacional,06 Cantabria,Second-hand dwelling,Annual variation,2009,-4.1,4
Nacional,06 Cantabria,Second-hand dwelling,Annual variation,2009,-7.8,3
Nacional,06 Cantabria,Second-hand dwelling,Annual variation,2009,-10.4,2
Nacional,06 Cantabria,Second-hand dwelling,Annual variation,2009,-12.1,1
Nacional,06 Cantabria,Second-hand dwelling,Year-to-date variation rate,2009,-4.1,4
Nacional,06 Cantabria,Second-hand dwelling,Year-to-date variation rate,2009,-4.6,3
Nacional,06 Cantabria,Second-hand dwelling,Year-to-date variation rate,2009,-4.8,2
Nacional,06 Cantabria,Second-hand dwelling,Year-to-date variation rate,2009,-4.3,1
Nacional,07 Castilla y León,General,Index,2009,146.719,4
Nacional,07 Castilla y León,General,Index,2009,148.464,3
Nacional,07 Castilla y León,General,Index,2009,150.232,2
Nacional,07 Castilla y León,General,Index,2009,150.169,1
Nacional,07 Castilla y León,General,Quarterly variation rate,2009,-1.2,4
Nacional,07 Castilla y León,General,Quarterly variation rate,2009,-1.2,3
Nacional,07 Castilla y León,General,Quarterly variation rate,2009,0.0,2
Nacional,07 Castilla y León,General,Quarterly variation rate,2009,-0.2,1
Nacional,07 Castilla y León,General,Annual variation,2009,-2.5,4
Nacional,07 Castilla y León,General,Annual variation,2009,-2.5,3
Nacional,07 Castilla y León,General,Annual variation,2009,-2.4,2
Nacional,07 Castilla y León,General,Annual variation,2009,-3.3,1
Nacional,07 Castilla y León,General,Year-to-date variation rate,2009,-2.5,4
Nacional,07 Castilla y León,General,Year-to-date variation rate,2009,-1.4,3
Nacional,07 Castilla y León,General,Year-to-date variation rate,2009,-0.2,2
Nacional,07 Castilla y León,General,Year-to-date variation rate,2009,-0.2,1
Nacional,07 Castilla y León,New dwelling,Index,2009,140.867,4
Nacional,07 Castilla y León,New dwelling,Index,2009,143.417,3
Nacional,07 Castilla y León,New dwelling,Index,2009,144.85,2
Nacional,07 Castilla y León,New dwelling,Index,2009,145.659,1
Nacional,07 Castilla y León,New dwelling,Quarterly variation rate,2009,-1.8,4
Nacional,07 Castilla y León,New dwelling,Quarterly variation rate,2009,-1.0,3
Nacional,07 Castilla y León,New dwelling,Quarterly variation rate,2009,-0.6,2
Nacional,07 Castilla y León,New dwelling,Quarterly variation rate,2009,0.8,1
Nacional,07 Castilla y León,New dwelling,Annual variation,2009,-2.5,4
Nacional,07 Castilla y León,New dwelling,Annual variation,2009,-1.1,3
Nacional,07 Castilla y León,New dwelling,Annual variation,2009,0.2,2
Nacional,07 Castilla y León,New dwelling,Annual variation,2009,1.2,1
Nacional,07 Castilla y León,New dwelling,Year-to-date variation rate,2009,-2.5,4
Nacional,07 Castilla y León,New dwelling,Year-to-date variation rate,2009,-0.7,3
Nacional,07 Castilla y León,New dwelling,Year-to-date variation rate,2009,0.3,2
Nacional,07 Castilla y León,New dwelling,Year-to-date variation rate,2009,0.8,1
Nacional,07 Castilla y León,Second-hand dwelling,Index,2009,154.252,4
Nacional,07 Castilla y León,Second-hand dwelling,Index,2009,154.035,3
Nacional,07 Castilla y León,Second-hand dwelling,Index,2009,156.515,2
Nacional,07 Castilla y León,Second-hand dwelling,Index,2009,154.411,1
Nacional,07 Castilla y León,Second-hand dwelling,Quarterly variation rate,2009,0.1,4
Nacional,07 Castilla y León,Second-hand dwelling,Quarterly variation rate,2009,-1.6,3
Nacional,07 Castilla y León,Second-hand dwelling,Quarterly variation rate,2009,1.4,2
Nacional,07 Castilla y León,Second-hand dwelling,Quarterly variation rate,2009,-2.5,1
Nacional,07 Castilla y León,Second-hand dwelling,Annual variation,2009,-2.6,4
Nacional,07 Castilla y León,Second-hand dwelling,Annual variation,2009,-5.0,3
Nacional,07 Castilla y León,Second-hand dwelling,Annual variation,2009,-6.7,2
Nacional,07 Castilla y León,Second-hand dwelling,Annual variation,2009,-10.7,1
Nacional,07 Castilla y León,Second-hand dwelling,Year-to-date variation rate,2009,-2.6,4
Nacional,07 Castilla y León,Second-hand dwelling,Year-to-date variation rate,2009,-2.7,3
Nacional,07 Castilla y León,Second-hand dwelling,Year-to-date variation rate,2009,-1.2,2
Nacional,07 Castilla y León,Second-hand dwelling,Year-to-date variation rate,2009,-2.5,1
Nacional,08 Castilla - La Mancha,General,Index,2009,143.468,4
Nacional,08 Castilla - La Mancha,General,Index,2009,144.502,3
Nacional,08 Castilla - La Mancha,General,Index,2009,145.479,2
Nacional,08 Castilla - La Mancha,General,Index,2009,145.63,1
