national_total,autonomous_communities_and_cities,index_type,indices_and_rates,year,total,quarter
Nacional,01 Andalucía,General,Year-to-date variation rate,2011,-3.1,1
Nacional,01 Andalucía,New dwelling,Index,2011,110.674,4
Nacional,01 Andalucía,New dwelling,Index,2011,113.331,3
Nacional,01 Andalucía,New dwelling,Index,2011,115.418,2
Nacional,01 Andalucía,New dwelling,Index,2011,115.718,1
Nacional,01 Andalucía,New dwelling,Quarterly variation rate,2011,-2.3,4
Nacional,01 Andalucía,New dwelling,Quarterly variation rate,2011,-1.8,3
Nacional,01 Andalucía,New dwelling,Quarterly variation rate,2011,-0.3,2
Nacional,01 Andalucía,New dwelling,Quarterly variation rate,2011,-0.9,1
Nacional,01 Andalucía,New dwelling,Annual variation,2011,-5.3,4
Nacional,01 Andalucía,New dwelling,Annual variation,2011,-3.6,3
Nacional,01 Andalucía,New dwelling,Annual variation,2011,-4.5,2
Nacional,01 Andalucía,New dwelling,Annual variation,2011,-2.4,1
Nacional,01 Andalucía,New dwelling,Year-to-date variation rate,2011,-5.3,4
Nacional,01 Andalucía,New dwelling,Year-to-date variation rate,2011,-3.0,3
Nacional,01 Andalucía,New dwelling,Year-to-date variation rate,2011,-1.2,2
Nacional,01 Andalucía,New dwelling,Year-to-date variation rate,2011,-0.9,1
Nacional,01 Andalucía,Second-hand dwelling,Index,2011,117.954,4
Nacional,01 Andalucía,Second-hand dwelling,Index,2011,122.747,3
Nacional,01 Andalucía,Second-hand dwelling,Index,2011,126.55,2
Nacional,01 Andalucía,Second-hand dwelling,Index,2011,126.266,1
Nacional,01 Andalucía,Second-hand dwelling,Quarterly variation rate,2011,-3.9,4
Nacional,01 Andalucía,Second-hand dwelling,Quarterly variation rate,2011,-3.0,3
Nacional,01 Andalucía,Second-hand dwelling,Quarterly variation rate,2011,0.2,2
Nacional,01 Andalucía,Second-hand dwelling,Quarterly variation rate,2011,-5.6,1
Nacional,01 Andalucía,Second-hand dwelling,Annual variation,2011,-11.8,4
Nacional,01 Andalucía,Second-hand dwelling,Annual variation,2011,-7.8,3
Nacional,01 Andalucía,Second-hand dwelling,Annual variation,2011,-6.6,2
Nacional,01 Andalucía,Second-hand dwelling,Annual variation,2011,-6.3,1
Nacional,01 Andalucía,Second-hand dwelling,Year-to-date variation rate,2011,-11.8,4
Nacional,01 Andalucía,Second-hand dwelling,Year-to-date variation rate,2011,-8.2,3
Nacional,01 Andalucía,Second-hand dwelling,Year-to-date variation rate,2011,-5.4,2
Nacional,01 Andalucía,Second-hand dwelling,Year-to-date variation rate,2011,-5.6,1
Nacional,02 Aragón,General,Index,2011,128.457,4
Nacional,02 Aragón,General,Index,2011,136.197,3
Nacional,02 Aragón,General,Index,2011,139.049,2
Nacional,02 Aragón,General,Index,2011,139.6,1
Nacional,02 Aragón,General,Quarterly variation rate,2011,-5.7,4
Nacional,02 Aragón,General,Quarterly variation rate,2011,-2.1,3
Nacional,02 Aragón,General,Quarterly variation rate,2011,-0.4,2
Nacional,02 Aragón,General,Quarterly variation rate,2011,-4.9,1
Nacional,02 Aragón,General,Annual variation,2011,-12.5,4
Nacional,02 Aragón,General,Annual variation,2011,-6.7,3
Nacional,02 Aragón,General,Annual variation,2011,-7.5,2
Nacional,02 Aragón,General,Annual variation,2011,-6.2,1
Nacional,02 Aragón,General,Year-to-date variation rate,2011,-12.5,4
Nacional,02 Aragón,General,Year-to-date variation rate,2011,-7.2,3
Nacional,02 Aragón,General,Year-to-date variation rate,2011,-5.3,2
Nacional,02 Aragón,General,Year-to-date variation rate,2011,-4.9,1
Nacional,02 Aragón,New dwelling,Index,2011,125.785,4
Nacional,02 Aragón,New dwelling,Index,2011,134.707,3
Nacional,02 Aragón,New dwelling,Index,2011,134.926,2
Nacional,02 Aragón,New dwelling,Index,2011,136.796,1
Nacional,02 Aragón,New dwelling,Quarterly variation rate,2011,-6.6,4
Nacional,02 Aragón,New dwelling,Quarterly variation rate,2011,-0.2,3
Nacional,02 Aragón,New dwelling,Quarterly variation rate,2011,-1.4,2
Nacional,02 Aragón,New dwelling,Quarterly variation rate,2011,-2.4,1
Nacional,02 Aragón,New dwelling,Annual variation,2011,-10.2,4
Nacional,02 Aragón,New dwelling,Annual variation,2011,-3.5,3
Nacional,02 Aragón,New dwelling,Annual variation,2011,-6.0,2
Nacional,02 Aragón,New dwelling,Annual variation,2011,-3.5,1
Nacional,02 Aragón,New dwelling,Year-to-date variation rate,2011,-10.2,4
Nacional,02 Aragón,New dwelling,Year-to-date variation rate,2011,-3.9,3
Nacional,02 Aragón,New dwelling,Year-to-date variation rate,2011,-3.7,2
Nacional,02 Aragón,New dwelling,Year-to-date variation rate,2011,-2.4,1
Nacional,02 Aragón,Second-hand dwelling,Index,2011,130.222,4
Nacional,02 Aragón,Second-hand dwelling,Index,2011,136.584,3
Nacional,02 Aragón,Second-hand dwelling,Index,2011,142.32,2
Nacional,02 Aragón,Second-hand dwelling,Index,2011,141.409,1
Nacional,02 Aragón,Second-hand dwelling,Quarterly variation rate,2011,-4.7,4
Nacional,02 Aragón,Second-hand dwelling,Quarterly variation rate,2011,-4.0,3
Nacional,02 Aragón,Second-hand dwelling,Quarterly variation rate,2011,0.6,2
Nacional,02 Aragón,Second-hand dwelling,Quarterly variation rate,2011,-7.5,1
Nacional,02 Aragón,Second-hand dwelling,Annual variation,2011,-14.8,4
Nacional,02 Aragón,Second-hand dwelling,Annual variation,2011,-9.8,3
Nacional,02 Aragón,Second-hand dwelling,Annual variation,2011,-9.0,2
Nacional,02 Aragón,Second-hand dwelling,Annual variation,2011,-9.0,1
Nacional,02 Aragón,Second-hand dwelling,Year-to-date variation rate,2011,-14.8,4
Nacional,02 Aragón,Second-hand dwelling,Year-to-date variation rate,2011,-10.6,3
Nacional,02 Aragón,Second-hand dwelling,Year-to-date variation rate,2011,-6.9,2
Nacional,02 Aragón,Second-hand dwelling,Year-to-date variation rate,2011,-7.5,1
Nacional,03 Asturias. Principado de,General,Index,2011,127.323,4
Nacional,03 Asturias. Principado de,General,Index,2011,134.66,3
Nacional,03 Asturias. Principado de,General,Index,2011,135.693,2
Nacional,03 Asturias. Principado de,General,Index,2011,138.43,1
Nacional,03 Asturias. Principado de,General,Quarterly variation rate,2011,-5.4,4
Nacional,03 Asturias. Principado de,General,Quarterly variation rate,2011,-0.8,3
Nacional,03 Asturias. Principado de,General,Quarterly variation rate,2011,-2.0,2
Nacional,03 Asturias. Principado de,General,Quarterly variation rate,2011,-2.6,1
Nacional,03 Asturias. Principado de,General,Annual variation,2011,-10.5,4
Nacional,03 Asturias. Principado de,General,Annual variation,2011,-3.7,3
Nacional,03 Asturias. Principado de,General,Annual variation,2011,-6.2,2
Nacional,03 Asturias. Principado de,General,Annual variation,2011,-2.6,1
Nacional,03 Asturias. Principado de,General,Year-to-date variation rate,2011,-10.5,4
Nacional,03 Asturias. Principado de,General,Year-to-date variation rate,2011,-5.3,3
Nacional,03 Asturias. Principado de,General,Year-to-date variation rate,2011,-4.6,2
Nacional,03 Asturias. Principado de,General,Year-to-date variation rate,2011,-2.6,1
Nacional,03 Asturias. Principado de,New dwelling,Index,2011,122.425,4
Nacional,03 Asturias. Principado de,New dwelling,Index,2011,129.703,3
Nacional,03 Asturias. Principado de,New dwelling,Index,2011,129.429,2
Nacional,03 Asturias. Principado de,New dwelling,Index,2011,132.226,1
Nacional,03 Asturias. Principado de,New dwelling,Quarterly variation rate,2011,-5.6,4
Nacional,03 Asturias. Principado de,New dwelling,Quarterly variation rate,2011,0.2,3
Nacional,03 Asturias. Principado de,New dwelling,Quarterly variation rate,2011,-2.1,2
Nacional,03 Asturias. Principado de,New dwelling,Quarterly variation rate,2011,-1.2,1
Nacional,03 Asturias. Principado de,New dwelling,Annual variation,2011,-8.5,4
Nacional,03 Asturias. Principado de,New dwelling,Annual variation,2011,-1.9,3
Nacional,03 Asturias. Principado de,New dwelling,Annual variation,2011,-5.4,2
Nacional,03 Asturias. Principado de,New dwelling,Annual variation,2011,-1.9,1
Nacional,03 Asturias. Principado de,New dwelling,Year-to-date variation rate,2011,-8.5,4
Nacional,03 Asturias. Principado de,New dwelling,Year-to-date variation rate,2011,-3.1,3
Nacional,03 Asturias. Principado de,New dwelling,Year-to-date variation rate,2011,-3.3,2
Nacional,03 Asturias. Principado de,New dwelling,Year-to-date variation rate,2011,-1.2,1
Nacional,03 Asturias. Principado de,Second-hand dwelling,Index,2011,129.886,4
Nacional,03 Asturias. Principado de,Second-hand dwelling,Index,2011,136.908,3
Nacional,03 Asturias. Principado de,Second-hand dwelling,Index,2011,140.581,2
Nacional,03 Asturias. Principado de,Second-hand dwelling,Index,2011,143.033,1
Nacional,03 Asturias. Principado de,Second-hand dwelling,Quarterly variation rate,2011,-5.1,4
Nacional,03 Asturias. Principado de,Second-hand dwelling,Quarterly variation rate,2011,-2.6,3
Nacional,03 Asturias. Principado de,Second-hand dwelling,Quarterly variation rate,2011,-1.7,2
Nacional,03 Asturias. Principado de,Second-hand dwelling,Quarterly variation rate,2011,-5.3,1
Nacional,03 Asturias. Principado de,Second-hand dwelling,Annual variation,2011,-14.0,4
Nacional,03 Asturias. Principado de,Second-hand dwelling,Annual variation,2011,-6.8,3
Nacional,03 Asturias. Principado de,Second-hand dwelling,Annual variation,2011,-7.5,2
Nacional,03 Asturias. Principado de,Second-hand dwelling,Annual variation,2011,-3.9,1
Nacional,03 Asturias. Principado de,Second-hand dwelling,Year-to-date variation rate,2011,-14.0,4
Nacional,03 Asturias. Principado de,Second-hand dwelling,Year-to-date variation rate,2011,-9.4,3
Nacional,03 Asturias. Principado de,Second-hand dwelling,Year-to-date variation rate,2011,-7.0,2
Nacional,03 Asturias. Principado de,Second-hand dwelling,Year-to-date variation rate,2011,-5.3,1
Nacional,04 Balears. Illes,General,Index,2011,111.13,4
Nacional,04 Balears. Illes,General,Index,2011,116.348,3
Nacional,04 Balears. Illes,General,Index,2011,119.621,2
Nacional,04 Balears. Illes,General,Index,2011,120.82,1
Nacional,04 Balears. Illes,General,Quarterly variation rate,2011,-4.5,4
Nacional,04 Balears. Illes,General,Quarterly variation rate,2011,-2.7,3
Nacional,04 Balears. Illes,General,Quarterly variation rate,2011,-1.0,2
Nacional,04 Balears. Illes,General,Quarterly variation rate,2011,-1.9,1
Nacional,04 Balears. Illes,General,Annual variation,2011,-9.8,4
Nacional,04 Balears. Illes,General,Annual variation,2011,-5.2,3
Nacional,04 Balears. Illes,General,Annual variation,2011,-3.9,2
Nacional,04 Balears. Illes,General,Annual variation,2011,-3.0,1
Nacional,04 Balears. Illes,General,Year-to-date variation rate,2011,-9.8,4
Nacional,04 Balears. Illes,General,Year-to-date variation rate,2011,-5.6,3
Nacional,04 Balears. Illes,General,Year-to-date variation rate,2011,-2.9,2
Nacional,04 Balears. Illes,General,Year-to-date variation rate,2011,-1.9,1
Nacional,04 Balears. Illes,New dwelling,Index,2011,105.768,4
Nacional,04 Balears. Illes,New dwelling,Index,2011,112.521,3
Nacional,04 Balears. Illes,New dwelling,Index,2011,114.074,2
Nacional,04 Balears. Illes,New dwelling,Index,2011,116.422,1
Nacional,04 Balears. Illes,New dwelling,Quarterly variation rate,2011,-6.0,4
Nacional,04 Balears. Illes,New dwelling,Quarterly variation rate,2011,-1.4,3
Nacional,04 Balears. Illes,New dwelling,Quarterly variation rate,2011,-2.0,2
Nacional,04 Balears. Illes,New dwelling,Quarterly variation rate,2011,0.5,1
Nacional,04 Balears. Illes,New dwelling,Annual variation,2011,-8.7,4
Nacional,04 Balears. Illes,New dwelling,Annual variation,2011,-1.3,3
Nacional,04 Balears. Illes,New dwelling,Annual variation,2011,-2.7,2
Nacional,04 Balears. Illes,New dwelling,Annual variation,2011,0.7,1
Nacional,04 Balears. Illes,New dwelling,Year-to-date variation rate,2011,-8.7,4
Nacional,04 Balears. Illes,New dwelling,Year-to-date variation rate,2011,-2.8,3
Nacional,04 Balears. Illes,New dwelling,Year-to-date variation rate,2011,-1.5,2
Nacional,04 Balears. Illes,New dwelling,Year-to-date variation rate,2011,0.5,1
Nacional,04 Balears. Illes,Second-hand dwelling,Index,2011,113.054,4
Nacional,04 Balears. Illes,Second-hand dwelling,Index,2011,117.041,3
Nacional,04 Balears. Illes,Second-hand dwelling,Index,2011,121.526,2
Nacional,04 Balears. Illes,Second-hand dwelling,Index,2011,121.853,1
Nacional,04 Balears. Illes,Second-hand dwelling,Quarterly variation rate,2011,-3.4,4
Nacional,04 Balears. Illes,Second-hand dwelling,Quarterly variation rate,2011,-3.7,3
Nacional,04 Balears. Illes,Second-hand dwelling,Quarterly variation rate,2011,-0.3,2
Nacional,04 Balears. Illes,Second-hand dwelling,Quarterly variation rate,2011,-3.6,1
Nacional,04 Balears. Illes,Second-hand dwelling,Annual variation,2011,-10.6,4
Nacional,04 Balears. Illes,Second-hand dwelling,Annual variation,2011,-7.8,3
Nacional,04 Balears. Illes,Second-hand dwelling,Annual variation,2011,-4.7,2
Nacional,04 Balears. Illes,Second-hand dwelling,Annual variation,2011,-5.4,1
Nacional,04 Balears. Illes,Second-hand dwelling,Year-to-date variation rate,2011,-10.6,4
Nacional,04 Balears. Illes,Second-hand dwelling,Year-to-date variation rate,2011,-7.4,3
Nacional,04 Balears. Illes,Second-hand dwelling,Year-to-date variation rate,2011,-3.9,2
Nacional,04 Balears. Illes,Second-hand dwelling,Year-to-date variation rate,2011,-3.6,1
Nacional,05 Canarias,General,Index,2011,119.605,4
Nacional,05 Canarias,General,Index,2011,121.593,3
Nacional,05 Canarias,General,Index,2011,126.088,2
Nacional,05 Canarias,General,Index,2011,127.156,1
Nacional,05 Canarias,General,Quarterly variation rate,2011,-1.6,4
Nacional,05 Canarias,General,Quarterly variation rate,2011,-3.6,3
Nacional,05 Canarias,General,Quarterly variation rate,2011,-0.8,2
Nacional,05 Canarias,General,Quarterly variation rate,2011,-1.8,1
Nacional,05 Canarias,General,Annual variation,2011,-7.7,4
Nacional,05 Canarias,General,Annual variation,2011,-6.7,3
Nacional,05 Canarias,General,Annual variation,2011,-5.2,2
Nacional,05 Canarias,General,Annual variation,2011,-3.3,1
Nacional,05 Canarias,General,Year-to-date variation rate,2011,-7.7,4
Nacional,05 Canarias,General,Year-to-date variation rate,2011,-6.1,3
Nacional,05 Canarias,General,Year-to-date variation rate,2011,-2.7,2
Nacional,05 Canarias,General,Year-to-date variation rate,2011,-1.8,1
Nacional,05 Canarias,New dwelling,Index,2011,116.828,4
Nacional,05 Canarias,New dwelling,Index,2011,119.689,3
Nacional,05 Canarias,New dwelling,Index,2011,123.219,2
Nacional,05 Canarias,New dwelling,Index,2011,123.94,1
Nacional,05 Canarias,New dwelling,Quarterly variation rate,2011,-2.4,4
Nacional,05 Canarias,New dwelling,Quarterly variation rate,2011,-2.9,3
Nacional,05 Canarias,New dwelling,Quarterly variation rate,2011,-0.6,2
Nacional,05 Canarias,New dwelling,Quarterly variation rate,2011,-0.1,1
Nacional,05 Canarias,New dwelling,Annual variation,2011,-5.9,4
Nacional,05 Canarias,New dwelling,Annual variation,2011,-5.8,3
Nacional,05 Canarias,New dwelling,Annual variation,2011,-4.4,2
Nacional,05 Canarias,New dwelling,Annual variation,2011,-2.4,1
Nacional,05 Canarias,New dwelling,Year-to-date variation rate,2011,-5.9,4
Nacional,05 Canarias,New dwelling,Year-to-date variation rate,2011,-3.6,3
Nacional,05 Canarias,New dwelling,Year-to-date variation rate,2011,-0.7,2
Nacional,05 Canarias,New dwelling,Year-to-date variation rate,2011,-0.1,1
Nacional,05 Canarias,Second-hand dwelling,Index,2011,120.533,4
Nacional,05 Canarias,Second-hand dwelling,Index,2011,121.689,3
Nacional,05 Canarias,Second-hand dwelling,Index,2011,127.012,2
Nacional,05 Canarias,Second-hand dwelling,Index,2011,128.387,1
Nacional,05 Canarias,Second-hand dwelling,Quarterly variation rate,2011,-0.9,4
Nacional,05 Canarias,Second-hand dwelling,Quarterly variation rate,2011,-4.2,3
Nacional,05 Canarias,Second-hand dwelling,Quarterly variation rate,2011,-1.1,2
Nacional,05 Canarias,Second-hand dwelling,Quarterly variation rate,2011,-3.3,1
Nacional,05 Canarias,Second-hand dwelling,Annual variation,2011,-9.2,4
Nacional,05 Canarias,Second-hand dwelling,Annual variation,2011,-7.4,3
Nacional,05 Canarias,Second-hand dwelling,Annual variation,2011,-5.8,2
Nacional,05 Canarias,Second-hand dwelling,Annual variation,2011,-4.0,1
Nacional,05 Canarias,Second-hand dwelling,Year-to-date variation rate,2011,-9.2,4
Nacional,05 Canarias,Second-hand dwelling,Year-to-date variation rate,2011,-8.4,3
Nacional,05 Canarias,Second-hand dwelling,Year-to-date variation rate,2011,-4.3,2
Nacional,05 Canarias,Second-hand dwelling,Year-to-date variation rate,2011,-3.3,1
Nacional,06 Cantabria,General,Index,2011,116.713,4
Nacional,06 Cantabria,General,Index,2011,119.977,3
Nacional,06 Cantabria,General,Index,2011,124.981,2
Nacional,06 Cantabria,General,Index,2011,127.916,1
Nacional,06 Cantabria,General,Quarterly variation rate,2011,-2.7,4
Nacional,06 Cantabria,General,Quarterly variation rate,2011,-4.0,3
Nacional,06 Cantabria,General,Quarterly variation rate,2011,-2.3,2
Nacional,06 Cantabria,General,Quarterly variation rate,2011,-3.1,1
Nacional,06 Cantabria,General,Annual variation,2011,-11.6,4
Nacional,06 Cantabria,General,Annual variation,2011,-10.3,3
Nacional,06 Cantabria,General,Annual variation,2011,-9.2,2
Nacional,06 Cantabria,General,Annual variation,2011,-6.1,1
Nacional,06 Cantabria,General,Year-to-date variation rate,2011,-11.6,4
Nacional,06 Cantabria,General,Year-to-date variation rate,2011,-9.1,3
Nacional,06 Cantabria,General,Year-to-date variation rate,2011,-5.3,2
Nacional,06 Cantabria,General,Year-to-date variation rate,2011,-3.1,1
Nacional,06 Cantabria,New dwelling,Index,2011,108.284,4
Nacional,06 Cantabria,New dwelling,Index,2011,112.028,3
Nacional,06 Cantabria,New dwelling,Index,2011,115.728,2
Nacional,06 Cantabria,New dwelling,Index,2011,118.802,1
Nacional,06 Cantabria,New dwelling,Quarterly variation rate,2011,-3.3,4
Nacional,06 Cantabria,New dwelling,Quarterly variation rate,2011,-3.2,3
Nacional,06 Cantabria,New dwelling,Quarterly variation rate,2011,-2.6,2
Nacional,06 Cantabria,New dwelling,Quarterly variation rate,2011,-2.0,1
Nacional,06 Cantabria,New dwelling,Annual variation,2011,-10.7,4
Nacional,06 Cantabria,New dwelling,Annual variation,2011,-9.4,3
Nacional,06 Cantabria,New dwelling,Annual variation,2011,-8.6,2
Nacional,06 Cantabria,New dwelling,Annual variation,2011,-5.2,1
Nacional,06 Cantabria,New dwelling,Year-to-date variation rate,2011,-10.7,4
Nacional,06 Cantabria,New dwelling,Year-to-date variation rate,2011,-7.6,3
Nacional,06 Cantabria,New dwelling,Year-to-date variation rate,2011,-4.6,2
Nacional,06 Cantabria,New dwelling,Year-to-date variation rate,2011,-2.0,1
Nacional,06 Cantabria,Second-hand dwelling,Index,2011,122.607,4
Nacional,06 Cantabria,Second-hand dwelling,Index,2011,124.426,3
Nacional,06 Cantabria,Second-hand dwelling,Index,2011,131.805,2
Nacional,06 Cantabria,Second-hand dwelling,Index,2011,134.097,1
Nacional,06 Cantabria,Second-hand dwelling,Quarterly variation rate,2011,-1.5,4
Nacional,06 Cantabria,Second-hand dwelling,Quarterly variation rate,2011,-5.6,3
Nacional,06 Cantabria,Second-hand dwelling,Quarterly variation rate,2011,-1.7,2
Nacional,06 Cantabria,Second-hand dwelling,Quarterly variation rate,2011,-5.2,1
Nacional,06 Cantabria,Second-hand dwelling,Annual variation,2011,-13.3,4
Nacional,06 Cantabria,Second-hand dwelling,Annual variation,2011,-11.8,3
Nacional,06 Cantabria,Second-hand dwelling,Annual variation,2011,-10.2,2
Nacional,06 Cantabria,Second-hand dwelling,Annual variation,2011,-7.7,1
Nacional,06 Cantabria,Second-hand dwelling,Year-to-date variation rate,2011,-13.3,4
Nacional,06 Cantabria,Second-hand dwelling,Year-to-date variation rate,2011,-12.0,3
Nacional,06 Cantabria,Second-hand dwelling,Year-to-date variation rate,2011,-6.8,2
Nacional,06 Cantabria,Second-hand dwelling,Year-to-date variation rate,2011,-5.2,1
Nacional,07 Castilla y León,General,Index,2011,129.587,4
Nacional,07 Castilla y León,General,Index,2011,136.33,3
Nacional,07 Castilla y León,General,Index,2011,138.492,2
Nacional,07 Castilla y León,General,Index,2011,138.792,1
Nacional,07 Castilla y León,General,Quarterly variation rate,2011,-4.9,4
Nacional,07 Castilla y León,General,Quarterly variation rate,2011,-1.6,3
Nacional,07 Castilla y León,General,Quarterly variation rate,2011,-0.2,2
Nacional,07 Castilla y León,General,Quarterly variation rate,2011,-4.1,1
Nacional,07 Castilla y León,General,Annual variation,2011,-10.5,4
Nacional,07 Castilla y León,General,Annual variation,2011,-4.8,3
Nacional,07 Castilla y León,General,Annual variation,2011,-6.0,2
Nacional,07 Castilla y León,General,Annual variation,2011,-3.5,1
Nacional,07 Castilla y León,General,Year-to-date variation rate,2011,-10.5,4
Nacional,07 Castilla y León,General,Year-to-date variation rate,2011,-5.8,3
Nacional,07 Castilla y León,General,Year-to-date variation rate,2011,-4.3,2
Nacional,07 Castilla y León,General,Year-to-date variation rate,2011,-4.1,1
Nacional,07 Castilla y León,New dwelling,Index,2011,127.713,4
Nacional,07 Castilla y León,New dwelling,Index,2011,134.165,3
Nacional,07 Castilla y León,New dwelling,Index,2011,135.227,2
Nacional,07 Castilla y León,New dwelling,Index,2011,135.456,1
Nacional,07 Castilla y León,New dwelling,Quarterly variation rate,2011,-4.8,4
Nacional,07 Castilla y León,New dwelling,Quarterly variation rate,2011,-0.8,3
Nacional,07 Castilla y León,New dwelling,Quarterly variation rate,2011,-0.2,2
Nacional,07 Castilla y León,New dwelling,Quarterly variation rate,2011,-2.4,1
Nacional,07 Castilla y León,New dwelling,Annual variation,2011,-8.0,4
Nacional,07 Castilla y León,New dwelling,Annual variation,2011,-2.6,3
Nacional,07 Castilla y León,New dwelling,Annual variation,2011,-4.7,2
Nacional,07 Castilla y León,New dwelling,Annual variation,2011,-1.8,1
Nacional,07 Castilla y León,New dwelling,Year-to-date variation rate,2011,-8.0,4
Nacional,07 Castilla y León,New dwelling,Year-to-date variation rate,2011,-3.3,3
Nacional,07 Castilla y León,New dwelling,Year-to-date variation rate,2011,-2.6,2
Nacional,07 Castilla y León,New dwelling,Year-to-date variation rate,2011,-2.4,1
Nacional,07 Castilla y León,Second-hand dwelling,Index,2011,130.678,4
Nacional,07 Castilla y León,Second-hand dwelling,Index,2011,137.809,3
Nacional,07 Castilla y León,Second-hand dwelling,Index,2011,141.822,2
Nacional,07 Castilla y León,Second-hand dwelling,Index,2011,142.24,1
Nacional,07 Castilla y León,Second-hand dwelling,Quarterly variation rate,2011,-5.2,4
Nacional,07 Castilla y León,Second-hand dwelling,Quarterly variation rate,2011,-2.8,3
Nacional,07 Castilla y León,Second-hand dwelling,Quarterly variation rate,2011,-0.3,2
Nacional,07 Castilla y León,Second-hand dwelling,Quarterly variation rate,2011,-6.8,1
Nacional,07 Castilla y León,Second-hand dwelling,Annual variation,2011,-14.4,4
Nacional,07 Castilla y León,Second-hand dwelling,Annual variation,2011,-8.0,3
Nacional,07 Castilla y León,Second-hand dwelling,Annual variation,2011,-8.1,2
Nacional,07 Castilla y León,Second-hand dwelling,Annual variation,2011,-6.1,1
Nacional,07 Castilla y León,Second-hand dwelling,Year-to-date variation rate,2011,-14.4,4
Nacional,07 Castilla y León,Second-hand dwelling,Year-to-date variation rate,2011,-9.7,3
Nacional,07 Castilla y León,Second-hand dwelling,Year-to-date variation rate,2011,-7.1,2
Nacional,07 Castilla y León,Second-hand dwelling,Year-to-date variation rate,2011,-6.8,1
Nacional,08 Castilla - La Mancha,General,Index,2011,129.704,4
Nacional,08 Castilla - La Mancha,General,Index,2011,133.805,3
Nacional,08 Castilla - La Mancha,General,Index,2011,135.457,2
