national_total,autonomous_communities_and_cities,index_type,indices_and_rates,year,total,quarter
Nacional,01 Andalucía,New dwelling,Index,2010,118.545,1
Nacional,01 Andalucía,New dwelling,Quarterly variation rate,2010,-0.6,4
Nacional,01 Andalucía,New dwelling,Quarterly variation rate,2010,-2.7,3
Nacional,01 Andalucía,New dwelling,Quarterly variation rate,2010,1.9,2
Nacional,01 Andalucía,New dwelling,Quarterly variation rate,2010,-0.8,1
Nacional,01 Andalucía,New dwelling,Annual variation,2010,-2.2,4
Nacional,01 Andalucía,New dwelling,Annual variation,2010,-2.3,3
Nacional,01 Andalucía,New dwelling,Annual variation,2010,-0.1,2
Nacional,01 Andalucía,New dwelling,Annual variation,2010,-2.6,1
Nacional,01 Andalucía,New dwelling,Year-to-date variation rate,2010,-2.2,4
Nacional,01 Andalucía,New dwelling,Year-to-date variation rate,2010,-1.6,3
Nacional,01 Andalucía,New dwelling,Year-to-date variation rate,2010,1.1,2
Nacional,01 Andalucía,New dwelling,Year-to-date variation rate,2010,-0.8,1
Nacional,01 Andalucía,Second-hand dwelling,Index,2010,133.72,4
Nacional,01 Andalucía,Second-hand dwelling,Index,2010,133.191,3
Nacional,01 Andalucía,Second-hand dwelling,Index,2010,135.448,2
Nacional,01 Andalucía,Second-hand dwelling,Index,2010,134.734,1
Nacional,01 Andalucía,Second-hand dwelling,Quarterly variation rate,2010,0.4,4
Nacional,01 Andalucía,Second-hand dwelling,Quarterly variation rate,2010,-1.7,3
Nacional,01 Andalucía,Second-hand dwelling,Quarterly variation rate,2010,0.5,2
Nacional,01 Andalucía,Second-hand dwelling,Quarterly variation rate,2010,-1.1,1
Nacional,01 Andalucía,Second-hand dwelling,Annual variation,2010,-1.8,4
Nacional,01 Andalucía,Second-hand dwelling,Annual variation,2010,-1.9,3
Nacional,01 Andalucía,Second-hand dwelling,Annual variation,2010,-0.9,2
Nacional,01 Andalucía,Second-hand dwelling,Annual variation,2010,-0.3,1
Nacional,01 Andalucía,Second-hand dwelling,Year-to-date variation rate,2010,-1.8,4
Nacional,01 Andalucía,Second-hand dwelling,Year-to-date variation rate,2010,-2.2,3
Nacional,01 Andalucía,Second-hand dwelling,Year-to-date variation rate,2010,-0.6,2
Nacional,01 Andalucía,Second-hand dwelling,Year-to-date variation rate,2010,-1.1,1
Nacional,02 Aragón,General,Index,2010,146.806,4
Nacional,02 Aragón,General,Index,2010,145.905,3
Nacional,02 Aragón,General,Index,2010,150.299,2
Nacional,02 Aragón,General,Index,2010,148.846,1
Nacional,02 Aragón,General,Quarterly variation rate,2010,0.6,4
Nacional,02 Aragón,General,Quarterly variation rate,2010,-2.9,3
Nacional,02 Aragón,General,Quarterly variation rate,2010,1.0,2
Nacional,02 Aragón,General,Quarterly variation rate,2010,-3.0,1
Nacional,02 Aragón,General,Annual variation,2010,-4.3,4
Nacional,02 Aragón,General,Annual variation,2010,-5.9,3
Nacional,02 Aragón,General,Annual variation,2010,-5.2,2
Nacional,02 Aragón,General,Annual variation,2010,-6.2,1
Nacional,02 Aragón,General,Year-to-date variation rate,2010,-4.3,4
Nacional,02 Aragón,General,Year-to-date variation rate,2010,-4.9,3
Nacional,02 Aragón,General,Year-to-date variation rate,2010,-2.0,2
Nacional,02 Aragón,General,Year-to-date variation rate,2010,-3.0,1
Nacional,02 Aragón,New dwelling,Index,2010,140.121,4
Nacional,02 Aragón,New dwelling,Index,2010,139.584,3
Nacional,02 Aragón,New dwelling,Index,2010,143.469,2
Nacional,02 Aragón,New dwelling,Index,2010,141.768,1
Nacional,02 Aragón,New dwelling,Quarterly variation rate,2010,0.4,4
Nacional,02 Aragón,New dwelling,Quarterly variation rate,2010,-2.7,3
Nacional,02 Aragón,New dwelling,Quarterly variation rate,2010,1.2,2
Nacional,02 Aragón,New dwelling,Quarterly variation rate,2010,-4.0,1
Nacional,02 Aragón,New dwelling,Annual variation,2010,-5.1,4
Nacional,02 Aragón,New dwelling,Annual variation,2010,-7.2,3
Nacional,02 Aragón,New dwelling,Annual variation,2010,-7.1,2
Nacional,02 Aragón,New dwelling,Annual variation,2010,-8.0,1
Nacional,02 Aragón,New dwelling,Year-to-date variation rate,2010,-5.1,4
Nacional,02 Aragón,New dwelling,Year-to-date variation rate,2010,-5.5,3
Nacional,02 Aragón,New dwelling,Year-to-date variation rate,2010,-2.8,2
Nacional,02 Aragón,New dwelling,Year-to-date variation rate,2010,-4.0,1
Nacional,02 Aragón,Second-hand dwelling,Index,2010,152.837,4
Nacional,02 Aragón,Second-hand dwelling,Index,2010,151.424,3
Nacional,02 Aragón,Second-hand dwelling,Index,2010,156.452,2
Nacional,02 Aragón,Second-hand dwelling,Index,2010,155.401,1
Nacional,02 Aragón,Second-hand dwelling,Quarterly variation rate,2010,0.9,4
Nacional,02 Aragón,Second-hand dwelling,Quarterly variation rate,2010,-3.2,3
Nacional,02 Aragón,Second-hand dwelling,Quarterly variation rate,2010,0.7,2
Nacional,02 Aragón,Second-hand dwelling,Quarterly variation rate,2010,-1.6,1
Nacional,02 Aragón,Second-hand dwelling,Annual variation,2010,-3.3,4
Nacional,02 Aragón,Second-hand dwelling,Annual variation,2010,-4.0,3
Nacional,02 Aragón,Second-hand dwelling,Annual variation,2010,-2.7,2
Nacional,02 Aragón,Second-hand dwelling,Annual variation,2010,-3.7,1
Nacional,02 Aragón,Second-hand dwelling,Year-to-date variation rate,2010,-3.3,4
Nacional,02 Aragón,Second-hand dwelling,Year-to-date variation rate,2010,-4.2,3
Nacional,02 Aragón,Second-hand dwelling,Year-to-date variation rate,2010,-1.0,2
Nacional,02 Aragón,Second-hand dwelling,Year-to-date variation rate,2010,-1.6,1
Nacional,03 Asturias. Principado de,General,Index,2010,142.186,4
Nacional,03 Asturias. Principado de,General,Index,2010,139.765,3
Nacional,03 Asturias. Principado de,General,Index,2010,144.669,2
Nacional,03 Asturias. Principado de,General,Index,2010,142.162,1
Nacional,03 Asturias. Principado de,General,Quarterly variation rate,2010,1.7,4
Nacional,03 Asturias. Principado de,General,Quarterly variation rate,2010,-3.4,3
Nacional,03 Asturias. Principado de,General,Quarterly variation rate,2010,1.8,2
Nacional,03 Asturias. Principado de,General,Quarterly variation rate,2010,-1.1,1
Nacional,03 Asturias. Principado de,General,Annual variation,2010,-1.0,4
Nacional,03 Asturias. Principado de,General,Annual variation,2010,-3.4,3
Nacional,03 Asturias. Principado de,General,Annual variation,2010,0.2,2
Nacional,03 Asturias. Principado de,General,Annual variation,2010,-1.6,1
Nacional,03 Asturias. Principado de,General,Year-to-date variation rate,2010,-1.0,4
Nacional,03 Asturias. Principado de,General,Year-to-date variation rate,2010,-2.7,3
Nacional,03 Asturias. Principado de,General,Year-to-date variation rate,2010,0.7,2
Nacional,03 Asturias. Principado de,General,Year-to-date variation rate,2010,-1.1,1
Nacional,03 Asturias. Principado de,New dwelling,Index,2010,133.791,4
Nacional,03 Asturias. Principado de,New dwelling,Index,2010,132.191,3
Nacional,03 Asturias. Principado de,New dwelling,Index,2010,136.856,2
Nacional,03 Asturias. Principado de,New dwelling,Index,2010,134.749,1
Nacional,03 Asturias. Principado de,New dwelling,Quarterly variation rate,2010,1.2,4
Nacional,03 Asturias. Principado de,New dwelling,Quarterly variation rate,2010,-3.4,3
Nacional,03 Asturias. Principado de,New dwelling,Quarterly variation rate,2010,1.6,2
Nacional,03 Asturias. Principado de,New dwelling,Quarterly variation rate,2010,-0.5,1
Nacional,03 Asturias. Principado de,New dwelling,Annual variation,2010,-1.3,4
Nacional,03 Asturias. Principado de,New dwelling,Annual variation,2010,-4.3,3
Nacional,03 Asturias. Principado de,New dwelling,Annual variation,2010,-0.8,2
Nacional,03 Asturias. Principado de,New dwelling,Annual variation,2010,-2.8,1
Nacional,03 Asturias. Principado de,New dwelling,Year-to-date variation rate,2010,-1.3,4
Nacional,03 Asturias. Principado de,New dwelling,Year-to-date variation rate,2010,-2.4,3
Nacional,03 Asturias. Principado de,New dwelling,Year-to-date variation rate,2010,1.0,2
Nacional,03 Asturias. Principado de,New dwelling,Year-to-date variation rate,2010,-0.5,1
Nacional,03 Asturias. Principado de,Second-hand dwelling,Index,2010,151.093,4
Nacional,03 Asturias. Principado de,Second-hand dwelling,Index,2010,146.958,3
Nacional,03 Asturias. Principado de,Second-hand dwelling,Index,2010,152.054,2
Nacional,03 Asturias. Principado de,Second-hand dwelling,Index,2010,148.808,1
Nacional,03 Asturias. Principado de,Second-hand dwelling,Quarterly variation rate,2010,2.8,4
Nacional,03 Asturias. Principado de,Second-hand dwelling,Quarterly variation rate,2010,-3.4,3
Nacional,03 Asturias. Principado de,Second-hand dwelling,Quarterly variation rate,2010,2.2,2
Nacional,03 Asturias. Principado de,Second-hand dwelling,Quarterly variation rate,2010,-2.1,1
Nacional,03 Asturias. Principado de,Second-hand dwelling,Annual variation,2010,-0.6,4
Nacional,03 Asturias. Principado de,Second-hand dwelling,Annual variation,2010,-2.1,3
Nacional,03 Asturias. Principado de,Second-hand dwelling,Annual variation,2010,1.8,2
Nacional,03 Asturias. Principado de,Second-hand dwelling,Annual variation,2010,0.1,1
Nacional,03 Asturias. Principado de,Second-hand dwelling,Year-to-date variation rate,2010,-0.6,4
Nacional,03 Asturias. Principado de,Second-hand dwelling,Year-to-date variation rate,2010,-3.3,3
Nacional,03 Asturias. Principado de,Second-hand dwelling,Year-to-date variation rate,2010,0.0,2
Nacional,03 Asturias. Principado de,Second-hand dwelling,Year-to-date variation rate,2010,-2.1,1
Nacional,04 Balears. Illes,General,Index,2010,123.202,4
Nacional,04 Balears. Illes,General,Index,2010,122.719,3
Nacional,04 Balears. Illes,General,Index,2010,124.473,2
Nacional,04 Balears. Illes,General,Index,2010,124.524,1
Nacional,04 Balears. Illes,General,Quarterly variation rate,2010,0.4,4
Nacional,04 Balears. Illes,General,Quarterly variation rate,2010,-1.4,3
Nacional,04 Balears. Illes,General,Quarterly variation rate,2010,0.0,2
Nacional,04 Balears. Illes,General,Quarterly variation rate,2010,-0.3,1
Nacional,04 Balears. Illes,General,Annual variation,2010,-1.3,4
Nacional,04 Balears. Illes,General,Annual variation,2010,-2.0,3
Nacional,04 Balears. Illes,General,Annual variation,2010,-2.0,2
Nacional,04 Balears. Illes,General,Annual variation,2010,-2.7,1
Nacional,04 Balears. Illes,General,Year-to-date variation rate,2010,-1.3,4
Nacional,04 Balears. Illes,General,Year-to-date variation rate,2010,-1.7,3
Nacional,04 Balears. Illes,General,Year-to-date variation rate,2010,-0.3,2
Nacional,04 Balears. Illes,General,Year-to-date variation rate,2010,-0.3,1
Nacional,04 Balears. Illes,New dwelling,Index,2010,115.816,4
Nacional,04 Balears. Illes,New dwelling,Index,2010,114.061,3
Nacional,04 Balears. Illes,New dwelling,Index,2010,117.25,2
Nacional,04 Balears. Illes,New dwelling,Index,2010,115.668,1
Nacional,04 Balears. Illes,New dwelling,Quarterly variation rate,2010,1.5,4
Nacional,04 Balears. Illes,New dwelling,Quarterly variation rate,2010,-2.7,3
Nacional,04 Balears. Illes,New dwelling,Quarterly variation rate,2010,1.4,2
Nacional,04 Balears. Illes,New dwelling,Quarterly variation rate,2010,-1.1,1
Nacional,04 Balears. Illes,New dwelling,Annual variation,2010,-0.9,4
Nacional,04 Balears. Illes,New dwelling,Annual variation,2010,-3.7,3
Nacional,04 Balears. Illes,New dwelling,Annual variation,2010,-2.5,2
Nacional,04 Balears. Illes,New dwelling,Annual variation,2010,-4.0,1
Nacional,04 Balears. Illes,New dwelling,Year-to-date variation rate,2010,-0.9,4
Nacional,04 Balears. Illes,New dwelling,Year-to-date variation rate,2010,-2.4,3
Nacional,04 Balears. Illes,New dwelling,Year-to-date variation rate,2010,0.3,2
Nacional,04 Balears. Illes,New dwelling,Year-to-date variation rate,2010,-1.1,1
Nacional,04 Balears. Illes,Second-hand dwelling,Index,2010,126.398,4
Nacional,04 Balears. Illes,Second-hand dwelling,Index,2010,126.89,3
Nacional,04 Balears. Illes,Second-hand dwelling,Index,2010,127.522,2
Nacional,04 Balears. Illes,Second-hand dwelling,Index,2010,128.81,1
Nacional,04 Balears. Illes,Second-hand dwelling,Quarterly variation rate,2010,-0.4,4
Nacional,04 Balears. Illes,Second-hand dwelling,Quarterly variation rate,2010,-0.5,3
Nacional,04 Balears. Illes,Second-hand dwelling,Quarterly variation rate,2010,-1.0,2
Nacional,04 Balears. Illes,Second-hand dwelling,Quarterly variation rate,2010,0.2,1
Nacional,04 Balears. Illes,Second-hand dwelling,Annual variation,2010,-1.6,4
Nacional,04 Balears. Illes,Second-hand dwelling,Annual variation,2010,-0.7,3
Nacional,04 Balears. Illes,Second-hand dwelling,Annual variation,2010,-1.6,2
Nacional,04 Balears. Illes,Second-hand dwelling,Annual variation,2010,-1.8,1
Nacional,04 Balears. Illes,Second-hand dwelling,Year-to-date variation rate,2010,-1.6,4
Nacional,04 Balears. Illes,Second-hand dwelling,Year-to-date variation rate,2010,-1.3,3
Nacional,04 Balears. Illes,Second-hand dwelling,Year-to-date variation rate,2010,-0.8,2
Nacional,04 Balears. Illes,Second-hand dwelling,Year-to-date variation rate,2010,0.2,1
Nacional,05 Canarias,General,Index,2010,129.54,4
Nacional,05 Canarias,General,Index,2010,130.38,3
Nacional,05 Canarias,General,Index,2010,132.972,2
Nacional,05 Canarias,General,Index,2010,131.541,1
Nacional,05 Canarias,General,Quarterly variation rate,2010,-0.6,4
Nacional,05 Canarias,General,Quarterly variation rate,2010,-1.9,3
Nacional,05 Canarias,General,Quarterly variation rate,2010,1.1,2
Nacional,05 Canarias,General,Quarterly variation rate,2010,-1.7,1
Nacional,05 Canarias,General,Annual variation,2010,-3.2,4
Nacional,05 Canarias,General,Annual variation,2010,-2.9,3
Nacional,05 Canarias,General,Annual variation,2010,-1.2,2
Nacional,05 Canarias,General,Annual variation,2010,-2.6,1
Nacional,05 Canarias,General,Year-to-date variation rate,2010,-3.2,4
Nacional,05 Canarias,General,Year-to-date variation rate,2010,-2.6,3
Nacional,05 Canarias,General,Year-to-date variation rate,2010,-0.6,2
Nacional,05 Canarias,General,Year-to-date variation rate,2010,-1.7,1
Nacional,05 Canarias,New dwelling,Index,2010,124.11,4
Nacional,05 Canarias,New dwelling,Index,2010,127.123,3
Nacional,05 Canarias,New dwelling,Index,2010,128.886,2
Nacional,05 Canarias,New dwelling,Index,2010,127.031,1
Nacional,05 Canarias,New dwelling,Quarterly variation rate,2010,-2.4,4
Nacional,05 Canarias,New dwelling,Quarterly variation rate,2010,-1.4,3
Nacional,05 Canarias,New dwelling,Quarterly variation rate,2010,1.5,2
Nacional,05 Canarias,New dwelling,Quarterly variation rate,2010,-2.0,1
Nacional,05 Canarias,New dwelling,Annual variation,2010,-4.2,4
Nacional,05 Canarias,New dwelling,Annual variation,2010,-2.7,3
Nacional,05 Canarias,New dwelling,Annual variation,2010,-1.5,2
Nacional,05 Canarias,New dwelling,Annual variation,2010,-3.5,1
Nacional,05 Canarias,New dwelling,Year-to-date variation rate,2010,-4.2,4
Nacional,05 Canarias,New dwelling,Year-to-date variation rate,2010,-1.9,3
Nacional,05 Canarias,New dwelling,Year-to-date variation rate,2010,-0.5,2
Nacional,05 Canarias,New dwelling,Year-to-date variation rate,2010,-2.0,1
Nacional,05 Canarias,Second-hand dwelling,Index,2010,132.78,4
Nacional,05 Canarias,Second-hand dwelling,Index,2010,131.364,3
Nacional,05 Canarias,Second-hand dwelling,Index,2010,134.762,2
Nacional,05 Canarias,Second-hand dwelling,Index,2010,133.796,1
Nacional,05 Canarias,Second-hand dwelling,Quarterly variation rate,2010,1.1,4
Nacional,05 Canarias,Second-hand dwelling,Quarterly variation rate,2010,-2.5,3
Nacional,05 Canarias,Second-hand dwelling,Quarterly variation rate,2010,0.7,2
Nacional,05 Canarias,Second-hand dwelling,Quarterly variation rate,2010,-1.4,1
Nacional,05 Canarias,Second-hand dwelling,Annual variation,2010,-2.2,4
Nacional,05 Canarias,Second-hand dwelling,Annual variation,2010,-3.0,3
Nacional,05 Canarias,Second-hand dwelling,Annual variation,2010,-0.8,2
Nacional,05 Canarias,Second-hand dwelling,Annual variation,2010,-1.7,1
Nacional,05 Canarias,Second-hand dwelling,Year-to-date variation rate,2010,-2.2,4
Nacional,05 Canarias,Second-hand dwelling,Year-to-date variation rate,2010,-3.2,3
Nacional,05 Canarias,Second-hand dwelling,Year-to-date variation rate,2010,-0.7,2
Nacional,05 Canarias,Second-hand dwelling,Year-to-date variation rate,2010,-1.4,1
Nacional,06 Cantabria,General,Index,2010,132.007,4
Nacional,06 Cantabria,General,Index,2010,133.693,3
Nacional,06 Cantabria,General,Index,2010,137.628,2
Nacional,06 Cantabria,General,Index,2010,136.215,1
Nacional,06 Cantabria,General,Quarterly variation rate,2010,-1.3,4
Nacional,06 Cantabria,General,Quarterly variation rate,2010,-2.9,3
Nacional,06 Cantabria,General,Quarterly variation rate,2010,1.0,2
Nacional,06 Cantabria,General,Quarterly variation rate,2010,-4.2,1
Nacional,06 Cantabria,General,Annual variation,2010,-7.2,4
Nacional,06 Cantabria,General,Annual variation,2010,-6.7,3
Nacional,06 Cantabria,General,Annual variation,2010,-4.3,2
Nacional,06 Cantabria,General,Annual variation,2010,-5.9,1
Nacional,06 Cantabria,General,Year-to-date variation rate,2010,-7.2,4
Nacional,06 Cantabria,General,Year-to-date variation rate,2010,-6.0,3
Nacional,06 Cantabria,General,Year-to-date variation rate,2010,-3.2,2
Nacional,06 Cantabria,General,Year-to-date variation rate,2010,-4.2,1
Nacional,06 Cantabria,New dwelling,Index,2010,121.267,4
Nacional,06 Cantabria,New dwelling,Index,2010,123.628,3
Nacional,06 Cantabria,New dwelling,Index,2010,126.664,2
Nacional,06 Cantabria,New dwelling,Index,2010,125.373,1
Nacional,06 Cantabria,New dwelling,Quarterly variation rate,2010,-1.9,4
Nacional,06 Cantabria,New dwelling,Quarterly variation rate,2010,-2.4,3
Nacional,06 Cantabria,New dwelling,Quarterly variation rate,2010,1.0,2
Nacional,06 Cantabria,New dwelling,Quarterly variation rate,2010,-5.5,1
Nacional,06 Cantabria,New dwelling,Annual variation,2010,-8.6,4
Nacional,06 Cantabria,New dwelling,Annual variation,2010,-8.1,3
Nacional,06 Cantabria,New dwelling,Annual variation,2010,-6.4,2
Nacional,06 Cantabria,New dwelling,Annual variation,2010,-8.1,1
Nacional,06 Cantabria,New dwelling,Year-to-date variation rate,2010,-8.6,4
Nacional,06 Cantabria,New dwelling,Year-to-date variation rate,2010,-6.8,3
Nacional,06 Cantabria,New dwelling,Year-to-date variation rate,2010,-4.5,2
Nacional,06 Cantabria,New dwelling,Year-to-date variation rate,2010,-5.5,1
Nacional,06 Cantabria,Second-hand dwelling,Index,2010,141.395,4
Nacional,06 Cantabria,Second-hand dwelling,Index,2010,141.026,3
Nacional,06 Cantabria,Second-hand dwelling,Index,2010,146.791,2
Nacional,06 Cantabria,Second-hand dwelling,Index,2010,145.256,1
Nacional,06 Cantabria,Second-hand dwelling,Quarterly variation rate,2010,0.3,4
Nacional,06 Cantabria,Second-hand dwelling,Quarterly variation rate,2010,-3.9,3
Nacional,06 Cantabria,Second-hand dwelling,Quarterly variation rate,2010,1.1,2
Nacional,06 Cantabria,Second-hand dwelling,Quarterly variation rate,2010,-1.2,1
Nacional,06 Cantabria,Second-hand dwelling,Annual variation,2010,-3.8,4
Nacional,06 Cantabria,Second-hand dwelling,Annual variation,2010,-3.5,3
Nacional,06 Cantabria,Second-hand dwelling,Annual variation,2010,0.6,2
Nacional,06 Cantabria,Second-hand dwelling,Annual variation,2010,-0.9,1
Nacional,06 Cantabria,Second-hand dwelling,Year-to-date variation rate,2010,-3.8,4
Nacional,06 Cantabria,Second-hand dwelling,Year-to-date variation rate,2010,-4.0,3
Nacional,06 Cantabria,Second-hand dwelling,Year-to-date variation rate,2010,-0.1,2
Nacional,06 Cantabria,Second-hand dwelling,Year-to-date variation rate,2010,-1.2,1
Nacional,07 Castilla y León,General,Index,2010,144.755,4
Nacional,07 Castilla y León,General,Index,2010,143.193,3
Nacional,07 Castilla y León,General,Index,2010,147.404,2
Nacional,07 Castilla y León,General,Index,2010,143.812,1
Nacional,07 Castilla y León,General,Quarterly variation rate,2010,1.1,4
Nacional,07 Castilla y León,General,Quarterly variation rate,2010,-2.9,3
Nacional,07 Castilla y León,General,Quarterly variation rate,2010,2.5,2
Nacional,07 Castilla y León,General,Quarterly variation rate,2010,-2.0,1
Nacional,07 Castilla y León,General,Annual variation,2010,-1.3,4
Nacional,07 Castilla y León,General,Annual variation,2010,-3.6,3
Nacional,07 Castilla y León,General,Annual variation,2010,-1.9,2
Nacional,07 Castilla y León,General,Annual variation,2010,-4.2,1
Nacional,07 Castilla y León,General,Year-to-date variation rate,2010,-1.3,4
Nacional,07 Castilla y León,General,Year-to-date variation rate,2010,-2.4,3
Nacional,07 Castilla y León,General,Year-to-date variation rate,2010,0.5,2
Nacional,07 Castilla y León,General,Year-to-date variation rate,2010,-2.0,1
Nacional,07 Castilla y León,New dwelling,Index,2010,138.797,4
Nacional,07 Castilla y León,New dwelling,Index,2010,137.782,3
Nacional,07 Castilla y León,New dwelling,Index,2010,141.833,2
Nacional,07 Castilla y León,New dwelling,Index,2010,137.981,1
Nacional,07 Castilla y León,New dwelling,Quarterly variation rate,2010,0.7,4
Nacional,07 Castilla y León,New dwelling,Quarterly variation rate,2010,-2.9,3
Nacional,07 Castilla y León,New dwelling,Quarterly variation rate,2010,2.8,2
Nacional,07 Castilla y León,New dwelling,Quarterly variation rate,2010,-2.0,1
Nacional,07 Castilla y León,New dwelling,Annual variation,2010,-1.5,4
Nacional,07 Castilla y León,New dwelling,Annual variation,2010,-3.9,3
Nacional,07 Castilla y León,New dwelling,Annual variation,2010,-2.1,2
Nacional,07 Castilla y León,New dwelling,Annual variation,2010,-5.3,1
Nacional,07 Castilla y León,New dwelling,Year-to-date variation rate,2010,-1.5,4
Nacional,07 Castilla y León,New dwelling,Year-to-date variation rate,2010,-2.2,3
Nacional,07 Castilla y León,New dwelling,Year-to-date variation rate,2010,0.7,2
Nacional,07 Castilla y León,New dwelling,Year-to-date variation rate,2010,-2.0,1
Nacional,07 Castilla y León,Second-hand dwelling,Index,2010,152.604,4
Nacional,07 Castilla y León,Second-hand dwelling,Index,2010,149.861,3
Nacional,07 Castilla y León,Second-hand dwelling,Index,2010,154.272,2
Nacional,07 Castilla y León,Second-hand dwelling,Index,2010,151.408,1
Nacional,07 Castilla y León,Second-hand dwelling,Quarterly variation rate,2010,1.8,4
Nacional,07 Castilla y León,Second-hand dwelling,Quarterly variation rate,2010,-2.9,3
Nacional,07 Castilla y León,Second-hand dwelling,Quarterly variation rate,2010,1.9,2
Nacional,07 Castilla y León,Second-hand dwelling,Quarterly variation rate,2010,-1.8,1
Nacional,07 Castilla y León,Second-hand dwelling,Annual variation,2010,-1.1,4
Nacional,07 Castilla y León,Second-hand dwelling,Annual variation,2010,-2.7,3
Nacional,07 Castilla y León,Second-hand dwelling,Annual variation,2010,-1.4,2
Nacional,07 Castilla y León,Second-hand dwelling,Annual variation,2010,-1.9,1
Nacional,07 Castilla y León,Second-hand dwelling,Year-to-date variation rate,2010,-1.1,4
Nacional,07 Castilla y León,Second-hand dwelling,Year-to-date variation rate,2010,-2.8,3
Nacional,07 Castilla y León,Second-hand dwelling,Year-to-date variation rate,2010,0.0,2
Nacional,07 Castilla y León,Second-hand dwelling,Year-to-date variation rate,2010,-1.8,1
Nacional,08 Castilla - La Mancha,General,Index,2010,142.289,4
Nacional,08 Castilla - La Mancha,General,Index,2010,141.066,3
Nacional,08 Castilla - La Mancha,General,Index,2010,146.121,2
Nacional,08 Castilla - La Mancha,General,Index,2010,143.071,1
