national_total,autonomous_communities_and_cities,index_type,indices_and_rates,year,total,quarter
Nacional,01 Andalucía,Second-hand dwelling,Index,2019,113.854,1
Nacional,01 Andalucía,Second-hand dwelling,Quarterly variation rate,2019,-0.5,4
Nacional,01 Andalucía,Second-hand dwelling,Quarterly variation rate,2019,1.8,3
Nacional,01 Andalucía,Second-hand dwelling,Quarterly variation rate,2019,1.8,2
Nacional,01 Andalucía,Second-hand dwelling,Quarterly variation rate,2019,0.7,1
Nacional,01 Andalucía,Second-hand dwelling,Annual variation,2019,3.9,4
Nacional,01 Andalucía,Second-hand dwelling,Annual variation,2019,5.5,3
Nacional,01 Andalucía,Second-hand dwelling,Annual variation,2019,5.3,2
Nacional,01 Andalucía,Second-hand dwelling,Annual variation,2019,5.8,1
Nacional,01 Andalucía,Second-hand dwelling,Year-to-date variation rate,2019,3.9,4
Nacional,01 Andalucía,Second-hand dwelling,Year-to-date variation rate,2019,4.4,3
Nacional,01 Andalucía,Second-hand dwelling,Year-to-date variation rate,2019,2.5,2
Nacional,01 Andalucía,Second-hand dwelling,Year-to-date variation rate,2019,0.7,1
Nacional,02 Aragón,General,Index,2019,118.107,4
Nacional,02 Aragón,General,Index,2019,117.328,3
Nacional,02 Aragón,General,Index,2019,116.219,2
Nacional,02 Aragón,General,Index,2019,114.4,1
Nacional,02 Aragón,General,Quarterly variation rate,2019,0.7,4
Nacional,02 Aragón,General,Quarterly variation rate,2019,1.0,3
Nacional,02 Aragón,General,Quarterly variation rate,2019,1.6,2
Nacional,02 Aragón,General,Quarterly variation rate,2019,2.2,1
Nacional,02 Aragón,General,Annual variation,2019,5.5,4
Nacional,02 Aragón,General,Annual variation,2019,5.8,3
Nacional,02 Aragón,General,Annual variation,2019,6.7,2
Nacional,02 Aragón,General,Annual variation,2019,6.4,1
Nacional,02 Aragón,General,Year-to-date variation rate,2019,5.5,4
Nacional,02 Aragón,General,Year-to-date variation rate,2019,4.8,3
Nacional,02 Aragón,General,Year-to-date variation rate,2019,3.8,2
Nacional,02 Aragón,General,Year-to-date variation rate,2019,2.2,1
Nacional,02 Aragón,New dwelling,Index,2019,118.626,4
Nacional,02 Aragón,New dwelling,Index,2019,117.825,3
Nacional,02 Aragón,New dwelling,Index,2019,118.718,2
Nacional,02 Aragón,New dwelling,Index,2019,117.297,1
Nacional,02 Aragón,New dwelling,Quarterly variation rate,2019,0.7,4
Nacional,02 Aragón,New dwelling,Quarterly variation rate,2019,-0.8,3
Nacional,02 Aragón,New dwelling,Quarterly variation rate,2019,1.2,2
Nacional,02 Aragón,New dwelling,Quarterly variation rate,2019,3.9,1
Nacional,02 Aragón,New dwelling,Annual variation,2019,5.1,4
Nacional,02 Aragón,New dwelling,Annual variation,2019,5.1,3
Nacional,02 Aragón,New dwelling,Annual variation,2019,9.6,2
Nacional,02 Aragón,New dwelling,Annual variation,2019,8.3,1
Nacional,02 Aragón,New dwelling,Year-to-date variation rate,2019,5.1,4
Nacional,02 Aragón,New dwelling,Year-to-date variation rate,2019,4.4,3
Nacional,02 Aragón,New dwelling,Year-to-date variation rate,2019,5.2,2
Nacional,02 Aragón,New dwelling,Year-to-date variation rate,2019,3.9,1
Nacional,02 Aragón,Second-hand dwelling,Index,2019,117.994,4
Nacional,02 Aragón,Second-hand dwelling,Index,2019,117.221,3
Nacional,02 Aragón,Second-hand dwelling,Index,2019,115.566,2
Nacional,02 Aragón,Second-hand dwelling,Index,2019,113.638,1
Nacional,02 Aragón,Second-hand dwelling,Quarterly variation rate,2019,0.7,4
Nacional,02 Aragón,Second-hand dwelling,Quarterly variation rate,2019,1.4,3
Nacional,02 Aragón,Second-hand dwelling,Quarterly variation rate,2019,1.7,2
Nacional,02 Aragón,Second-hand dwelling,Quarterly variation rate,2019,1.7,1
Nacional,02 Aragón,Second-hand dwelling,Annual variation,2019,5.6,4
Nacional,02 Aragón,Second-hand dwelling,Annual variation,2019,5.9,3
Nacional,02 Aragón,Second-hand dwelling,Annual variation,2019,5.9,2
Nacional,02 Aragón,Second-hand dwelling,Annual variation,2019,5.9,1
Nacional,02 Aragón,Second-hand dwelling,Year-to-date variation rate,2019,5.6,4
Nacional,02 Aragón,Second-hand dwelling,Year-to-date variation rate,2019,4.9,3
Nacional,02 Aragón,Second-hand dwelling,Year-to-date variation rate,2019,3.4,2
Nacional,02 Aragón,Second-hand dwelling,Year-to-date variation rate,2019,1.7,1
Nacional,03 Asturias. Principado de,General,Index,2019,112.223,4
Nacional,03 Asturias. Principado de,General,Index,2019,111.463,3
Nacional,03 Asturias. Principado de,General,Index,2019,110.472,2
Nacional,03 Asturias. Principado de,General,Index,2019,108.084,1
Nacional,03 Asturias. Principado de,General,Quarterly variation rate,2019,0.7,4
Nacional,03 Asturias. Principado de,General,Quarterly variation rate,2019,0.9,3
Nacional,03 Asturias. Principado de,General,Quarterly variation rate,2019,2.2,2
Nacional,03 Asturias. Principado de,General,Quarterly variation rate,2019,0.5,1
Nacional,03 Asturias. Principado de,General,Annual variation,2019,4.3,4
Nacional,03 Asturias. Principado de,General,Annual variation,2019,3.5,3
Nacional,03 Asturias. Principado de,General,Annual variation,2019,5.1,2
Nacional,03 Asturias. Principado de,General,Annual variation,2019,3.8,1
Nacional,03 Asturias. Principado de,General,Year-to-date variation rate,2019,4.3,4
Nacional,03 Asturias. Principado de,General,Year-to-date variation rate,2019,3.6,3
Nacional,03 Asturias. Principado de,General,Year-to-date variation rate,2019,2.7,2
Nacional,03 Asturias. Principado de,General,Year-to-date variation rate,2019,0.5,1
Nacional,03 Asturias. Principado de,New dwelling,Index,2019,119.986,4
Nacional,03 Asturias. Principado de,New dwelling,Index,2019,117.623,3
Nacional,03 Asturias. Principado de,New dwelling,Index,2019,118.222,2
Nacional,03 Asturias. Principado de,New dwelling,Index,2019,116.203,1
Nacional,03 Asturias. Principado de,New dwelling,Quarterly variation rate,2019,2.0,4
Nacional,03 Asturias. Principado de,New dwelling,Quarterly variation rate,2019,-0.5,3
Nacional,03 Asturias. Principado de,New dwelling,Quarterly variation rate,2019,1.7,2
Nacional,03 Asturias. Principado de,New dwelling,Quarterly variation rate,2019,0.0,1
Nacional,03 Asturias. Principado de,New dwelling,Annual variation,2019,3.3,4
Nacional,03 Asturias. Principado de,New dwelling,Annual variation,2019,5.2,3
Nacional,03 Asturias. Principado de,New dwelling,Annual variation,2019,8.3,2
Nacional,03 Asturias. Principado de,New dwelling,Annual variation,2019,7.2,1
Nacional,03 Asturias. Principado de,New dwelling,Year-to-date variation rate,2019,3.3,4
Nacional,03 Asturias. Principado de,New dwelling,Year-to-date variation rate,2019,1.2,3
Nacional,03 Asturias. Principado de,New dwelling,Year-to-date variation rate,2019,1.8,2
Nacional,03 Asturias. Principado de,New dwelling,Year-to-date variation rate,2019,0.0,1
Nacional,03 Asturias. Principado de,Second-hand dwelling,Index,2019,111.059,4
Nacional,03 Asturias. Principado de,Second-hand dwelling,Index,2019,110.528,3
Nacional,03 Asturias. Principado de,Second-hand dwelling,Index,2019,109.312,2
Nacional,03 Asturias. Principado de,Second-hand dwelling,Index,2019,106.872,1
Nacional,03 Asturias. Principado de,Second-hand dwelling,Quarterly variation rate,2019,0.5,4
Nacional,03 Asturias. Principado de,Second-hand dwelling,Quarterly variation rate,2019,1.1,3
Nacional,03 Asturias. Principado de,Second-hand dwelling,Quarterly variation rate,2019,2.3,2
Nacional,03 Asturias. Principado de,Second-hand dwelling,Quarterly variation rate,2019,0.5,1
Nacional,03 Asturias. Principado de,Second-hand dwelling,Annual variation,2019,4.5,4
Nacional,03 Asturias. Principado de,Second-hand dwelling,Annual variation,2019,3.3,3
Nacional,03 Asturias. Principado de,Second-hand dwelling,Annual variation,2019,4.7,2
Nacional,03 Asturias. Principado de,Second-hand dwelling,Annual variation,2019,3.3,1
Nacional,03 Asturias. Principado de,Second-hand dwelling,Year-to-date variation rate,2019,4.5,4
Nacional,03 Asturias. Principado de,Second-hand dwelling,Year-to-date variation rate,2019,4.0,3
Nacional,03 Asturias. Principado de,Second-hand dwelling,Year-to-date variation rate,2019,2.8,2
Nacional,03 Asturias. Principado de,Second-hand dwelling,Year-to-date variation rate,2019,0.5,1
Nacional,04 Balears. Illes,General,Index,2019,133.139,4
Nacional,04 Balears. Illes,General,Index,2019,133.92,3
Nacional,04 Balears. Illes,General,Index,2019,128.181,2
Nacional,04 Balears. Illes,General,Index,2019,127.149,1
Nacional,04 Balears. Illes,General,Quarterly variation rate,2019,-0.6,4
Nacional,04 Balears. Illes,General,Quarterly variation rate,2019,4.5,3
Nacional,04 Balears. Illes,General,Quarterly variation rate,2019,0.8,2
Nacional,04 Balears. Illes,General,Quarterly variation rate,2019,0.8,1
Nacional,04 Balears. Illes,General,Annual variation,2019,5.5,4
Nacional,04 Balears. Illes,General,Annual variation,2019,6.0,3
Nacional,04 Balears. Illes,General,Annual variation,2019,5.3,2
Nacional,04 Balears. Illes,General,Annual variation,2019,7.3,1
Nacional,04 Balears. Illes,General,Year-to-date variation rate,2019,5.5,4
Nacional,04 Balears. Illes,General,Year-to-date variation rate,2019,6.1,3
Nacional,04 Balears. Illes,General,Year-to-date variation rate,2019,1.6,2
Nacional,04 Balears. Illes,General,Year-to-date variation rate,2019,0.8,1
Nacional,04 Balears. Illes,New dwelling,Index,2019,134.602,4
Nacional,04 Balears. Illes,New dwelling,Index,2019,130.3,3
Nacional,04 Balears. Illes,New dwelling,Index,2019,124.378,2
Nacional,04 Balears. Illes,New dwelling,Index,2019,126.037,1
Nacional,04 Balears. Illes,New dwelling,Quarterly variation rate,2019,3.3,4
Nacional,04 Balears. Illes,New dwelling,Quarterly variation rate,2019,4.8,3
Nacional,04 Balears. Illes,New dwelling,Quarterly variation rate,2019,-1.3,2
Nacional,04 Balears. Illes,New dwelling,Quarterly variation rate,2019,2.4,1
Nacional,04 Balears. Illes,New dwelling,Annual variation,2019,9.4,4
Nacional,04 Balears. Illes,New dwelling,Annual variation,2019,8.5,3
Nacional,04 Balears. Illes,New dwelling,Annual variation,2019,3.7,2
Nacional,04 Balears. Illes,New dwelling,Annual variation,2019,10.0,1
Nacional,04 Balears. Illes,New dwelling,Year-to-date variation rate,2019,9.4,4
Nacional,04 Balears. Illes,New dwelling,Year-to-date variation rate,2019,5.9,3
Nacional,04 Balears. Illes,New dwelling,Year-to-date variation rate,2019,1.1,2
Nacional,04 Balears. Illes,New dwelling,Year-to-date variation rate,2019,2.4,1
Nacional,04 Balears. Illes,Second-hand dwelling,Index,2019,133.194,4
Nacional,04 Balears. Illes,Second-hand dwelling,Index,2019,134.372,3
Nacional,04 Balears. Illes,Second-hand dwelling,Index,2019,128.64,2
Nacional,04 Balears. Illes,Second-hand dwelling,Index,2019,127.397,1
Nacional,04 Balears. Illes,Second-hand dwelling,Quarterly variation rate,2019,-0.9,4
Nacional,04 Balears. Illes,Second-hand dwelling,Quarterly variation rate,2019,4.5,3
Nacional,04 Balears. Illes,Second-hand dwelling,Quarterly variation rate,2019,1.0,2
Nacional,04 Balears. Illes,Second-hand dwelling,Quarterly variation rate,2019,0.6,1
Nacional,04 Balears. Illes,Second-hand dwelling,Annual variation,2019,5.2,4
Nacional,04 Balears. Illes,Second-hand dwelling,Annual variation,2019,5.8,3
Nacional,04 Balears. Illes,Second-hand dwelling,Annual variation,2019,5.4,2
Nacional,04 Balears. Illes,Second-hand dwelling,Annual variation,2019,7.1,1
Nacional,04 Balears. Illes,Second-hand dwelling,Year-to-date variation rate,2019,5.2,4
Nacional,04 Balears. Illes,Second-hand dwelling,Year-to-date variation rate,2019,6.2,3
Nacional,04 Balears. Illes,Second-hand dwelling,Year-to-date variation rate,2019,1.6,2
Nacional,04 Balears. Illes,Second-hand dwelling,Year-to-date variation rate,2019,0.6,1
Nacional,05 Canarias,General,Index,2019,118.344,4
Nacional,05 Canarias,General,Index,2019,118.096,3
Nacional,05 Canarias,General,Index,2019,116.974,2
Nacional,05 Canarias,General,Index,2019,116.934,1
Nacional,05 Canarias,General,Quarterly variation rate,2019,0.2,4
Nacional,05 Canarias,General,Quarterly variation rate,2019,1.0,3
Nacional,05 Canarias,General,Quarterly variation rate,2019,0.0,2
Nacional,05 Canarias,General,Quarterly variation rate,2019,1.8,1
Nacional,05 Canarias,General,Annual variation,2019,3.1,4
Nacional,05 Canarias,General,Annual variation,2019,3.8,3
Nacional,05 Canarias,General,Annual variation,2019,3.2,2
Nacional,05 Canarias,General,Annual variation,2019,5.2,1
Nacional,05 Canarias,General,Year-to-date variation rate,2019,3.1,4
Nacional,05 Canarias,General,Year-to-date variation rate,2019,2.8,3
Nacional,05 Canarias,General,Year-to-date variation rate,2019,1.9,2
Nacional,05 Canarias,General,Year-to-date variation rate,2019,1.8,1
Nacional,05 Canarias,New dwelling,Index,2019,122.894,4
Nacional,05 Canarias,New dwelling,Index,2019,122.229,3
Nacional,05 Canarias,New dwelling,Index,2019,121.511,2
Nacional,05 Canarias,New dwelling,Index,2019,124.122,1
Nacional,05 Canarias,New dwelling,Quarterly variation rate,2019,0.5,4
Nacional,05 Canarias,New dwelling,Quarterly variation rate,2019,0.6,3
Nacional,05 Canarias,New dwelling,Quarterly variation rate,2019,-2.1,2
Nacional,05 Canarias,New dwelling,Quarterly variation rate,2019,3.1,1
Nacional,05 Canarias,New dwelling,Annual variation,2019,2.1,4
Nacional,05 Canarias,New dwelling,Annual variation,2019,4.9,3
Nacional,05 Canarias,New dwelling,Annual variation,2019,5.4,2
Nacional,05 Canarias,New dwelling,Annual variation,2019,8.8,1
Nacional,05 Canarias,New dwelling,Year-to-date variation rate,2019,2.1,4
Nacional,05 Canarias,New dwelling,Year-to-date variation rate,2019,1.5,3
Nacional,05 Canarias,New dwelling,Year-to-date variation rate,2019,0.9,2
Nacional,05 Canarias,New dwelling,Year-to-date variation rate,2019,3.1,1
Nacional,05 Canarias,Second-hand dwelling,Index,2019,117.839,4
Nacional,05 Canarias,Second-hand dwelling,Index,2019,117.626,3
Nacional,05 Canarias,Second-hand dwelling,Index,2019,116.472,2
Nacional,05 Canarias,Second-hand dwelling,Index,2019,116.214,1
Nacional,05 Canarias,Second-hand dwelling,Quarterly variation rate,2019,0.2,4
Nacional,05 Canarias,Second-hand dwelling,Quarterly variation rate,2019,1.0,3
Nacional,05 Canarias,Second-hand dwelling,Quarterly variation rate,2019,0.2,2
Nacional,05 Canarias,Second-hand dwelling,Quarterly variation rate,2019,1.7,1
Nacional,05 Canarias,Second-hand dwelling,Annual variation,2019,3.1,4
Nacional,05 Canarias,Second-hand dwelling,Annual variation,2019,3.7,3
Nacional,05 Canarias,Second-hand dwelling,Annual variation,2019,3.0,2
Nacional,05 Canarias,Second-hand dwelling,Annual variation,2019,4.9,1
Nacional,05 Canarias,Second-hand dwelling,Year-to-date variation rate,2019,3.1,4
Nacional,05 Canarias,Second-hand dwelling,Year-to-date variation rate,2019,2.9,3
Nacional,05 Canarias,Second-hand dwelling,Year-to-date variation rate,2019,1.9,2
Nacional,05 Canarias,Second-hand dwelling,Year-to-date variation rate,2019,1.7,1
Nacional,06 Cantabria,General,Index,2019,117.029,4
Nacional,06 Cantabria,General,Index,2019,116.593,3
Nacional,06 Cantabria,General,Index,2019,115.962,2
Nacional,06 Cantabria,General,Index,2019,116.109,1
Nacional,06 Cantabria,General,Quarterly variation rate,2019,0.4,4
Nacional,06 Cantabria,General,Quarterly variation rate,2019,0.5,3
Nacional,06 Cantabria,General,Quarterly variation rate,2019,-0.1,2
Nacional,06 Cantabria,General,Quarterly variation rate,2019,1.3,1
Nacional,06 Cantabria,General,Annual variation,2019,2.1,4
Nacional,06 Cantabria,General,Annual variation,2019,2.4,3
Nacional,06 Cantabria,General,Annual variation,2019,2.2,2
Nacional,06 Cantabria,General,Annual variation,2019,5.7,1
Nacional,06 Cantabria,General,Year-to-date variation rate,2019,2.1,4
Nacional,06 Cantabria,General,Year-to-date variation rate,2019,1.8,3
Nacional,06 Cantabria,General,Year-to-date variation rate,2019,1.2,2
Nacional,06 Cantabria,General,Year-to-date variation rate,2019,1.3,1
Nacional,06 Cantabria,New dwelling,Index,2019,114.499,4
Nacional,06 Cantabria,New dwelling,Index,2019,115.355,3
Nacional,06 Cantabria,New dwelling,Index,2019,115.005,2
Nacional,06 Cantabria,New dwelling,Index,2019,119.627,1
Nacional,06 Cantabria,New dwelling,Quarterly variation rate,2019,-0.7,4
Nacional,06 Cantabria,New dwelling,Quarterly variation rate,2019,0.3,3
Nacional,06 Cantabria,New dwelling,Quarterly variation rate,2019,-3.9,2
Nacional,06 Cantabria,New dwelling,Quarterly variation rate,2019,6.1,1
Nacional,06 Cantabria,New dwelling,Annual variation,2019,1.6,4
Nacional,06 Cantabria,New dwelling,Annual variation,2019,2.1,3
Nacional,06 Cantabria,New dwelling,Annual variation,2019,4.7,2
Nacional,06 Cantabria,New dwelling,Annual variation,2019,11.8,1
Nacional,06 Cantabria,New dwelling,Year-to-date variation rate,2019,1.6,4
Nacional,06 Cantabria,New dwelling,Year-to-date variation rate,2019,2.3,3
Nacional,06 Cantabria,New dwelling,Year-to-date variation rate,2019,2.0,2
Nacional,06 Cantabria,New dwelling,Year-to-date variation rate,2019,6.1,1
Nacional,06 Cantabria,Second-hand dwelling,Index,2019,117.494,4
Nacional,06 Cantabria,Second-hand dwelling,Index,2019,116.857,3
Nacional,06 Cantabria,Second-hand dwelling,Index,2019,116.183,2
Nacional,06 Cantabria,Second-hand dwelling,Index,2019,115.636,1
Nacional,06 Cantabria,Second-hand dwelling,Quarterly variation rate,2019,0.5,4
Nacional,06 Cantabria,Second-hand dwelling,Quarterly variation rate,2019,0.6,3
Nacional,06 Cantabria,Second-hand dwelling,Quarterly variation rate,2019,0.5,2
Nacional,06 Cantabria,Second-hand dwelling,Quarterly variation rate,2019,0.6,1
Nacional,06 Cantabria,Second-hand dwelling,Annual variation,2019,2.2,4
Nacional,06 Cantabria,Second-hand dwelling,Annual variation,2019,2.4,3
Nacional,06 Cantabria,Second-hand dwelling,Annual variation,2019,1.8,2
Nacional,06 Cantabria,Second-hand dwelling,Annual variation,2019,4.8,1
Nacional,06 Cantabria,Second-hand dwelling,Year-to-date variation rate,2019,2.2,4
Nacional,06 Cantabria,Second-hand dwelling,Year-to-date variation rate,2019,1.7,3
Nacional,06 Cantabria,Second-hand dwelling,Year-to-date variation rate,2019,1.1,2
Nacional,06 Cantabria,Second-hand dwelling,Year-to-date variation rate,2019,0.6,1
Nacional,07 Castilla y León,General,Index,2019,113.657,4
Nacional,07 Castilla y León,General,Index,2019,112.732,3
Nacional,07 Castilla y León,General,Index,2019,112.193,2
Nacional,07 Castilla y León,General,Index,2019,109.751,1
Nacional,07 Castilla y León,General,Quarterly variation rate,2019,0.8,4
Nacional,07 Castilla y León,General,Quarterly variation rate,2019,0.5,3
Nacional,07 Castilla y León,General,Quarterly variation rate,2019,2.2,2
Nacional,07 Castilla y León,General,Quarterly variation rate,2019,1.4,1
Nacional,07 Castilla y León,General,Annual variation,2019,5.0,4
Nacional,07 Castilla y León,General,Annual variation,2019,4.1,3
Nacional,07 Castilla y León,General,Annual variation,2019,5.3,2
Nacional,07 Castilla y León,General,Annual variation,2019,4.9,1
Nacional,07 Castilla y León,General,Year-to-date variation rate,2019,5.0,4
Nacional,07 Castilla y León,General,Year-to-date variation rate,2019,4.1,3
Nacional,07 Castilla y León,General,Year-to-date variation rate,2019,3.6,2
Nacional,07 Castilla y León,General,Year-to-date variation rate,2019,1.4,1
Nacional,07 Castilla y León,New dwelling,Index,2019,124.933,4
Nacional,07 Castilla y León,New dwelling,Index,2019,121.223,3
Nacional,07 Castilla y León,New dwelling,Index,2019,122.571,2
Nacional,07 Castilla y León,New dwelling,Index,2019,118.837,1
Nacional,07 Castilla y León,New dwelling,Quarterly variation rate,2019,3.1,4
Nacional,07 Castilla y León,New dwelling,Quarterly variation rate,2019,-1.1,3
Nacional,07 Castilla y León,New dwelling,Quarterly variation rate,2019,3.1,2
Nacional,07 Castilla y León,New dwelling,Quarterly variation rate,2019,4.3,1
Nacional,07 Castilla y León,New dwelling,Annual variation,2019,9.7,4
Nacional,07 Castilla y León,New dwelling,Annual variation,2019,6.0,3
Nacional,07 Castilla y León,New dwelling,Annual variation,2019,9.9,2
Nacional,07 Castilla y León,New dwelling,Annual variation,2019,8.2,1
Nacional,07 Castilla y León,New dwelling,Year-to-date variation rate,2019,9.7,4
Nacional,07 Castilla y León,New dwelling,Year-to-date variation rate,2019,6.4,3
Nacional,07 Castilla y León,New dwelling,Year-to-date variation rate,2019,7.6,2
Nacional,07 Castilla y León,New dwelling,Year-to-date variation rate,2019,4.3,1
Nacional,07 Castilla y León,Second-hand dwelling,Index,2019,112.178,4
Nacional,07 Castilla y León,Second-hand dwelling,Index,2019,111.59,3
Nacional,07 Castilla y León,Second-hand dwelling,Index,2019,110.823,2
Nacional,07 Castilla y León,Second-hand dwelling,Index,2019,108.54,1
Nacional,07 Castilla y León,Second-hand dwelling,Quarterly variation rate,2019,0.5,4
Nacional,07 Castilla y León,Second-hand dwelling,Quarterly variation rate,2019,0.7,3
Nacional,07 Castilla y León,Second-hand dwelling,Quarterly variation rate,2019,2.1,2
Nacional,07 Castilla y León,Second-hand dwelling,Quarterly variation rate,2019,1.0,1
Nacional,07 Castilla y León,Second-hand dwelling,Annual variation,2019,4.4,4
Nacional,07 Castilla y León,Second-hand dwelling,Annual variation,2019,3.8,3
Nacional,07 Castilla y León,Second-hand dwelling,Annual variation,2019,4.7,2
Nacional,07 Castilla y León,Second-hand dwelling,Annual variation,2019,4.5,1
Nacional,07 Castilla y León,Second-hand dwelling,Year-to-date variation rate,2019,4.4,4
Nacional,07 Castilla y León,Second-hand dwelling,Year-to-date variation rate,2019,3.8,3
Nacional,07 Castilla y León,Second-hand dwelling,Year-to-date variation rate,2019,3.1,2
Nacional,07 Castilla y León,Second-hand dwelling,Year-to-date variation rate,2019,1.0,1
Nacional,08 Castilla - La Mancha,General,Index,2019,108.241,4
Nacional,08 Castilla - La Mancha,General,Index,2019,108.16,3
Nacional,08 Castilla - La Mancha,General,Index,2019,107.576,2
Nacional,08 Castilla - La Mancha,General,Index,2019,106.595,1
Nacional,08 Castilla - La Mancha,General,Quarterly variation rate,2019,0.1,4
Nacional,08 Castilla - La Mancha,General,Quarterly variation rate,2019,0.5,3
Nacional,08 Castilla - La Mancha,General,Quarterly variation rate,2019,0.9,2
Nacional,08 Castilla - La Mancha,General,Quarterly variation rate,2019,1.5,1
Nacional,08 Castilla - La Mancha,General,Annual variation,2019,3.0,4
Nacional,08 Castilla - La Mancha,General,Annual variation,2019,3.1,3
