national_total,autonomous_communities_and_cities,index_type,indices_and_rates,year,total,quarter
Nacional,03 Asturias. Principado de,New dwelling,Index,2008,137.057,3
Nacional,03 Asturias. Principado de,New dwelling,Index,2008,135.436,2
Nacional,03 Asturias. Principado de,New dwelling,Index,2008,135.382,1
Nacional,03 Asturias. Principado de,New dwelling,Quarterly variation rate,2008,0.6,4
Nacional,03 Asturias. Principado de,New dwelling,Quarterly variation rate,2008,1.2,3
Nacional,03 Asturias. Principado de,New dwelling,Quarterly variation rate,2008,0.0,2
Nacional,03 Asturias. Principado de,New dwelling,Quarterly variation rate,2008,0.3,1
Nacional,03 Asturias. Principado de,New dwelling,Annual variation,2008,2.2,4
Nacional,03 Asturias. Principado de,New dwelling,Annual variation,2008,3.7,3
Nacional,03 Asturias. Principado de,New dwelling,Annual variation,2008,5.7,2
Nacional,03 Asturias. Principado de,New dwelling,Annual variation,2008,9.2,1
Nacional,03 Asturias. Principado de,New dwelling,Year-to-date variation rate,2008,2.2,4
Nacional,03 Asturias. Principado de,New dwelling,Year-to-date variation rate,2008,1.6,3
Nacional,03 Asturias. Principado de,New dwelling,Year-to-date variation rate,2008,0.4,2
Nacional,03 Asturias. Principado de,New dwelling,Year-to-date variation rate,2008,0.3,1
Nacional,03 Asturias. Principado de,Second-hand dwelling,Index,2008,149.659,4
Nacional,03 Asturias. Principado de,Second-hand dwelling,Index,2008,153.188,3
Nacional,03 Asturias. Principado de,Second-hand dwelling,Index,2008,156.177,2
Nacional,03 Asturias. Principado de,Second-hand dwelling,Index,2008,159.466,1
Nacional,03 Asturias. Principado de,Second-hand dwelling,Quarterly variation rate,2008,-2.3,4
Nacional,03 Asturias. Principado de,Second-hand dwelling,Quarterly variation rate,2008,-1.9,3
Nacional,03 Asturias. Principado de,Second-hand dwelling,Quarterly variation rate,2008,-2.1,2
Nacional,03 Asturias. Principado de,Second-hand dwelling,Quarterly variation rate,2008,0.0,1
Nacional,03 Asturias. Principado de,Second-hand dwelling,Annual variation,2008,-6.1,4
Nacional,03 Asturias. Principado de,Second-hand dwelling,Annual variation,2008,-6.0,3
Nacional,03 Asturias. Principado de,Second-hand dwelling,Annual variation,2008,-3.1,2
Nacional,03 Asturias. Principado de,Second-hand dwelling,Annual variation,2008,2.5,1
Nacional,03 Asturias. Principado de,Second-hand dwelling,Year-to-date variation rate,2008,-6.1,4
Nacional,03 Asturias. Principado de,Second-hand dwelling,Year-to-date variation rate,2008,-3.9,3
Nacional,03 Asturias. Principado de,Second-hand dwelling,Year-to-date variation rate,2008,-2.0,2
Nacional,03 Asturias. Principado de,Second-hand dwelling,Year-to-date variation rate,2008,0.0,1
Nacional,04 Balears. Illes,General,Index,2008,132.299,4
Nacional,04 Balears. Illes,General,Index,2008,137.833,3
Nacional,04 Balears. Illes,General,Index,2008,140.641,2
Nacional,04 Balears. Illes,General,Index,2008,139.331,1
Nacional,04 Balears. Illes,General,Quarterly variation rate,2008,-4.0,4
Nacional,04 Balears. Illes,General,Quarterly variation rate,2008,-2.0,3
Nacional,04 Balears. Illes,General,Quarterly variation rate,2008,0.9,2
Nacional,04 Balears. Illes,General,Quarterly variation rate,2008,-1.3,1
Nacional,04 Balears. Illes,General,Annual variation,2008,-6.3,4
Nacional,04 Balears. Illes,General,Annual variation,2008,-2.6,3
Nacional,04 Balears. Illes,General,Annual variation,2008,1.2,2
Nacional,04 Balears. Illes,General,Annual variation,2008,3.8,1
Nacional,04 Balears. Illes,General,Year-to-date variation rate,2008,-6.3,4
Nacional,04 Balears. Illes,General,Year-to-date variation rate,2008,-2.4,3
Nacional,04 Balears. Illes,General,Year-to-date variation rate,2008,-0.4,2
Nacional,04 Balears. Illes,General,Year-to-date variation rate,2008,-1.3,1
Nacional,04 Balears. Illes,New dwelling,Index,2008,121.722,4
Nacional,04 Balears. Illes,New dwelling,Index,2008,124.234,3
Nacional,04 Balears. Illes,New dwelling,Index,2008,123.741,2
Nacional,04 Balears. Illes,New dwelling,Index,2008,120.554,1
Nacional,04 Balears. Illes,New dwelling,Quarterly variation rate,2008,-2.0,4
Nacional,04 Balears. Illes,New dwelling,Quarterly variation rate,2008,0.4,3
Nacional,04 Balears. Illes,New dwelling,Quarterly variation rate,2008,2.6,2
Nacional,04 Balears. Illes,New dwelling,Quarterly variation rate,2008,-0.4,1
Nacional,04 Balears. Illes,New dwelling,Annual variation,2008,0.6,4
Nacional,04 Balears. Illes,New dwelling,Annual variation,2008,4.4,3
Nacional,04 Balears. Illes,New dwelling,Annual variation,2008,7.5,2
Nacional,04 Balears. Illes,New dwelling,Annual variation,2008,8.9,1
Nacional,04 Balears. Illes,New dwelling,Year-to-date variation rate,2008,0.6,4
Nacional,04 Balears. Illes,New dwelling,Year-to-date variation rate,2008,2.7,3
Nacional,04 Balears. Illes,New dwelling,Year-to-date variation rate,2008,2.3,2
Nacional,04 Balears. Illes,New dwelling,Year-to-date variation rate,2008,-0.4,1
Nacional,04 Balears. Illes,Second-hand dwelling,Index,2008,137.781,4
Nacional,04 Balears. Illes,Second-hand dwelling,Index,2008,145.365,3
Nacional,04 Balears. Illes,Second-hand dwelling,Index,2008,150.457,2
Nacional,04 Balears. Illes,Second-hand dwelling,Index,2008,150.492,1
Nacional,04 Balears. Illes,Second-hand dwelling,Quarterly variation rate,2008,-5.2,4
Nacional,04 Balears. Illes,Second-hand dwelling,Quarterly variation rate,2008,-3.4,3
Nacional,04 Balears. Illes,Second-hand dwelling,Quarterly variation rate,2008,0.0,2
Nacional,04 Balears. Illes,Second-hand dwelling,Quarterly variation rate,2008,-1.8,1
Nacional,04 Balears. Illes,Second-hand dwelling,Annual variation,2008,-10.1,4
Nacional,04 Balears. Illes,Second-hand dwelling,Annual variation,2008,-6.4,3
Nacional,04 Balears. Illes,Second-hand dwelling,Annual variation,2008,-2.1,2
Nacional,04 Balears. Illes,Second-hand dwelling,Annual variation,2008,1.1,1
Nacional,04 Balears. Illes,Second-hand dwelling,Year-to-date variation rate,2008,-10.1,4
Nacional,04 Balears. Illes,Second-hand dwelling,Year-to-date variation rate,2008,-5.2,3
Nacional,04 Balears. Illes,Second-hand dwelling,Year-to-date variation rate,2008,-1.8,2
Nacional,04 Balears. Illes,Second-hand dwelling,Year-to-date variation rate,2008,-1.8,1
Nacional,05 Canarias,General,Index,2008,137.19,4
Nacional,05 Canarias,General,Index,2008,140.081,3
Nacional,05 Canarias,General,Index,2008,140.65,2
Nacional,05 Canarias,General,Index,2008,141.207,1
Nacional,05 Canarias,General,Quarterly variation rate,2008,-2.1,4
Nacional,05 Canarias,General,Quarterly variation rate,2008,-0.4,3
Nacional,05 Canarias,General,Quarterly variation rate,2008,-0.4,2
Nacional,05 Canarias,General,Quarterly variation rate,2008,0.4,1
Nacional,05 Canarias,General,Annual variation,2008,-2.4,4
Nacional,05 Canarias,General,Annual variation,2008,0.6,3
Nacional,05 Canarias,General,Annual variation,2008,2.8,2
Nacional,05 Canarias,General,Annual variation,2008,6.5,1
Nacional,05 Canarias,General,Year-to-date variation rate,2008,-2.4,4
Nacional,05 Canarias,General,Year-to-date variation rate,2008,-0.4,3
Nacional,05 Canarias,General,Year-to-date variation rate,2008,0.0,2
Nacional,05 Canarias,General,Year-to-date variation rate,2008,0.4,1
Nacional,05 Canarias,New dwelling,Index,2008,132.766,4
Nacional,05 Canarias,New dwelling,Index,2008,132.964,3
Nacional,05 Canarias,New dwelling,Index,2008,131.175,2
Nacional,05 Canarias,New dwelling,Index,2008,130.535,1
Nacional,05 Canarias,New dwelling,Quarterly variation rate,2008,-0.1,4
Nacional,05 Canarias,New dwelling,Quarterly variation rate,2008,1.4,3
Nacional,05 Canarias,New dwelling,Quarterly variation rate,2008,0.5,2
Nacional,05 Canarias,New dwelling,Quarterly variation rate,2008,1.0,1
Nacional,05 Canarias,New dwelling,Annual variation,2008,2.7,4
Nacional,05 Canarias,New dwelling,Annual variation,2008,6.1,3
Nacional,05 Canarias,New dwelling,Annual variation,2008,7.6,2
Nacional,05 Canarias,New dwelling,Annual variation,2008,10.1,1
Nacional,05 Canarias,New dwelling,Year-to-date variation rate,2008,2.7,4
Nacional,05 Canarias,New dwelling,Year-to-date variation rate,2008,2.9,3
Nacional,05 Canarias,New dwelling,Year-to-date variation rate,2008,1.5,2
Nacional,05 Canarias,New dwelling,Year-to-date variation rate,2008,1.0,1
Nacional,05 Canarias,Second-hand dwelling,Index,2008,139.263,4
Nacional,05 Canarias,Second-hand dwelling,Index,2008,145.183,3
Nacional,05 Canarias,Second-hand dwelling,Index,2008,148.449,2
Nacional,05 Canarias,Second-hand dwelling,Index,2008,150.37,1
Nacional,05 Canarias,Second-hand dwelling,Quarterly variation rate,2008,-4.1,4
Nacional,05 Canarias,Second-hand dwelling,Quarterly variation rate,2008,-2.2,3
Nacional,05 Canarias,Second-hand dwelling,Quarterly variation rate,2008,-1.3,2
Nacional,05 Canarias,Second-hand dwelling,Quarterly variation rate,2008,-0.1,1
Nacional,05 Canarias,Second-hand dwelling,Annual variation,2008,-7.5,4
Nacional,05 Canarias,Second-hand dwelling,Annual variation,2008,-4.6,3
Nacional,05 Canarias,Second-hand dwelling,Annual variation,2008,-1.7,2
Nacional,05 Canarias,Second-hand dwelling,Annual variation,2008,3.2,1
Nacional,05 Canarias,Second-hand dwelling,Year-to-date variation rate,2008,-7.5,4
Nacional,05 Canarias,Second-hand dwelling,Year-to-date variation rate,2008,-3.6,3
Nacional,05 Canarias,Second-hand dwelling,Year-to-date variation rate,2008,-1.4,2
Nacional,05 Canarias,Second-hand dwelling,Year-to-date variation rate,2008,-0.1,1
Nacional,06 Cantabria,General,Index,2008,151.289,4
Nacional,06 Cantabria,General,Index,2008,153.39,3
Nacional,06 Cantabria,General,Index,2008,155.22,2
Nacional,06 Cantabria,General,Index,2008,156.021,1
Nacional,06 Cantabria,General,Quarterly variation rate,2008,-1.4,4
Nacional,06 Cantabria,General,Quarterly variation rate,2008,-1.2,3
Nacional,06 Cantabria,General,Quarterly variation rate,2008,-0.5,2
Nacional,06 Cantabria,General,Quarterly variation rate,2008,0.5,1
Nacional,06 Cantabria,General,Annual variation,2008,-2.6,4
Nacional,06 Cantabria,General,Annual variation,2008,-0.1,3
Nacional,06 Cantabria,General,Annual variation,2008,2.4,2
Nacional,06 Cantabria,General,Annual variation,2008,5.4,1
Nacional,06 Cantabria,General,Year-to-date variation rate,2008,-2.6,4
Nacional,06 Cantabria,General,Year-to-date variation rate,2008,-1.2,3
Nacional,06 Cantabria,General,Year-to-date variation rate,2008,0.0,2
Nacional,06 Cantabria,General,Year-to-date variation rate,2008,0.5,1
Nacional,06 Cantabria,New dwelling,Index,2008,142.559,4
Nacional,06 Cantabria,New dwelling,Index,2008,142.387,3
Nacional,06 Cantabria,New dwelling,Index,2008,142.431,2
Nacional,06 Cantabria,New dwelling,Index,2008,140.972,1
Nacional,06 Cantabria,New dwelling,Quarterly variation rate,2008,0.1,4
Nacional,06 Cantabria,New dwelling,Quarterly variation rate,2008,0.0,3
Nacional,06 Cantabria,New dwelling,Quarterly variation rate,2008,1.0,2
Nacional,06 Cantabria,New dwelling,Quarterly variation rate,2008,1.1,1
Nacional,06 Cantabria,New dwelling,Annual variation,2008,2.2,4
Nacional,06 Cantabria,New dwelling,Annual variation,2008,5.2,3
Nacional,06 Cantabria,New dwelling,Annual variation,2008,7.5,2
Nacional,06 Cantabria,New dwelling,Annual variation,2008,8.8,1
Nacional,06 Cantabria,New dwelling,Year-to-date variation rate,2008,2.2,4
Nacional,06 Cantabria,New dwelling,Year-to-date variation rate,2008,2.1,3
Nacional,06 Cantabria,New dwelling,Year-to-date variation rate,2008,2.1,2
Nacional,06 Cantabria,New dwelling,Year-to-date variation rate,2008,1.1,1
Nacional,06 Cantabria,Second-hand dwelling,Index,2008,153.252,4
Nacional,06 Cantabria,Second-hand dwelling,Index,2008,158.53,3
Nacional,06 Cantabria,Second-hand dwelling,Index,2008,162.843,2
Nacional,06 Cantabria,Second-hand dwelling,Index,2008,166.894,1
Nacional,06 Cantabria,Second-hand dwelling,Quarterly variation rate,2008,-3.3,4
Nacional,06 Cantabria,Second-hand dwelling,Quarterly variation rate,2008,-2.6,3
Nacional,06 Cantabria,Second-hand dwelling,Quarterly variation rate,2008,-2.4,2
Nacional,06 Cantabria,Second-hand dwelling,Quarterly variation rate,2008,-0.3,1
Nacional,06 Cantabria,Second-hand dwelling,Annual variation,2008,-8.5,4
Nacional,06 Cantabria,Second-hand dwelling,Annual variation,2008,-6.3,3
Nacional,06 Cantabria,Second-hand dwelling,Annual variation,2008,-3.6,2
Nacional,06 Cantabria,Second-hand dwelling,Annual variation,2008,1.5,1
Nacional,06 Cantabria,Second-hand dwelling,Year-to-date variation rate,2008,-8.5,4
Nacional,06 Cantabria,Second-hand dwelling,Year-to-date variation rate,2008,-5.3,3
Nacional,06 Cantabria,Second-hand dwelling,Year-to-date variation rate,2008,-2.7,2
Nacional,06 Cantabria,Second-hand dwelling,Year-to-date variation rate,2008,-0.3,1
Nacional,07 Castilla y León,General,Index,2008,150.524,4
Nacional,07 Castilla y León,General,Index,2008,152.235,3
Nacional,07 Castilla y León,General,Index,2008,153.905,2
Nacional,07 Castilla y León,General,Index,2008,155.332,1
Nacional,07 Castilla y León,General,Quarterly variation rate,2008,-1.1,4
Nacional,07 Castilla y León,General,Quarterly variation rate,2008,-1.1,3
Nacional,07 Castilla y León,General,Quarterly variation rate,2008,-0.9,2
Nacional,07 Castilla y León,General,Quarterly variation rate,2008,0.6,1
Nacional,07 Castilla y León,General,Annual variation,2008,-2.5,4
Nacional,07 Castilla y León,General,Annual variation,2008,0.3,3
Nacional,07 Castilla y León,General,Annual variation,2008,3.7,2
Nacional,07 Castilla y León,General,Annual variation,2008,7.4,1
Nacional,07 Castilla y León,General,Year-to-date variation rate,2008,-2.5,4
Nacional,07 Castilla y León,General,Year-to-date variation rate,2008,-1.4,3
Nacional,07 Castilla y León,General,Year-to-date variation rate,2008,-0.3,2
Nacional,07 Castilla y León,General,Year-to-date variation rate,2008,0.6,1
Nacional,07 Castilla y León,New dwelling,Index,2008,144.48,4
Nacional,07 Castilla y León,New dwelling,Index,2008,145.076,3
Nacional,07 Castilla y León,New dwelling,Index,2008,144.543,2
Nacional,07 Castilla y León,New dwelling,Index,2008,143.945,1
Nacional,07 Castilla y León,New dwelling,Quarterly variation rate,2008,-0.4,4
Nacional,07 Castilla y León,New dwelling,Quarterly variation rate,2008,0.4,3
Nacional,07 Castilla y León,New dwelling,Quarterly variation rate,2008,0.4,2
Nacional,07 Castilla y León,New dwelling,Quarterly variation rate,2008,0.8,1
Nacional,07 Castilla y León,New dwelling,Annual variation,2008,1.1,4
Nacional,07 Castilla y León,New dwelling,Annual variation,2008,5.1,3
Nacional,07 Castilla y León,New dwelling,Annual variation,2008,7.8,2
Nacional,07 Castilla y León,New dwelling,Annual variation,2008,9.7,1
Nacional,07 Castilla y León,New dwelling,Year-to-date variation rate,2008,1.1,4
Nacional,07 Castilla y León,New dwelling,Year-to-date variation rate,2008,1.6,3
Nacional,07 Castilla y León,New dwelling,Year-to-date variation rate,2008,1.2,2
Nacional,07 Castilla y León,New dwelling,Year-to-date variation rate,2008,0.8,1
Nacional,07 Castilla y León,Second-hand dwelling,Index,2008,158.347,4
Nacional,07 Castilla y León,Second-hand dwelling,Index,2008,162.064,3
Nacional,07 Castilla y León,Second-hand dwelling,Index,2008,167.738,2
Nacional,07 Castilla y León,Second-hand dwelling,Index,2008,172.848,1
Nacional,07 Castilla y León,Second-hand dwelling,Quarterly variation rate,2008,-2.3,4
Nacional,07 Castilla y León,Second-hand dwelling,Quarterly variation rate,2008,-3.4,3
Nacional,07 Castilla y León,Second-hand dwelling,Quarterly variation rate,2008,-3.0,2
Nacional,07 Castilla y León,Second-hand dwelling,Quarterly variation rate,2008,0.4,1
Nacional,07 Castilla y León,Second-hand dwelling,Annual variation,2008,-8.1,4
Nacional,07 Castilla y León,Second-hand dwelling,Annual variation,2008,-6.7,3
Nacional,07 Castilla y León,Second-hand dwelling,Annual variation,2008,-2.3,2
Nacional,07 Castilla y León,Second-hand dwelling,Annual variation,2008,4.1,1
Nacional,07 Castilla y León,Second-hand dwelling,Year-to-date variation rate,2008,-8.1,4
Nacional,07 Castilla y León,Second-hand dwelling,Year-to-date variation rate,2008,-5.9,3
Nacional,07 Castilla y León,Second-hand dwelling,Year-to-date variation rate,2008,-2.6,2
Nacional,07 Castilla y León,Second-hand dwelling,Year-to-date variation rate,2008,0.4,1
Nacional,08 Castilla - La Mancha,General,Index,2008,146.557,4
Nacional,08 Castilla - La Mancha,General,Index,2008,150.271,3
Nacional,08 Castilla - La Mancha,General,Index,2008,150.768,2
Nacional,08 Castilla - La Mancha,General,Index,2008,149.291,1
Nacional,08 Castilla - La Mancha,General,Quarterly variation rate,2008,-2.5,4
Nacional,08 Castilla - La Mancha,General,Quarterly variation rate,2008,-0.3,3
