national_total,autonomous_communities_and_cities,index_type,indices_and_rates,year,total,quarter
Nacional,,Second-hand dwelling,Quarterly variation rate,2015,-1.0,1
Nacional,,Second-hand dwelling,Annual variation,2015,4.0,4
Nacional,,Second-hand dwelling,Annual variation,2015,4.5,3
Nacional,,Second-hand dwelling,Annual variation,2015,3.8,2
Nacional,,Second-hand dwelling,Annual variation,2015,1.1,1
Nacional,,Second-hand dwelling,Year-to-date variation rate,2015,4.0,4
Nacional,,Second-hand dwelling,Year-to-date variation rate,2015,4.3,3
Nacional,,Second-hand dwelling,Year-to-date variation rate,2015,3.6,2
Nacional,,Second-hand dwelling,Year-to-date variation rate,2015,-1.0,1
Nacional,01 Andalucía,General,Index,2015,101.029,4
Nacional,01 Andalucía,General,Index,2015,101.734,3
Nacional,01 Andalucía,General,Index,2015,100.6,2
Nacional,01 Andalucía,General,Index,2015,96.637,1
Nacional,01 Andalucía,General,Quarterly variation rate,2015,-0.7,4
Nacional,01 Andalucía,General,Quarterly variation rate,2015,1.1,3
Nacional,01 Andalucía,General,Quarterly variation rate,2015,4.1,2
Nacional,01 Andalucía,General,Quarterly variation rate,2015,-1.5,1
Nacional,01 Andalucía,General,Annual variation,2015,3.0,4
Nacional,01 Andalucía,General,Annual variation,2015,4.4,3
Nacional,01 Andalucía,General,Annual variation,2015,3.5,2
Nacional,01 Andalucía,General,Annual variation,2015,1.2,1
Nacional,01 Andalucía,General,Year-to-date variation rate,2015,3.0,4
Nacional,01 Andalucía,General,Year-to-date variation rate,2015,3.7,3
Nacional,01 Andalucía,General,Year-to-date variation rate,2015,2.6,2
Nacional,01 Andalucía,General,Year-to-date variation rate,2015,-1.5,1
Nacional,01 Andalucía,New dwelling,Index,2015,102.005,4
Nacional,01 Andalucía,New dwelling,Index,2015,100.156,3
Nacional,01 Andalucía,New dwelling,Index,2015,100.469,2
Nacional,01 Andalucía,New dwelling,Index,2015,97.371,1
Nacional,01 Andalucía,New dwelling,Quarterly variation rate,2015,1.8,4
Nacional,01 Andalucía,New dwelling,Quarterly variation rate,2015,-0.3,3
Nacional,01 Andalucía,New dwelling,Quarterly variation rate,2015,3.2,2
Nacional,01 Andalucía,New dwelling,Quarterly variation rate,2015,1.7,1
Nacional,01 Andalucía,New dwelling,Annual variation,2015,6.5,4
Nacional,01 Andalucía,New dwelling,Annual variation,2015,5.0,3
Nacional,01 Andalucía,New dwelling,Annual variation,2015,6.2,2
Nacional,01 Andalucía,New dwelling,Annual variation,2015,4.0,1
Nacional,01 Andalucía,New dwelling,Year-to-date variation rate,2015,6.5,4
Nacional,01 Andalucía,New dwelling,Year-to-date variation rate,2015,4.6,3
Nacional,01 Andalucía,New dwelling,Year-to-date variation rate,2015,4.9,2
Nacional,01 Andalucía,New dwelling,Year-to-date variation rate,2015,1.7,1
Nacional,01 Andalucía,Second-hand dwelling,Index,2015,100.888,4
Nacional,01 Andalucía,Second-hand dwelling,Index,2015,101.962,3
Nacional,01 Andalucía,Second-hand dwelling,Index,2015,100.619,2
Nacional,01 Andalucía,Second-hand dwelling,Index,2015,96.531,1
Nacional,01 Andalucía,Second-hand dwelling,Quarterly variation rate,2015,-1.1,4
Nacional,01 Andalucía,Second-hand dwelling,Quarterly variation rate,2015,1.3,3
Nacional,01 Andalucía,Second-hand dwelling,Quarterly variation rate,2015,4.2,2
Nacional,01 Andalucía,Second-hand dwelling,Quarterly variation rate,2015,-1.9,1
Nacional,01 Andalucía,Second-hand dwelling,Annual variation,2015,2.5,4
Nacional,01 Andalucía,Second-hand dwelling,Annual variation,2015,4.3,3
Nacional,01 Andalucía,Second-hand dwelling,Annual variation,2015,3.1,2
Nacional,01 Andalucía,Second-hand dwelling,Annual variation,2015,0.8,1
Nacional,01 Andalucía,Second-hand dwelling,Year-to-date variation rate,2015,2.5,4
Nacional,01 Andalucía,Second-hand dwelling,Year-to-date variation rate,2015,3.6,3
Nacional,01 Andalucía,Second-hand dwelling,Year-to-date variation rate,2015,2.2,2
Nacional,01 Andalucía,Second-hand dwelling,Year-to-date variation rate,2015,-1.9,1
Nacional,02 Aragón,General,Index,2015,99.886,4
Nacional,02 Aragón,General,Index,2015,100.255,3
Nacional,02 Aragón,General,Index,2015,101.227,2
Nacional,02 Aragón,General,Index,2015,98.632,1
Nacional,02 Aragón,General,Quarterly variation rate,2015,-0.4,4
Nacional,02 Aragón,General,Quarterly variation rate,2015,-1.0,3
Nacional,02 Aragón,General,Quarterly variation rate,2015,2.6,2
Nacional,02 Aragón,General,Quarterly variation rate,2015,-0.6,1
Nacional,02 Aragón,General,Annual variation,2015,0.7,4
Nacional,02 Aragón,General,Annual variation,2015,0.9,3
Nacional,02 Aragón,General,Annual variation,2015,1.3,2
Nacional,02 Aragón,General,Annual variation,2015,0.5,1
Nacional,02 Aragón,General,Year-to-date variation rate,2015,0.7,4
Nacional,02 Aragón,General,Year-to-date variation rate,2015,1.0,3
Nacional,02 Aragón,General,Year-to-date variation rate,2015,2.0,2
Nacional,02 Aragón,General,Year-to-date variation rate,2015,-0.6,1
Nacional,02 Aragón,New dwelling,Index,2015,99.401,4
Nacional,02 Aragón,New dwelling,Index,2015,98.356,3
Nacional,02 Aragón,New dwelling,Index,2015,101.932,2
Nacional,02 Aragón,New dwelling,Index,2015,100.311,1
Nacional,02 Aragón,New dwelling,Quarterly variation rate,2015,1.1,4
Nacional,02 Aragón,New dwelling,Quarterly variation rate,2015,-3.5,3
Nacional,02 Aragón,New dwelling,Quarterly variation rate,2015,1.6,2
Nacional,02 Aragón,New dwelling,Quarterly variation rate,2015,3.0,1
Nacional,02 Aragón,New dwelling,Annual variation,2015,2.0,4
Nacional,02 Aragón,New dwelling,Annual variation,2015,-0.6,3
Nacional,02 Aragón,New dwelling,Annual variation,2015,1.3,2
Nacional,02 Aragón,New dwelling,Annual variation,2015,3.4,1
Nacional,02 Aragón,New dwelling,Year-to-date variation rate,2015,2.0,4
Nacional,02 Aragón,New dwelling,Year-to-date variation rate,2015,1.0,3
Nacional,02 Aragón,New dwelling,Year-to-date variation rate,2015,4.6,2
Nacional,02 Aragón,New dwelling,Year-to-date variation rate,2015,3.0,1
Nacional,02 Aragón,Second-hand dwelling,Index,2015,100.044,4
Nacional,02 Aragón,Second-hand dwelling,Index,2015,100.876,3
Nacional,02 Aragón,Second-hand dwelling,Index,2015,100.996,2
Nacional,02 Aragón,Second-hand dwelling,Index,2015,98.084,1
Nacional,02 Aragón,Second-hand dwelling,Quarterly variation rate,2015,-0.8,4
Nacional,02 Aragón,Second-hand dwelling,Quarterly variation rate,2015,-0.1,3
Nacional,02 Aragón,Second-hand dwelling,Quarterly variation rate,2015,3.0,2
Nacional,02 Aragón,Second-hand dwelling,Quarterly variation rate,2015,-1.7,1
Nacional,02 Aragón,Second-hand dwelling,Annual variation,2015,0.2,4
Nacional,02 Aragón,Second-hand dwelling,Annual variation,2015,1.4,3
Nacional,02 Aragón,Second-hand dwelling,Annual variation,2015,1.4,2
Nacional,02 Aragón,Second-hand dwelling,Annual variation,2015,-0.4,1
Nacional,02 Aragón,Second-hand dwelling,Year-to-date variation rate,2015,0.2,4
Nacional,02 Aragón,Second-hand dwelling,Year-to-date variation rate,2015,1.0,3
Nacional,02 Aragón,Second-hand dwelling,Year-to-date variation rate,2015,1.2,2
Nacional,02 Aragón,Second-hand dwelling,Year-to-date variation rate,2015,-1.7,1
Nacional,03 Asturias. Principado de,General,Index,2015,99.712,4
Nacional,03 Asturias. Principado de,General,Index,2015,102.276,3
Nacional,03 Asturias. Principado de,General,Index,2015,100.503,2
Nacional,03 Asturias. Principado de,General,Index,2015,97.509,1
Nacional,03 Asturias. Principado de,General,Quarterly variation rate,2015,-2.5,4
Nacional,03 Asturias. Principado de,General,Quarterly variation rate,2015,1.8,3
Nacional,03 Asturias. Principado de,General,Quarterly variation rate,2015,3.1,2
Nacional,03 Asturias. Principado de,General,Quarterly variation rate,2015,-0.9,1
Nacional,03 Asturias. Principado de,General,Annual variation,2015,1.3,4
Nacional,03 Asturias. Principado de,General,Annual variation,2015,3.5,3
Nacional,03 Asturias. Principado de,General,Annual variation,2015,0.9,2
Nacional,03 Asturias. Principado de,General,Annual variation,2015,0.3,1
Nacional,03 Asturias. Principado de,General,Year-to-date variation rate,2015,1.3,4
Nacional,03 Asturias. Principado de,General,Year-to-date variation rate,2015,3.9,3
Nacional,03 Asturias. Principado de,General,Year-to-date variation rate,2015,2.1,2
Nacional,03 Asturias. Principado de,General,Year-to-date variation rate,2015,-0.9,1
Nacional,03 Asturias. Principado de,New dwelling,Index,2015,100.1,4
Nacional,03 Asturias. Principado de,New dwelling,Index,2015,102.678,3
Nacional,03 Asturias. Principado de,New dwelling,Index,2015,99.769,2
Nacional,03 Asturias. Principado de,New dwelling,Index,2015,97.453,1
Nacional,03 Asturias. Principado de,New dwelling,Quarterly variation rate,2015,-2.5,4
Nacional,03 Asturias. Principado de,New dwelling,Quarterly variation rate,2015,2.9,3
Nacional,03 Asturias. Principado de,New dwelling,Quarterly variation rate,2015,2.4,2
Nacional,03 Asturias. Principado de,New dwelling,Quarterly variation rate,2015,1.7,1
Nacional,03 Asturias. Principado de,New dwelling,Annual variation,2015,4.5,4
Nacional,03 Asturias. Principado de,New dwelling,Annual variation,2015,4.4,3
Nacional,03 Asturias. Principado de,New dwelling,Annual variation,2015,2.1,2
Nacional,03 Asturias. Principado de,New dwelling,Annual variation,2015,1.8,1
Nacional,03 Asturias. Principado de,New dwelling,Year-to-date variation rate,2015,4.5,4
Nacional,03 Asturias. Principado de,New dwelling,Year-to-date variation rate,2015,7.2,3
Nacional,03 Asturias. Principado de,New dwelling,Year-to-date variation rate,2015,4.2,2
Nacional,03 Asturias. Principado de,New dwelling,Year-to-date variation rate,2015,1.7,1
Nacional,03 Asturias. Principado de,Second-hand dwelling,Index,2015,99.614,4
Nacional,03 Asturias. Principado de,Second-hand dwelling,Index,2015,102.174,3
Nacional,03 Asturias. Principado de,Second-hand dwelling,Index,2015,100.688,2
Nacional,03 Asturias. Principado de,Second-hand dwelling,Index,2015,97.523,1
Nacional,03 Asturias. Principado de,Second-hand dwelling,Quarterly variation rate,2015,-2.5,4
Nacional,03 Asturias. Principado de,Second-hand dwelling,Quarterly variation rate,2015,1.5,3
Nacional,03 Asturias. Principado de,Second-hand dwelling,Quarterly variation rate,2015,3.2,2
Nacional,03 Asturias. Principado de,Second-hand dwelling,Quarterly variation rate,2015,-1.6,1
Nacional,03 Asturias. Principado de,Second-hand dwelling,Annual variation,2015,0.5,4
Nacional,03 Asturias. Principado de,Second-hand dwelling,Annual variation,2015,3.5,3
Nacional,03 Asturias. Principado de,Second-hand dwelling,Annual variation,2015,0.7,2
Nacional,03 Asturias. Principado de,Second-hand dwelling,Annual variation,2015,0.1,1
Nacional,03 Asturias. Principado de,Second-hand dwelling,Year-to-date variation rate,2015,0.5,4
Nacional,03 Asturias. Principado de,Second-hand dwelling,Year-to-date variation rate,2015,3.1,3
Nacional,03 Asturias. Principado de,Second-hand dwelling,Year-to-date variation rate,2015,1.6,2
Nacional,03 Asturias. Principado de,Second-hand dwelling,Year-to-date variation rate,2015,-1.6,1
Nacional,04 Balears. Illes,General,Index,2015,102.261,4
Nacional,04 Balears. Illes,General,Index,2015,102.692,3
Nacional,04 Balears. Illes,General,Index,2015,99.624,2
Nacional,04 Balears. Illes,General,Index,2015,95.424,1
Nacional,04 Balears. Illes,General,Quarterly variation rate,2015,-0.4,4
Nacional,04 Balears. Illes,General,Quarterly variation rate,2015,3.1,3
Nacional,04 Balears. Illes,General,Quarterly variation rate,2015,4.4,2
Nacional,04 Balears. Illes,General,Quarterly variation rate,2015,-0.2,1
Nacional,04 Balears. Illes,General,Annual variation,2015,7.0,4
Nacional,04 Balears. Illes,General,Annual variation,2015,8.4,3
Nacional,04 Balears. Illes,General,Annual variation,2015,7.3,2
Nacional,04 Balears. Illes,General,Annual variation,2015,2.8,1
Nacional,04 Balears. Illes,General,Year-to-date variation rate,2015,7.0,4
Nacional,04 Balears. Illes,General,Year-to-date variation rate,2015,7.5,3
Nacional,04 Balears. Illes,General,Year-to-date variation rate,2015,4.2,2
Nacional,04 Balears. Illes,General,Year-to-date variation rate,2015,-0.2,1
Nacional,04 Balears. Illes,New dwelling,Index,2015,102.053,4
Nacional,04 Balears. Illes,New dwelling,Index,2015,103.204,3
Nacional,04 Balears. Illes,New dwelling,Index,2015,98.402,2
Nacional,04 Balears. Illes,New dwelling,Index,2015,96.341,1
Nacional,04 Balears. Illes,New dwelling,Quarterly variation rate,2015,-1.1,4
Nacional,04 Balears. Illes,New dwelling,Quarterly variation rate,2015,4.9,3
Nacional,04 Balears. Illes,New dwelling,Quarterly variation rate,2015,2.1,2
Nacional,04 Balears. Illes,New dwelling,Quarterly variation rate,2015,3.8,1
Nacional,04 Balears. Illes,New dwelling,Annual variation,2015,9.9,4
Nacional,04 Balears. Illes,New dwelling,Annual variation,2015,9.0,3
Nacional,04 Balears. Illes,New dwelling,Annual variation,2015,7.8,2
Nacional,04 Balears. Illes,New dwelling,Annual variation,2015,4.5,1
Nacional,04 Balears. Illes,New dwelling,Year-to-date variation rate,2015,9.9,4
Nacional,04 Balears. Illes,New dwelling,Year-to-date variation rate,2015,11.2,3
Nacional,04 Balears. Illes,New dwelling,Year-to-date variation rate,2015,6.0,2
Nacional,04 Balears. Illes,New dwelling,Year-to-date variation rate,2015,3.8,1
Nacional,04 Balears. Illes,Second-hand dwelling,Index,2015,102.287,4
Nacional,04 Balears. Illes,Second-hand dwelling,Index,2015,102.628,3
Nacional,04 Balears. Illes,Second-hand dwelling,Index,2015,99.777,2
Nacional,04 Balears. Illes,Second-hand dwelling,Index,2015,95.309,1
Nacional,04 Balears. Illes,Second-hand dwelling,Quarterly variation rate,2015,-0.3,4
Nacional,04 Balears. Illes,Second-hand dwelling,Quarterly variation rate,2015,2.9,3
Nacional,04 Balears. Illes,Second-hand dwelling,Quarterly variation rate,2015,4.7,2
Nacional,04 Balears. Illes,Second-hand dwelling,Quarterly variation rate,2015,-0.6,1
Nacional,04 Balears. Illes,Second-hand dwelling,Annual variation,2015,6.6,4
Nacional,04 Balears. Illes,Second-hand dwelling,Annual variation,2015,8.5,3
Nacional,04 Balears. Illes,Second-hand dwelling,Annual variation,2015,7.4,2
Nacional,04 Balears. Illes,Second-hand dwelling,Annual variation,2015,2.7,1
Nacional,04 Balears. Illes,Second-hand dwelling,Year-to-date variation rate,2015,6.6,4
Nacional,04 Balears. Illes,Second-hand dwelling,Year-to-date variation rate,2015,7.0,3
Nacional,04 Balears. Illes,Second-hand dwelling,Year-to-date variation rate,2015,4.0,2
Nacional,04 Balears. Illes,Second-hand dwelling,Year-to-date variation rate,2015,-0.6,1
Nacional,05 Canarias,General,Index,2015,100.637,4
Nacional,05 Canarias,General,Index,2015,100.937,3
Nacional,05 Canarias,General,Index,2015,101.338,2
Nacional,05 Canarias,General,Index,2015,97.087,1
Nacional,05 Canarias,General,Quarterly variation rate,2015,-0.3,4
Nacional,05 Canarias,General,Quarterly variation rate,2015,-0.4,3
Nacional,05 Canarias,General,Quarterly variation rate,2015,4.4,2
Nacional,05 Canarias,General,Quarterly variation rate,2015,0.0,1
Nacional,05 Canarias,General,Annual variation,2015,3.6,4
Nacional,05 Canarias,General,Annual variation,2015,4.4,3
Nacional,05 Canarias,General,Annual variation,2015,3.6,2
Nacional,05 Canarias,General,Annual variation,2015,2.0,1
Nacional,05 Canarias,General,Year-to-date variation rate,2015,3.6,4
Nacional,05 Canarias,General,Year-to-date variation rate,2015,3.9,3
Nacional,05 Canarias,General,Year-to-date variation rate,2015,4.3,2
Nacional,05 Canarias,General,Year-to-date variation rate,2015,0.0,1
Nacional,05 Canarias,New dwelling,Index,2015,101.313,4
Nacional,05 Canarias,New dwelling,Index,2015,99.676,3
Nacional,05 Canarias,New dwelling,Index,2015,101.145,2
Nacional,05 Canarias,New dwelling,Index,2015,97.865,1
Nacional,05 Canarias,New dwelling,Quarterly variation rate,2015,1.6,4
Nacional,05 Canarias,New dwelling,Quarterly variation rate,2015,-1.5,3
Nacional,05 Canarias,New dwelling,Quarterly variation rate,2015,3.4,2
Nacional,05 Canarias,New dwelling,Quarterly variation rate,2015,3.1,1
Nacional,05 Canarias,New dwelling,Annual variation,2015,6.7,4
Nacional,05 Canarias,New dwelling,Annual variation,2015,4.1,3
Nacional,05 Canarias,New dwelling,Annual variation,2015,5.7,2
Nacional,05 Canarias,New dwelling,Annual variation,2015,4.8,1
Nacional,05 Canarias,New dwelling,Year-to-date variation rate,2015,6.7,4
Nacional,05 Canarias,New dwelling,Year-to-date variation rate,2015,5.0,3
Nacional,05 Canarias,New dwelling,Year-to-date variation rate,2015,6.6,2
Nacional,05 Canarias,New dwelling,Year-to-date variation rate,2015,3.1,1
Nacional,05 Canarias,Second-hand dwelling,Index,2015,100.542,4
Nacional,05 Canarias,Second-hand dwelling,Index,2015,101.114,3
Nacional,05 Canarias,Second-hand dwelling,Index,2015,101.365,2
Nacional,05 Canarias,Second-hand dwelling,Index,2015,96.978,1
Nacional,05 Canarias,Second-hand dwelling,Quarterly variation rate,2015,-0.6,4
Nacional,05 Canarias,Second-hand dwelling,Quarterly variation rate,2015,-0.2,3
Nacional,05 Canarias,Second-hand dwelling,Quarterly variation rate,2015,4.5,2
Nacional,05 Canarias,Second-hand dwelling,Quarterly variation rate,2015,-0.5,1
Nacional,05 Canarias,Second-hand dwelling,Annual variation,2015,3.2,4
Nacional,05 Canarias,Second-hand dwelling,Annual variation,2015,4.4,3
Nacional,05 Canarias,Second-hand dwelling,Annual variation,2015,3.3,2
Nacional,05 Canarias,Second-hand dwelling,Annual variation,2015,1.6,1
Nacional,05 Canarias,Second-hand dwelling,Year-to-date variation rate,2015,3.2,4
Nacional,05 Canarias,Second-hand dwelling,Year-to-date variation rate,2015,3.8,3
Nacional,05 Canarias,Second-hand dwelling,Year-to-date variation rate,2015,4.0,2
Nacional,05 Canarias,Second-hand dwelling,Year-to-date variation rate,2015,-0.5,1
Nacional,06 Cantabria,General,Index,2015,100.895,4
Nacional,06 Cantabria,General,Index,2015,102.302,3
Nacional,06 Cantabria,General,Index,2015,100.838,2
Nacional,06 Cantabria,General,Index,2015,95.965,1
Nacional,06 Cantabria,General,Quarterly variation rate,2015,-1.4,4
Nacional,06 Cantabria,General,Quarterly variation rate,2015,1.5,3
Nacional,06 Cantabria,General,Quarterly variation rate,2015,5.1,2
Nacional,06 Cantabria,General,Quarterly variation rate,2015,-3.0,1
Nacional,06 Cantabria,General,Annual variation,2015,2.0,4
Nacional,06 Cantabria,General,Annual variation,2015,4.8,3
Nacional,06 Cantabria,General,Annual variation,2015,5.1,2
Nacional,06 Cantabria,General,Annual variation,2015,-0.3,1
Nacional,06 Cantabria,General,Year-to-date variation rate,2015,2.0,4
Nacional,06 Cantabria,General,Year-to-date variation rate,2015,3.4,3
Nacional,06 Cantabria,General,Year-to-date variation rate,2015,1.9,2
Nacional,06 Cantabria,General,Year-to-date variation rate,2015,-3.0,1
Nacional,06 Cantabria,New dwelling,Index,2015,101.269,4
Nacional,06 Cantabria,New dwelling,Index,2015,103.073,3
Nacional,06 Cantabria,New dwelling,Index,2015,99.465,2
Nacional,06 Cantabria,New dwelling,Index,2015,96.193,1
Nacional,06 Cantabria,New dwelling,Quarterly variation rate,2015,-1.7,4
Nacional,06 Cantabria,New dwelling,Quarterly variation rate,2015,3.6,3
Nacional,06 Cantabria,New dwelling,Quarterly variation rate,2015,3.4,2
Nacional,06 Cantabria,New dwelling,Quarterly variation rate,2015,-0.3,1
Nacional,06 Cantabria,New dwelling,Annual variation,2015,4.9,4
Nacional,06 Cantabria,New dwelling,Annual variation,2015,6.4,3
Nacional,06 Cantabria,New dwelling,Annual variation,2015,5.6,2
Nacional,06 Cantabria,New dwelling,Annual variation,2015,1.0,1
Nacional,06 Cantabria,New dwelling,Year-to-date variation rate,2015,4.9,4
Nacional,06 Cantabria,New dwelling,Year-to-date variation rate,2015,6.8,3
Nacional,06 Cantabria,New dwelling,Year-to-date variation rate,2015,3.1,2
Nacional,06 Cantabria,New dwelling,Year-to-date variation rate,2015,-0.3,1
Nacional,06 Cantabria,Second-hand dwelling,Index,2015,100.795,4
Nacional,06 Cantabria,Second-hand dwelling,Index,2015,102.096,3
Nacional,06 Cantabria,Second-hand dwelling,Index,2015,101.206,2
Nacional,06 Cantabria,Second-hand dwelling,Index,2015,95.904,1
Nacional,06 Cantabria,Second-hand dwelling,Quarterly variation rate,2015,-1.3,4
Nacional,06 Cantabria,Second-hand dwelling,Quarterly variation rate,2015,0.9,3
Nacional,06 Cantabria,Second-hand dwelling,Quarterly variation rate,2015,5.5,2
Nacional,06 Cantabria,Second-hand dwelling,Quarterly variation rate,2015,-3.7,1
Nacional,06 Cantabria,Second-hand dwelling,Annual variation,2015,1.2,4
Nacional,06 Cantabria,Second-hand dwelling,Annual variation,2015,4.5,3
Nacional,06 Cantabria,Second-hand dwelling,Annual variation,2015,5.0,2
Nacional,06 Cantabria,Second-hand dwelling,Annual variation,2015,-0.6,1
Nacional,06 Cantabria,Second-hand dwelling,Year-to-date variation rate,2015,1.2,4
Nacional,06 Cantabria,Second-hand dwelling,Year-to-date variation rate,2015,2.5,3
Nacional,06 Cantabria,Second-hand dwelling,Year-to-date variation rate,2015,1.6,2
Nacional,06 Cantabria,Second-hand dwelling,Year-to-date variation rate,2015,-3.7,1
Nacional,07 Castilla y León,General,Index,2015,100.28,4
Nacional,07 Castilla y León,General,Index,2015,100.23,3
Nacional,07 Castilla y León,General,Index,2015,100.95,2
Nacional,07 Castilla y León,General,Index,2015,98.54,1
Nacional,07 Castilla y León,General,Quarterly variation rate,2015,0.1,4
Nacional,07 Castilla y León,General,Quarterly variation rate,2015,-0.7,3
Nacional,07 Castilla y León,General,Quarterly variation rate,2015,2.4,2
Nacional,07 Castilla y León,General,Quarterly variation rate,2015,-0.8,1
Nacional,07 Castilla y León,General,Annual variation,2015,0.9,4
Nacional,07 Castilla y León,General,Annual variation,2015,1.7,3
Nacional,07 Castilla y León,General,Annual variation,2015,1.4,2
Nacional,07 Castilla y León,General,Annual variation,2015,0.8,1
Nacional,07 Castilla y León,General,Year-to-date variation rate,2015,0.9,4
Nacional,07 Castilla y León,General,Year-to-date variation rate,2015,0.9,3
Nacional,07 Castilla y León,General,Year-to-date variation rate,2015,1.6,2
Nacional,07 Castilla y León,General,Year-to-date variation rate,2015,-0.8,1
Nacional,07 Castilla y León,New dwelling,Index,2015,100.678,4
Nacional,07 Castilla y León,New dwelling,Index,2015,98.817,3
Nacional,07 Castilla y León,New dwelling,Index,2015,100.121,2
Nacional,07 Castilla y León,New dwelling,Index,2015,100.384,1
Nacional,07 Castilla y León,New dwelling,Quarterly variation rate,2015,1.9,4
Nacional,07 Castilla y León,New dwelling,Quarterly variation rate,2015,-1.3,3
Nacional,07 Castilla y León,New dwelling,Quarterly variation rate,2015,-0.3,2
Nacional,07 Castilla y León,New dwelling,Quarterly variation rate,2015,2.0,1
Nacional,07 Castilla y León,New dwelling,Annual variation,2015,2.3,4
Nacional,07 Castilla y León,New dwelling,Annual variation,2015,1.8,3
Nacional,07 Castilla y León,New dwelling,Annual variation,2015,2.3,2
Nacional,07 Castilla y León,New dwelling,Annual variation,2015,4.4,1
Nacional,07 Castilla y León,New dwelling,Year-to-date variation rate,2015,2.3,4
Nacional,07 Castilla y León,New dwelling,Year-to-date variation rate,2015,0.5,3
Nacional,07 Castilla y León,New dwelling,Year-to-date variation rate,2015,1.8,2
Nacional,07 Castilla y León,New dwelling,Year-to-date variation rate,2015,2.0,1
Nacional,07 Castilla y León,Second-hand dwelling,Index,2015,100.193,4
Nacional,07 Castilla y León,Second-hand dwelling,Index,2015,100.54,3
Nacional,07 Castilla y León,Second-hand dwelling,Index,2015,101.132,2
Nacional,07 Castilla y León,Second-hand dwelling,Index,2015,98.135,1
Nacional,07 Castilla y León,Second-hand dwelling,Quarterly variation rate,2015,-0.3,4
Nacional,07 Castilla y León,Second-hand dwelling,Quarterly variation rate,2015,-0.6,3
Nacional,07 Castilla y León,Second-hand dwelling,Quarterly variation rate,2015,3.1,2
Nacional,07 Castilla y León,Second-hand dwelling,Quarterly variation rate,2015,-1.4,1
Nacional,07 Castilla y León,Second-hand dwelling,Annual variation,2015,0.6,4
Nacional,07 Castilla y León,Second-hand dwelling,Annual variation,2015,1.7,3
Nacional,07 Castilla y León,Second-hand dwelling,Annual variation,2015,1.2,2
Nacional,07 Castilla y León,Second-hand dwelling,Annual variation,2015,0.1,1
Nacional,07 Castilla y León,Second-hand dwelling,Year-to-date variation rate,2015,0.6,4
Nacional,07 Castilla y León,Second-hand dwelling,Year-to-date variation rate,2015,1.0,3
Nacional,07 Castilla y León,Second-hand dwelling,Year-to-date variation rate,2015,1.6,2
Nacional,07 Castilla y León,Second-hand dwelling,Year-to-date variation rate,2015,-1.4,1
Nacional,08 Castilla - La Mancha,General,Index,2015,100.497,4
Nacional,08 Castilla - La Mancha,General,Index,2015,100.191,3
Nacional,08 Castilla - La Mancha,General,Index,2015,100.683,2
Nacional,08 Castilla - La Mancha,General,Index,2015,98.629,1
Nacional,08 Castilla - La Mancha,General,Quarterly variation rate,2015,0.3,4
Nacional,08 Castilla - La Mancha,General,Quarterly variation rate,2015,-0.5,3
Nacional,08 Castilla - La Mancha,General,Quarterly variation rate,2015,2.1,2
Nacional,08 Castilla - La Mancha,General,Quarterly variation rate,2015,0.2,1
Nacional,08 Castilla - La Mancha,General,Annual variation,2015,2.1,4
