national_total,autonomous_communities_and_cities,index_type,indices_and_rates,year,total,quarter
Nacional,,Second-hand dwelling,Annual variation,2017,5.8,2
Nacional,,Second-hand dwelling,Annual variation,2017,5.3,1
Nacional,,Second-hand dwelling,Year-to-date variation rate,2017,7.2,4
Nacional,,Second-hand dwelling,Year-to-date variation rate,2017,6.0,3
Nacional,,Second-hand dwelling,Year-to-date variation rate,2017,4.0,2
Nacional,,Second-hand dwelling,Year-to-date variation rate,2017,2.1,1
Nacional,01 Andalucía,General,Index,2017,107.763,4
Nacional,01 Andalucía,General,Index,2017,106.913,3
Nacional,01 Andalucía,General,Index,2017,105.676,2
Nacional,01 Andalucía,General,Index,2017,104.051,1
Nacional,01 Andalucía,General,Quarterly variation rate,2017,0.8,4
Nacional,01 Andalucía,General,Quarterly variation rate,2017,1.2,3
Nacional,01 Andalucía,General,Quarterly variation rate,2017,1.6,2
Nacional,01 Andalucía,General,Quarterly variation rate,2017,0.9,1
Nacional,01 Andalucía,General,Annual variation,2017,4.5,4
Nacional,01 Andalucía,General,Annual variation,2017,3.7,3
Nacional,01 Andalucía,General,Annual variation,2017,2.4,2
Nacional,01 Andalucía,General,Annual variation,2017,2.1,1
Nacional,01 Andalucía,General,Year-to-date variation rate,2017,4.5,4
Nacional,01 Andalucía,General,Year-to-date variation rate,2017,3.7,3
Nacional,01 Andalucía,General,Year-to-date variation rate,2017,2.5,2
Nacional,01 Andalucía,General,Year-to-date variation rate,2017,0.9,1
Nacional,01 Andalucía,New dwelling,Index,2017,112.82,4
Nacional,01 Andalucía,New dwelling,Index,2017,112.577,3
Nacional,01 Andalucía,New dwelling,Index,2017,111.232,2
Nacional,01 Andalucía,New dwelling,Index,2017,109.118,1
Nacional,01 Andalucía,New dwelling,Quarterly variation rate,2017,0.2,4
Nacional,01 Andalucía,New dwelling,Quarterly variation rate,2017,1.2,3
Nacional,01 Andalucía,New dwelling,Quarterly variation rate,2017,1.9,2
Nacional,01 Andalucía,New dwelling,Quarterly variation rate,2017,2.2,1
Nacional,01 Andalucía,New dwelling,Annual variation,2017,5.7,4
Nacional,01 Andalucía,New dwelling,Annual variation,2017,4.6,3
Nacional,01 Andalucía,New dwelling,Annual variation,2017,2.0,2
Nacional,01 Andalucía,New dwelling,Annual variation,2017,4.1,1
Nacional,01 Andalucía,New dwelling,Year-to-date variation rate,2017,5.7,4
Nacional,01 Andalucía,New dwelling,Year-to-date variation rate,2017,5.5,3
Nacional,01 Andalucía,New dwelling,Year-to-date variation rate,2017,4.2,2
Nacional,01 Andalucía,New dwelling,Year-to-date variation rate,2017,2.2,1
Nacional,01 Andalucía,Second-hand dwelling,Index,2017,107.119,4
Nacional,01 Andalucía,Second-hand dwelling,Index,2017,106.209,3
Nacional,01 Andalucía,Second-hand dwelling,Index,2017,104.984,2
Nacional,01 Andalucía,Second-hand dwelling,Index,2017,103.411,1
Nacional,01 Andalucía,Second-hand dwelling,Quarterly variation rate,2017,0.9,4
Nacional,01 Andalucía,Second-hand dwelling,Quarterly variation rate,2017,1.2,3
Nacional,01 Andalucía,Second-hand dwelling,Quarterly variation rate,2017,1.5,2
Nacional,01 Andalucía,Second-hand dwelling,Quarterly variation rate,2017,0.7,1
Nacional,01 Andalucía,Second-hand dwelling,Annual variation,2017,4.4,4
Nacional,01 Andalucía,Second-hand dwelling,Annual variation,2017,3.6,3
Nacional,01 Andalucía,Second-hand dwelling,Annual variation,2017,2.5,2
Nacional,01 Andalucía,Second-hand dwelling,Annual variation,2017,1.9,1
Nacional,01 Andalucía,Second-hand dwelling,Year-to-date variation rate,2017,4.4,4
Nacional,01 Andalucía,Second-hand dwelling,Year-to-date variation rate,2017,3.5,3
Nacional,01 Andalucía,Second-hand dwelling,Year-to-date variation rate,2017,2.3,2
Nacional,01 Andalucía,Second-hand dwelling,Year-to-date variation rate,2017,0.7,1
Nacional,02 Aragón,General,Index,2017,105.419,4
Nacional,02 Aragón,General,Index,2017,105.181,3
Nacional,02 Aragón,General,Index,2017,104.254,2
Nacional,02 Aragón,General,Index,2017,104.298,1
Nacional,02 Aragón,General,Quarterly variation rate,2017,0.2,4
Nacional,02 Aragón,General,Quarterly variation rate,2017,0.9,3
Nacional,02 Aragón,General,Quarterly variation rate,2017,0.0,2
Nacional,02 Aragón,General,Quarterly variation rate,2017,2.0,1
Nacional,02 Aragón,General,Annual variation,2017,3.1,4
Nacional,02 Aragón,General,Annual variation,2017,2.9,3
Nacional,02 Aragón,General,Annual variation,2017,1.6,2
Nacional,02 Aragón,General,Annual variation,2017,3.7,1
Nacional,02 Aragón,General,Year-to-date variation rate,2017,3.1,4
Nacional,02 Aragón,General,Year-to-date variation rate,2017,2.9,3
Nacional,02 Aragón,General,Year-to-date variation rate,2017,2.0,2
Nacional,02 Aragón,General,Year-to-date variation rate,2017,2.0,1
Nacional,02 Aragón,New dwelling,Index,2017,105.046,4
Nacional,02 Aragón,New dwelling,Index,2017,108.509,3
Nacional,02 Aragón,New dwelling,Index,2017,108.107,2
Nacional,02 Aragón,New dwelling,Index,2017,108.157,1
Nacional,02 Aragón,New dwelling,Quarterly variation rate,2017,-3.2,4
Nacional,02 Aragón,New dwelling,Quarterly variation rate,2017,0.4,3
Nacional,02 Aragón,New dwelling,Quarterly variation rate,2017,0.0,2
Nacional,02 Aragón,New dwelling,Quarterly variation rate,2017,5.1,1
Nacional,02 Aragón,New dwelling,Annual variation,2017,2.1,4
Nacional,02 Aragón,New dwelling,Annual variation,2017,2.6,3
Nacional,02 Aragón,New dwelling,Annual variation,2017,1.5,2
Nacional,02 Aragón,New dwelling,Annual variation,2017,6.7,1
Nacional,02 Aragón,New dwelling,Year-to-date variation rate,2017,2.1,4
Nacional,02 Aragón,New dwelling,Year-to-date variation rate,2017,5.5,3
Nacional,02 Aragón,New dwelling,Year-to-date variation rate,2017,5.1,2
Nacional,02 Aragón,New dwelling,Year-to-date variation rate,2017,5.1,1
Nacional,02 Aragón,Second-hand dwelling,Index,2017,105.523,4
Nacional,02 Aragón,Second-hand dwelling,Index,2017,104.552,3
Nacional,02 Aragón,Second-hand dwelling,Index,2017,103.521,2
Nacional,02 Aragón,Second-hand dwelling,Index,2017,103.563,1
Nacional,02 Aragón,Second-hand dwelling,Quarterly variation rate,2017,0.9,4
Nacional,02 Aragón,Second-hand dwelling,Quarterly variation rate,2017,1.0,3
Nacional,02 Aragón,Second-hand dwelling,Quarterly variation rate,2017,0.0,2
Nacional,02 Aragón,Second-hand dwelling,Quarterly variation rate,2017,1.4,1
Nacional,02 Aragón,Second-hand dwelling,Annual variation,2017,3.3,4
Nacional,02 Aragón,Second-hand dwelling,Annual variation,2017,3.0,3
Nacional,02 Aragón,Second-hand dwelling,Annual variation,2017,1.8,2
Nacional,02 Aragón,Second-hand dwelling,Annual variation,2017,3.1,1
Nacional,02 Aragón,Second-hand dwelling,Year-to-date variation rate,2017,3.3,4
Nacional,02 Aragón,Second-hand dwelling,Year-to-date variation rate,2017,2.4,3
Nacional,02 Aragón,Second-hand dwelling,Year-to-date variation rate,2017,1.4,2
Nacional,02 Aragón,Second-hand dwelling,Year-to-date variation rate,2017,1.4,1
Nacional,03 Asturias. Principado de,General,Index,2017,104.111,4
Nacional,03 Asturias. Principado de,General,Index,2017,103.132,3
Nacional,03 Asturias. Principado de,General,Index,2017,100.953,2
Nacional,03 Asturias. Principado de,General,Index,2017,101.946,1
Nacional,03 Asturias. Principado de,General,Quarterly variation rate,2017,0.9,4
Nacional,03 Asturias. Principado de,General,Quarterly variation rate,2017,2.2,3
Nacional,03 Asturias. Principado de,General,Quarterly variation rate,2017,-1.0,2
Nacional,03 Asturias. Principado de,General,Quarterly variation rate,2017,0.3,1
Nacional,03 Asturias. Principado de,General,Annual variation,2017,2.4,4
Nacional,03 Asturias. Principado de,General,Annual variation,2017,0.8,3
Nacional,03 Asturias. Principado de,General,Annual variation,2017,-0.3,2
Nacional,03 Asturias. Principado de,General,Annual variation,2017,1.4,1
Nacional,03 Asturias. Principado de,General,Year-to-date variation rate,2017,2.4,4
Nacional,03 Asturias. Principado de,General,Year-to-date variation rate,2017,1.5,3
Nacional,03 Asturias. Principado de,General,Year-to-date variation rate,2017,-0.7,2
Nacional,03 Asturias. Principado de,General,Year-to-date variation rate,2017,0.3,1
Nacional,03 Asturias. Principado de,New dwelling,Index,2017,106.864,4
Nacional,03 Asturias. Principado de,New dwelling,Index,2017,106.662,3
Nacional,03 Asturias. Principado de,New dwelling,Index,2017,104.286,2
Nacional,03 Asturias. Principado de,New dwelling,Index,2017,104.732,1
Nacional,03 Asturias. Principado de,New dwelling,Quarterly variation rate,2017,0.2,4
Nacional,03 Asturias. Principado de,New dwelling,Quarterly variation rate,2017,2.3,3
Nacional,03 Asturias. Principado de,New dwelling,Quarterly variation rate,2017,-0.4,2
Nacional,03 Asturias. Principado de,New dwelling,Quarterly variation rate,2017,1.4,1
Nacional,03 Asturias. Principado de,New dwelling,Annual variation,2017,3.5,4
Nacional,03 Asturias. Principado de,New dwelling,Annual variation,2017,0.7,3
Nacional,03 Asturias. Principado de,New dwelling,Annual variation,2017,-1.3,2
Nacional,03 Asturias. Principado de,New dwelling,Annual variation,2017,2.1,1
Nacional,03 Asturias. Principado de,New dwelling,Year-to-date variation rate,2017,3.5,4
Nacional,03 Asturias. Principado de,New dwelling,Year-to-date variation rate,2017,3.3,3
Nacional,03 Asturias. Principado de,New dwelling,Year-to-date variation rate,2017,1.0,2
Nacional,03 Asturias. Principado de,New dwelling,Year-to-date variation rate,2017,1.4,1
Nacional,03 Asturias. Principado de,Second-hand dwelling,Index,2017,103.627,4
Nacional,03 Asturias. Principado de,Second-hand dwelling,Index,2017,102.55,3
Nacional,03 Asturias. Principado de,Second-hand dwelling,Index,2017,100.399,2
Nacional,03 Asturias. Principado de,Second-hand dwelling,Index,2017,101.461,1
Nacional,03 Asturias. Principado de,Second-hand dwelling,Quarterly variation rate,2017,1.1,4
Nacional,03 Asturias. Principado de,Second-hand dwelling,Quarterly variation rate,2017,2.1,3
Nacional,03 Asturias. Principado de,Second-hand dwelling,Quarterly variation rate,2017,-1.0,2
Nacional,03 Asturias. Principado de,Second-hand dwelling,Quarterly variation rate,2017,0.1,1
Nacional,03 Asturias. Principado de,Second-hand dwelling,Annual variation,2017,2.3,4
Nacional,03 Asturias. Principado de,Second-hand dwelling,Annual variation,2017,1.0,3
Nacional,03 Asturias. Principado de,Second-hand dwelling,Annual variation,2017,0.1,2
Nacional,03 Asturias. Principado de,Second-hand dwelling,Annual variation,2017,1.3,1
Nacional,03 Asturias. Principado de,Second-hand dwelling,Year-to-date variation rate,2017,2.3,4
Nacional,03 Asturias. Principado de,Second-hand dwelling,Year-to-date variation rate,2017,1.2,3
Nacional,03 Asturias. Principado de,Second-hand dwelling,Year-to-date variation rate,2017,-0.9,2
Nacional,03 Asturias. Principado de,Second-hand dwelling,Year-to-date variation rate,2017,0.1,1
Nacional,04 Balears. Illes,General,Index,2017,118.636,4
Nacional,04 Balears. Illes,General,Index,2017,118.005,3
Nacional,04 Balears. Illes,General,Index,2017,112.337,2
Nacional,04 Balears. Illes,General,Index,2017,109.53,1
Nacional,04 Balears. Illes,General,Quarterly variation rate,2017,0.5,4
Nacional,04 Balears. Illes,General,Quarterly variation rate,2017,5.0,3
Nacional,04 Balears. Illes,General,Quarterly variation rate,2017,2.6,2
Nacional,04 Balears. Illes,General,Quarterly variation rate,2017,1.3,1
Nacional,04 Balears. Illes,General,Annual variation,2017,9.8,4
Nacional,04 Balears. Illes,General,Annual variation,2017,9.1,3
Nacional,04 Balears. Illes,General,Annual variation,2017,7.4,2
Nacional,04 Balears. Illes,General,Annual variation,2017,5.5,1
Nacional,04 Balears. Illes,General,Year-to-date variation rate,2017,9.8,4
Nacional,04 Balears. Illes,General,Year-to-date variation rate,2017,9.2,3
Nacional,04 Balears. Illes,General,Year-to-date variation rate,2017,3.9,2
Nacional,04 Balears. Illes,General,Year-to-date variation rate,2017,1.3,1
Nacional,04 Balears. Illes,New dwelling,Index,2017,115.688,4
Nacional,04 Balears. Illes,New dwelling,Index,2017,115.567,3
Nacional,04 Balears. Illes,New dwelling,Index,2017,109.992,2
Nacional,04 Balears. Illes,New dwelling,Index,2017,106.956,1
Nacional,04 Balears. Illes,New dwelling,Quarterly variation rate,2017,0.1,4
Nacional,04 Balears. Illes,New dwelling,Quarterly variation rate,2017,5.1,3
Nacional,04 Balears. Illes,New dwelling,Quarterly variation rate,2017,2.8,2
Nacional,04 Balears. Illes,New dwelling,Quarterly variation rate,2017,1.8,1
Nacional,04 Balears. Illes,New dwelling,Annual variation,2017,10.1,4
Nacional,04 Balears. Illes,New dwelling,Annual variation,2017,9.5,3
Nacional,04 Balears. Illes,New dwelling,Annual variation,2017,6.0,2
Nacional,04 Balears. Illes,New dwelling,Annual variation,2017,3.1,1
Nacional,04 Balears. Illes,New dwelling,Year-to-date variation rate,2017,10.1,4
Nacional,04 Balears. Illes,New dwelling,Year-to-date variation rate,2017,10.0,3
Nacional,04 Balears. Illes,New dwelling,Year-to-date variation rate,2017,4.7,2
Nacional,04 Balears. Illes,New dwelling,Year-to-date variation rate,2017,1.8,1
Nacional,04 Balears. Illes,Second-hand dwelling,Index,2017,119.016,4
Nacional,04 Balears. Illes,Second-hand dwelling,Index,2017,118.329,3
Nacional,04 Balears. Illes,Second-hand dwelling,Index,2017,112.648,2
Nacional,04 Balears. Illes,Second-hand dwelling,Index,2017,109.865,1
Nacional,04 Balears. Illes,Second-hand dwelling,Quarterly variation rate,2017,0.6,4
Nacional,04 Balears. Illes,Second-hand dwelling,Quarterly variation rate,2017,5.0,3
Nacional,04 Balears. Illes,Second-hand dwelling,Quarterly variation rate,2017,2.5,2
Nacional,04 Balears. Illes,Second-hand dwelling,Quarterly variation rate,2017,1.3,1
Nacional,04 Balears. Illes,Second-hand dwelling,Annual variation,2017,9.7,4
Nacional,04 Balears. Illes,Second-hand dwelling,Annual variation,2017,9.0,3
Nacional,04 Balears. Illes,Second-hand dwelling,Annual variation,2017,7.6,2
Nacional,04 Balears. Illes,Second-hand dwelling,Annual variation,2017,5.8,1
Nacional,04 Balears. Illes,Second-hand dwelling,Year-to-date variation rate,2017,9.7,4
Nacional,04 Balears. Illes,Second-hand dwelling,Year-to-date variation rate,2017,9.1,3
Nacional,04 Balears. Illes,Second-hand dwelling,Year-to-date variation rate,2017,3.8,2
Nacional,04 Balears. Illes,Second-hand dwelling,Year-to-date variation rate,2017,1.3,1
Nacional,05 Canarias,General,Index,2017,110.27,4
Nacional,05 Canarias,General,Index,2017,107.978,3
Nacional,05 Canarias,General,Index,2017,106.971,2
Nacional,05 Canarias,General,Index,2017,106.334,1
Nacional,05 Canarias,General,Quarterly variation rate,2017,2.1,4
Nacional,05 Canarias,General,Quarterly variation rate,2017,0.9,3
Nacional,05 Canarias,General,Quarterly variation rate,2017,0.6,2
Nacional,05 Canarias,General,Quarterly variation rate,2017,2.3,1
Nacional,05 Canarias,General,Annual variation,2017,6.0,4
Nacional,05 Canarias,General,Annual variation,2017,4.5,3
Nacional,05 Canarias,General,Annual variation,2017,3.6,2
Nacional,05 Canarias,General,Annual variation,2017,3.4,1
Nacional,05 Canarias,General,Year-to-date variation rate,2017,6.0,4
Nacional,05 Canarias,General,Year-to-date variation rate,2017,3.8,3
Nacional,05 Canarias,General,Year-to-date variation rate,2017,2.9,2
Nacional,05 Canarias,General,Year-to-date variation rate,2017,2.3,1
Nacional,05 Canarias,New dwelling,Index,2017,113.712,4
Nacional,05 Canarias,New dwelling,Index,2017,111.348,3
Nacional,05 Canarias,New dwelling,Index,2017,110.658,2
Nacional,05 Canarias,New dwelling,Index,2017,110.168,1
Nacional,05 Canarias,New dwelling,Quarterly variation rate,2017,2.1,4
Nacional,05 Canarias,New dwelling,Quarterly variation rate,2017,0.6,3
Nacional,05 Canarias,New dwelling,Quarterly variation rate,2017,0.4,2
Nacional,05 Canarias,New dwelling,Quarterly variation rate,2017,3.3,1
Nacional,05 Canarias,New dwelling,Annual variation,2017,6.6,4
Nacional,05 Canarias,New dwelling,Annual variation,2017,4.0,3
Nacional,05 Canarias,New dwelling,Annual variation,2017,2.0,2
Nacional,05 Canarias,New dwelling,Annual variation,2017,4.1,1
Nacional,05 Canarias,New dwelling,Year-to-date variation rate,2017,6.6,4
Nacional,05 Canarias,New dwelling,Year-to-date variation rate,2017,4.4,3
Nacional,05 Canarias,New dwelling,Year-to-date variation rate,2017,3.7,2
Nacional,05 Canarias,New dwelling,Year-to-date variation rate,2017,3.3,1
Nacional,05 Canarias,Second-hand dwelling,Index,2017,109.861,4
Nacional,05 Canarias,Second-hand dwelling,Index,2017,107.578,3
Nacional,05 Canarias,Second-hand dwelling,Index,2017,106.544,2
Nacional,05 Canarias,Second-hand dwelling,Index,2017,105.895,1
Nacional,05 Canarias,Second-hand dwelling,Quarterly variation rate,2017,2.1,4
Nacional,05 Canarias,Second-hand dwelling,Quarterly variation rate,2017,1.0,3
Nacional,05 Canarias,Second-hand dwelling,Quarterly variation rate,2017,0.6,2
Nacional,05 Canarias,Second-hand dwelling,Quarterly variation rate,2017,2.2,1
Nacional,05 Canarias,Second-hand dwelling,Annual variation,2017,6.0,4
Nacional,05 Canarias,Second-hand dwelling,Annual variation,2017,4.6,3
Nacional,05 Canarias,Second-hand dwelling,Annual variation,2017,3.8,2
Nacional,05 Canarias,Second-hand dwelling,Annual variation,2017,3.4,1
Nacional,05 Canarias,Second-hand dwelling,Year-to-date variation rate,2017,6.0,4
Nacional,05 Canarias,Second-hand dwelling,Year-to-date variation rate,2017,3.8,3
Nacional,05 Canarias,Second-hand dwelling,Year-to-date variation rate,2017,2.8,2
Nacional,05 Canarias,Second-hand dwelling,Year-to-date variation rate,2017,2.2,1
Nacional,06 Cantabria,General,Index,2017,107.841,4
Nacional,06 Cantabria,General,Index,2017,107.781,3
Nacional,06 Cantabria,General,Index,2017,107.221,2
Nacional,06 Cantabria,General,Index,2017,103.888,1
Nacional,06 Cantabria,General,Quarterly variation rate,2017,0.1,4
Nacional,06 Cantabria,General,Quarterly variation rate,2017,0.5,3
Nacional,06 Cantabria,General,Quarterly variation rate,2017,3.2,2
Nacional,06 Cantabria,General,Quarterly variation rate,2017,0.6,1
Nacional,06 Cantabria,General,Annual variation,2017,4.4,4
Nacional,06 Cantabria,General,Annual variation,2017,4.6,3
Nacional,06 Cantabria,General,Annual variation,2017,4.1,2
Nacional,06 Cantabria,General,Annual variation,2017,3.0,1
Nacional,06 Cantabria,General,Year-to-date variation rate,2017,4.4,4
Nacional,06 Cantabria,General,Year-to-date variation rate,2017,4.4,3
Nacional,06 Cantabria,General,Year-to-date variation rate,2017,3.8,2
Nacional,06 Cantabria,General,Year-to-date variation rate,2017,0.6,1
Nacional,06 Cantabria,New dwelling,Index,2017,106.205,4
Nacional,06 Cantabria,New dwelling,Index,2017,108.379,3
Nacional,06 Cantabria,New dwelling,Index,2017,107.957,2
Nacional,06 Cantabria,New dwelling,Index,2017,104.218,1
Nacional,06 Cantabria,New dwelling,Quarterly variation rate,2017,-2.0,4
Nacional,06 Cantabria,New dwelling,Quarterly variation rate,2017,0.4,3
Nacional,06 Cantabria,New dwelling,Quarterly variation rate,2017,3.6,2
Nacional,06 Cantabria,New dwelling,Quarterly variation rate,2017,1.5,1
Nacional,06 Cantabria,New dwelling,Annual variation,2017,3.4,4
Nacional,06 Cantabria,New dwelling,Annual variation,2017,2.4,3
Nacional,06 Cantabria,New dwelling,Annual variation,2017,3.0,2
Nacional,06 Cantabria,New dwelling,Annual variation,2017,1.6,1
Nacional,06 Cantabria,New dwelling,Year-to-date variation rate,2017,3.4,4
Nacional,06 Cantabria,New dwelling,Year-to-date variation rate,2017,5.5,3
Nacional,06 Cantabria,New dwelling,Year-to-date variation rate,2017,5.1,2
Nacional,06 Cantabria,New dwelling,Year-to-date variation rate,2017,1.5,1
Nacional,06 Cantabria,Second-hand dwelling,Index,2017,108.16,4
Nacional,06 Cantabria,Second-hand dwelling,Index,2017,107.692,3
Nacional,06 Cantabria,Second-hand dwelling,Index,2017,107.106,2
Nacional,06 Cantabria,Second-hand dwelling,Index,2017,103.847,1
Nacional,06 Cantabria,Second-hand dwelling,Quarterly variation rate,2017,0.4,4
Nacional,06 Cantabria,Second-hand dwelling,Quarterly variation rate,2017,0.5,3
Nacional,06 Cantabria,Second-hand dwelling,Quarterly variation rate,2017,3.1,2
Nacional,06 Cantabria,Second-hand dwelling,Quarterly variation rate,2017,0.4,1
Nacional,06 Cantabria,Second-hand dwelling,Annual variation,2017,4.6,4
Nacional,06 Cantabria,Second-hand dwelling,Annual variation,2017,5.2,3
Nacional,06 Cantabria,Second-hand dwelling,Annual variation,2017,4.5,2
Nacional,06 Cantabria,Second-hand dwelling,Annual variation,2017,3.4,1
Nacional,06 Cantabria,Second-hand dwelling,Year-to-date variation rate,2017,4.6,4
Nacional,06 Cantabria,Second-hand dwelling,Year-to-date variation rate,2017,4.2,3
Nacional,06 Cantabria,Second-hand dwelling,Year-to-date variation rate,2017,3.6,2
Nacional,06 Cantabria,Second-hand dwelling,Year-to-date variation rate,2017,0.4,1
Nacional,07 Castilla y León,General,Index,2017,103.363,4
Nacional,07 Castilla y León,General,Index,2017,102.494,3
Nacional,07 Castilla y León,General,Index,2017,102.645,2
Nacional,07 Castilla y León,General,Index,2017,102.339,1
Nacional,07 Castilla y León,General,Quarterly variation rate,2017,0.8,4
Nacional,07 Castilla y León,General,Quarterly variation rate,2017,-0.1,3
Nacional,07 Castilla y León,General,Quarterly variation rate,2017,0.3,2
Nacional,07 Castilla y León,General,Quarterly variation rate,2017,1.3,1
Nacional,07 Castilla y León,General,Annual variation,2017,2.3,4
Nacional,07 Castilla y León,General,Annual variation,2017,1.1,3
Nacional,07 Castilla y León,General,Annual variation,2017,1.1,2
Nacional,07 Castilla y León,General,Annual variation,2017,2.1,1
Nacional,07 Castilla y León,General,Year-to-date variation rate,2017,2.3,4
Nacional,07 Castilla y León,General,Year-to-date variation rate,2017,1.4,3
Nacional,07 Castilla y León,General,Year-to-date variation rate,2017,1.6,2
Nacional,07 Castilla y León,General,Year-to-date variation rate,2017,1.3,1
Nacional,07 Castilla y León,New dwelling,Index,2017,104.982,4
Nacional,07 Castilla y León,New dwelling,Index,2017,104.284,3
Nacional,07 Castilla y León,New dwelling,Index,2017,105.022,2
Nacional,07 Castilla y León,New dwelling,Index,2017,104.923,1
Nacional,07 Castilla y León,New dwelling,Quarterly variation rate,2017,0.7,4
Nacional,07 Castilla y León,New dwelling,Quarterly variation rate,2017,-0.7,3
Nacional,07 Castilla y León,New dwelling,Quarterly variation rate,2017,0.1,2
Nacional,07 Castilla y León,New dwelling,Quarterly variation rate,2017,2.7,1
Nacional,07 Castilla y León,New dwelling,Annual variation,2017,2.7,4
Nacional,07 Castilla y León,New dwelling,Annual variation,2017,0.6,3
Nacional,07 Castilla y León,New dwelling,Annual variation,2017,0.1,2
Nacional,07 Castilla y León,New dwelling,Annual variation,2017,3.9,1
Nacional,07 Castilla y León,New dwelling,Year-to-date variation rate,2017,2.7,4
Nacional,07 Castilla y León,New dwelling,Year-to-date variation rate,2017,2.1,3
Nacional,07 Castilla y León,New dwelling,Year-to-date variation rate,2017,2.8,2
Nacional,07 Castilla y León,New dwelling,Year-to-date variation rate,2017,2.7,1
Nacional,07 Castilla y León,Second-hand dwelling,Index,2017,103.07,4
Nacional,07 Castilla y León,Second-hand dwelling,Index,2017,102.178,3
Nacional,07 Castilla y León,Second-hand dwelling,Index,2017,102.251,2
Nacional,07 Castilla y León,Second-hand dwelling,Index,2017,101.917,1
Nacional,07 Castilla y León,Second-hand dwelling,Quarterly variation rate,2017,0.9,4
Nacional,07 Castilla y León,Second-hand dwelling,Quarterly variation rate,2017,-0.1,3
Nacional,07 Castilla y León,Second-hand dwelling,Quarterly variation rate,2017,0.3,2
Nacional,07 Castilla y León,Second-hand dwelling,Quarterly variation rate,2017,1.1,1
Nacional,07 Castilla y León,Second-hand dwelling,Annual variation,2017,2.2,4
Nacional,07 Castilla y León,Second-hand dwelling,Annual variation,2017,1.2,3
Nacional,07 Castilla y León,Second-hand dwelling,Annual variation,2017,1.4,2
Nacional,07 Castilla y León,Second-hand dwelling,Annual variation,2017,1.8,1
Nacional,07 Castilla y León,Second-hand dwelling,Year-to-date variation rate,2017,2.2,4
Nacional,07 Castilla y León,Second-hand dwelling,Year-to-date variation rate,2017,1.3,3
Nacional,07 Castilla y León,Second-hand dwelling,Year-to-date variation rate,2017,1.4,2
Nacional,07 Castilla y León,Second-hand dwelling,Year-to-date variation rate,2017,1.1,1
Nacional,08 Castilla - La Mancha,General,Index,2017,100.939,4
Nacional,08 Castilla - La Mancha,General,Index,2017,101.655,3
Nacional,08 Castilla - La Mancha,General,Index,2017,102.039,2
Nacional,08 Castilla - La Mancha,General,Index,2017,101.696,1
Nacional,08 Castilla - La Mancha,General,Quarterly variation rate,2017,-0.7,4
Nacional,08 Castilla - La Mancha,General,Quarterly variation rate,2017,-0.4,3
Nacional,08 Castilla - La Mancha,General,Quarterly variation rate,2017,0.3,2
Nacional,08 Castilla - La Mancha,General,Quarterly variation rate,2017,1.2,1
Nacional,08 Castilla - La Mancha,General,Annual variation,2017,0.4,4
Nacional,08 Castilla - La Mancha,General,Annual variation,2017,0.2,3
