national_total,autonomous_communities_and_cities,index_type,indices_and_rates,year,total,quarter
Nacional,04 Balears. Illes,Second-hand dwelling,Quarterly variation rate,2021,0.9,4
Nacional,04 Balears. Illes,Second-hand dwelling,Quarterly variation rate,2021,4.2,3
Nacional,04 Balears. Illes,Second-hand dwelling,Quarterly variation rate,2021,4.4,2
Nacional,04 Balears. Illes,Second-hand dwelling,Quarterly variation rate,2021,0.1,1
Nacional,04 Balears. Illes,Second-hand dwelling,Annual variation,2021,9.9,4
Nacional,04 Balears. Illes,Second-hand dwelling,Annual variation,2021,6.9,3
Nacional,04 Balears. Illes,Second-hand dwelling,Annual variation,2021,5.6,2
Nacional,04 Balears. Illes,Second-hand dwelling,Annual variation,2021,0.8,1
Nacional,04 Balears. Illes,Second-hand dwelling,Year-to-date variation rate,2021,9.9,4
Nacional,04 Balears. Illes,Second-hand dwelling,Year-to-date variation rate,2021,8.9,3
Nacional,04 Balears. Illes,Second-hand dwelling,Year-to-date variation rate,2021,4.5,2
Nacional,04 Balears. Illes,Second-hand dwelling,Year-to-date variation rate,2021,0.1,1
Nacional,05 Canarias,General,Index,2021,128.649,4
Nacional,05 Canarias,General,Index,2021,128.119,3
Nacional,05 Canarias,General,Index,2021,125.239,2
Nacional,05 Canarias,General,Index,2021,121.16,1
Nacional,05 Canarias,General,Quarterly variation rate,2021,0.4,4
Nacional,05 Canarias,General,Quarterly variation rate,2021,2.3,3
Nacional,05 Canarias,General,Quarterly variation rate,2021,3.4,2
Nacional,05 Canarias,General,Quarterly variation rate,2021,1.5,1
Nacional,05 Canarias,General,Annual variation,2021,7.8,4
Nacional,05 Canarias,General,Annual variation,2021,7.0,3
Nacional,05 Canarias,General,Annual variation,2021,6.4,2
Nacional,05 Canarias,General,Annual variation,2021,1.8,1
Nacional,05 Canarias,General,Year-to-date variation rate,2021,7.8,4
Nacional,05 Canarias,General,Year-to-date variation rate,2021,7.4,3
Nacional,05 Canarias,General,Year-to-date variation rate,2021,5.0,2
Nacional,05 Canarias,General,Year-to-date variation rate,2021,1.5,1
Nacional,05 Canarias,New dwelling,Index,2021,138.677,4
Nacional,05 Canarias,New dwelling,Index,2021,138.129,3
Nacional,05 Canarias,New dwelling,Index,2021,135.717,2
Nacional,05 Canarias,New dwelling,Index,2021,130.688,1
Nacional,05 Canarias,New dwelling,Quarterly variation rate,2021,0.4,4
Nacional,05 Canarias,New dwelling,Quarterly variation rate,2021,1.8,3
Nacional,05 Canarias,New dwelling,Quarterly variation rate,2021,3.8,2
Nacional,05 Canarias,New dwelling,Quarterly variation rate,2021,1.0,1
Nacional,05 Canarias,New dwelling,Annual variation,2021,7.1,4
Nacional,05 Canarias,New dwelling,Annual variation,2021,2.4,3
Nacional,05 Canarias,New dwelling,Annual variation,2021,6.5,2
Nacional,05 Canarias,New dwelling,Annual variation,2021,3.1,1
Nacional,05 Canarias,New dwelling,Year-to-date variation rate,2021,7.1,4
Nacional,05 Canarias,New dwelling,Year-to-date variation rate,2021,6.7,3
Nacional,05 Canarias,New dwelling,Year-to-date variation rate,2021,4.9,2
Nacional,05 Canarias,New dwelling,Year-to-date variation rate,2021,1.0,1
Nacional,05 Canarias,Second-hand dwelling,Index,2021,127.73,4
Nacional,05 Canarias,Second-hand dwelling,Index,2021,127.202,3
Nacional,05 Canarias,Second-hand dwelling,Index,2021,124.286,2
Nacional,05 Canarias,Second-hand dwelling,Index,2021,120.288,1
Nacional,05 Canarias,Second-hand dwelling,Quarterly variation rate,2021,0.4,4
Nacional,05 Canarias,Second-hand dwelling,Quarterly variation rate,2021,2.3,3
Nacional,05 Canarias,Second-hand dwelling,Quarterly variation rate,2021,3.3,2
Nacional,05 Canarias,Second-hand dwelling,Quarterly variation rate,2021,1.6,1
Nacional,05 Canarias,Second-hand dwelling,Annual variation,2021,7.9,4
Nacional,05 Canarias,Second-hand dwelling,Annual variation,2021,7.3,3
Nacional,05 Canarias,Second-hand dwelling,Annual variation,2021,6.4,2
Nacional,05 Canarias,Second-hand dwelling,Annual variation,2021,1.7,1
Nacional,05 Canarias,Second-hand dwelling,Year-to-date variation rate,2021,7.9,4
Nacional,05 Canarias,Second-hand dwelling,Year-to-date variation rate,2021,7.4,3
Nacional,05 Canarias,Second-hand dwelling,Year-to-date variation rate,2021,5.0,2
Nacional,05 Canarias,Second-hand dwelling,Year-to-date variation rate,2021,1.6,1
Nacional,06 Cantabria,General,Index,2021,127.541,4
Nacional,06 Cantabria,General,Index,2021,126.327,3
Nacional,06 Cantabria,General,Index,2021,123.708,2
Nacional,06 Cantabria,General,Index,2021,119.634,1
Nacional,06 Cantabria,General,Quarterly variation rate,2021,1.0,4
Nacional,06 Cantabria,General,Quarterly variation rate,2021,2.1,3
Nacional,06 Cantabria,General,Quarterly variation rate,2021,3.4,2
Nacional,06 Cantabria,General,Quarterly variation rate,2021,1.0,1
Nacional,06 Cantabria,General,Annual variation,2021,7.7,4
Nacional,06 Cantabria,General,Annual variation,2021,6.9,3
Nacional,06 Cantabria,General,Annual variation,2021,5.3,2
Nacional,06 Cantabria,General,Annual variation,2021,2.0,1
Nacional,06 Cantabria,General,Year-to-date variation rate,2021,7.7,4
Nacional,06 Cantabria,General,Year-to-date variation rate,2021,6.7,3
Nacional,06 Cantabria,General,Year-to-date variation rate,2021,4.5,2
Nacional,06 Cantabria,General,Year-to-date variation rate,2021,1.0,1
Nacional,06 Cantabria,New dwelling,Index,2021,131.31,4
Nacional,06 Cantabria,New dwelling,Index,2021,130.265,3
Nacional,06 Cantabria,New dwelling,Index,2021,127.052,2
Nacional,06 Cantabria,New dwelling,Index,2021,123.809,1
Nacional,06 Cantabria,New dwelling,Quarterly variation rate,2021,0.8,4
Nacional,06 Cantabria,New dwelling,Quarterly variation rate,2021,2.5,3
Nacional,06 Cantabria,New dwelling,Quarterly variation rate,2021,2.6,2
Nacional,06 Cantabria,New dwelling,Quarterly variation rate,2021,0.3,1
Nacional,06 Cantabria,New dwelling,Annual variation,2021,6.3,4
Nacional,06 Cantabria,New dwelling,Annual variation,2021,2.8,3
Nacional,06 Cantabria,New dwelling,Annual variation,2021,4.3,2
Nacional,06 Cantabria,New dwelling,Annual variation,2021,4.5,1
Nacional,06 Cantabria,New dwelling,Year-to-date variation rate,2021,6.3,4
Nacional,06 Cantabria,New dwelling,Year-to-date variation rate,2021,5.5,3
Nacional,06 Cantabria,New dwelling,Year-to-date variation rate,2021,2.9,2
Nacional,06 Cantabria,New dwelling,Year-to-date variation rate,2021,0.3,1
Nacional,06 Cantabria,Second-hand dwelling,Index,2021,127.087,4
Nacional,06 Cantabria,Second-hand dwelling,Index,2021,125.844,3
Nacional,06 Cantabria,Second-hand dwelling,Index,2021,123.319,2
Nacional,06 Cantabria,Second-hand dwelling,Index,2021,119.102,1
Nacional,06 Cantabria,Second-hand dwelling,Quarterly variation rate,2021,1.0,4
Nacional,06 Cantabria,Second-hand dwelling,Quarterly variation rate,2021,2.0,3
Nacional,06 Cantabria,Second-hand dwelling,Quarterly variation rate,2021,3.5,2
Nacional,06 Cantabria,Second-hand dwelling,Quarterly variation rate,2021,1.2,1
Nacional,06 Cantabria,Second-hand dwelling,Annual variation,2021,7.9,4
Nacional,06 Cantabria,Second-hand dwelling,Annual variation,2021,7.6,3
Nacional,06 Cantabria,Second-hand dwelling,Annual variation,2021,5.5,2
Nacional,06 Cantabria,Second-hand dwelling,Annual variation,2021,1.7,1
Nacional,06 Cantabria,Second-hand dwelling,Year-to-date variation rate,2021,7.9,4
Nacional,06 Cantabria,Second-hand dwelling,Year-to-date variation rate,2021,6.9,3
Nacional,06 Cantabria,Second-hand dwelling,Year-to-date variation rate,2021,4.7,2
Nacional,06 Cantabria,Second-hand dwelling,Year-to-date variation rate,2021,1.2,1
Nacional,07 Castilla y León,General,Index,2021,121.361,4
Nacional,07 Castilla y León,General,Index,2021,120.12,3
Nacional,07 Castilla y León,General,Index,2021,118.515,2
Nacional,07 Castilla y León,General,Index,2021,115.202,1
Nacional,07 Castilla y León,General,Quarterly variation rate,2021,1.0,4
Nacional,07 Castilla y León,General,Quarterly variation rate,2021,1.4,3
Nacional,07 Castilla y León,General,Quarterly variation rate,2021,2.9,2
Nacional,07 Castilla y León,General,Quarterly variation rate,2021,0.0,1
Nacional,07 Castilla y León,General,Annual variation,2021,5.4,4
Nacional,07 Castilla y León,General,Annual variation,2021,4.2,3
Nacional,07 Castilla y León,General,Annual variation,2021,2.6,2
Nacional,07 Castilla y León,General,Annual variation,2021,2.0,1
Nacional,07 Castilla y León,General,Year-to-date variation rate,2021,5.4,4
Nacional,07 Castilla y León,General,Year-to-date variation rate,2021,4.3,3
Nacional,07 Castilla y León,General,Year-to-date variation rate,2021,2.9,2
Nacional,07 Castilla y León,General,Year-to-date variation rate,2021,0.0,1
Nacional,07 Castilla y León,New dwelling,Index,2021,137.652,4
Nacional,07 Castilla y León,New dwelling,Index,2021,136.618,3
Nacional,07 Castilla y León,New dwelling,Index,2021,131.865,2
Nacional,07 Castilla y León,New dwelling,Index,2021,128.779,1
Nacional,07 Castilla y León,New dwelling,Quarterly variation rate,2021,0.8,4
Nacional,07 Castilla y León,New dwelling,Quarterly variation rate,2021,3.6,3
Nacional,07 Castilla y León,New dwelling,Quarterly variation rate,2021,2.4,2
Nacional,07 Castilla y León,New dwelling,Quarterly variation rate,2021,-1.1,1
Nacional,07 Castilla y León,New dwelling,Annual variation,2021,5.7,4
Nacional,07 Castilla y León,New dwelling,Annual variation,2021,3.2,3
Nacional,07 Castilla y León,New dwelling,Annual variation,2021,4.1,2
Nacional,07 Castilla y León,New dwelling,Annual variation,2021,2.7,1
Nacional,07 Castilla y León,New dwelling,Year-to-date variation rate,2021,5.7,4
Nacional,07 Castilla y León,New dwelling,Year-to-date variation rate,2021,4.9,3
Nacional,07 Castilla y León,New dwelling,Year-to-date variation rate,2021,1.3,2
Nacional,07 Castilla y León,New dwelling,Year-to-date variation rate,2021,-1.1,1
Nacional,07 Castilla y León,Second-hand dwelling,Index,2021,119.239,4
Nacional,07 Castilla y León,Second-hand dwelling,Index,2021,117.964,3
Nacional,07 Castilla y León,Second-hand dwelling,Index,2021,116.823,2
Nacional,07 Castilla y León,Second-hand dwelling,Index,2021,113.469,1
Nacional,07 Castilla y León,Second-hand dwelling,Quarterly variation rate,2021,1.1,4
Nacional,07 Castilla y León,Second-hand dwelling,Quarterly variation rate,2021,1.0,3
Nacional,07 Castilla y León,Second-hand dwelling,Quarterly variation rate,2021,3.0,2
Nacional,07 Castilla y León,Second-hand dwelling,Quarterly variation rate,2021,0.2,1
Nacional,07 Castilla y León,Second-hand dwelling,Annual variation,2021,5.3,4
Nacional,07 Castilla y León,Second-hand dwelling,Annual variation,2021,4.4,3
Nacional,07 Castilla y León,Second-hand dwelling,Annual variation,2021,2.4,2
Nacional,07 Castilla y León,Second-hand dwelling,Annual variation,2021,1.9,1
Nacional,07 Castilla y León,Second-hand dwelling,Year-to-date variation rate,2021,5.3,4
Nacional,07 Castilla y León,Second-hand dwelling,Year-to-date variation rate,2021,4.2,3
Nacional,07 Castilla y León,Second-hand dwelling,Year-to-date variation rate,2021,3.2,2
Nacional,07 Castilla y León,Second-hand dwelling,Year-to-date variation rate,2021,0.2,1
Nacional,08 Castilla - La Mancha,General,Index,2021,113.907,4
Nacional,08 Castilla - La Mancha,General,Index,2021,112.94,3
Nacional,08 Castilla - La Mancha,General,Index,2021,111.84,2
Nacional,08 Castilla - La Mancha,General,Index,2021,107.989,1
Nacional,08 Castilla - La Mancha,General,Quarterly variation rate,2021,0.9,4
Nacional,08 Castilla - La Mancha,General,Quarterly variation rate,2021,1.0,3
Nacional,08 Castilla - La Mancha,General,Quarterly variation rate,2021,3.6,2
Nacional,08 Castilla - La Mancha,General,Quarterly variation rate,2021,-1.4,1
Nacional,08 Castilla - La Mancha,General,Annual variation,2021,4.0,4
Nacional,08 Castilla - La Mancha,General,Annual variation,2021,3.0,3
